ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,Do you offer any benefits to your employees?,What do you think has the highest priority for you?,0.25,0.2,0.22222222222222224,0.14285714285714285,0.1111111111111111,0.125,0.25,0.2,0.22222222222222224
0,Do you offer any benefits to your employees?,How long have you been in your current role?,0.25,0.2222222222222222,0.23529411764705882,0.0,0.0,0.0,0.25,0.2222222222222222,0.23529411764705882
0,Do you offer any benefits to your employees?,"On a scale of 1 to 10, how satisfied are you with the benefits provided by the company? (1 being very dissatisfied, 10 being very satisfied)",0.375,0.11538461538461539,0.1764705882352941,0.0,0.0,0.0,0.25,0.07692307692307693,0.11764705882352941
0,Do you offer any benefits to your employees?,Which of the following benefits do you find most valuable? (Select all that apply),0.375,0.21428571428571427,0.2727272727272727,0.14285714285714285,0.07692307692307693,0.1,0.25,0.14285714285714285,0.18181818181818182
0,Do you offer any benefits to your employees?,Do you feel that the benefits provided adequately meet your needs?,0.5,0.36363636363636365,0.4210526315789474,0.14285714285714285,0.1,0.11764705882352941,0.5,0.36363636363636365,0.4210526315789474
0,Do you offer any benefits to your employees?,What additional benefits or perks would you like to see offered by the company?,0.5,0.2857142857142857,0.36363636363636365,0.0,0.0,0.0,0.25,0.14285714285714285,0.18181818181818182
0,Do you offer any benefits to your employees?,Are there any existing benefits that you perceive not aligned or well dimensioned with respect to your seniority?,0.625,0.2777777777777778,0.3846153846153846,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.5,0.2222222222222222,0.30769230769230765
0,Do you offer any benefits to your employees?,Is the access to benefits pack effectively communicated by the company to employees?,0.375,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.375,0.23076923076923078,0.2857142857142857
0,Do you offer any benefits to your employees?,Any other suggestions or comments regarding the benefits provided by the company?,0.25,0.16666666666666666,0.2,0.0,0.0,0.0,0.25,0.16666666666666666,0.2
1,What type of benefits do you offer? (select all that apply),What do you think has the highest priority for you?,0.2727272727272727,0.3,0.28571428571428564,0.1,0.1111111111111111,0.10526315789473685,0.2727272727272727,0.3,0.28571428571428564
1,What type of benefits do you offer? (select all that apply),How long have you been in your current role?,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.09999999999999999
1,What type of benefits do you offer? (select all that apply),"On a scale of 1 to 10, how satisfied are you with the benefits provided by the company? (1 being very dissatisfied, 10 being very satisfied)",0.2727272727272727,0.11538461538461539,0.16216216216216214,0.0,0.0,0.0,0.18181818181818182,0.07692307692307693,0.10810810810810811
1,What type of benefits do you offer? (select all that apply),Which of the following benefits do you find most valuable? (Select all that apply),0.7272727272727273,0.5714285714285714,0.64,0.5,0.38461538461538464,0.4347826086956522,0.7272727272727273,0.5714285714285714,0.64
1,What type of benefits do you offer? (select all that apply),Do you feel that the benefits provided adequately meet your needs?,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.1,0.1,0.10000000000000002,0.2727272727272727,0.2727272727272727,0.2727272727272727
1,What type of benefits do you offer? (select all that apply),What additional benefits or perks would you like to see offered by the company?,0.36363636363636365,0.2857142857142857,0.32,0.0,0.0,0.0,0.36363636363636365,0.2857142857142857,0.32
1,What type of benefits do you offer? (select all that apply),Are there any existing benefits that you perceive not aligned or well dimensioned with respect to your seniority?,0.2727272727272727,0.16666666666666666,0.20689655172413793,0.0,0.0,0.0,0.18181818181818182,0.1111111111111111,0.13793103448275862
1,What type of benefits do you offer? (select all that apply),Is the access to benefits pack effectively communicated by the company to employees?,0.09090909090909091,0.07692307692307693,0.08333333333333334,0.0,0.0,0.0,0.09090909090909091,0.07692307692307693,0.08333333333333334
