QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1173005,0.0,0,Very Satisfied,Very often,0.1861648705529516,0.031027478425491934,0.005776226504666205
1173005,0.0,1,Satisfied,Always,0.0,0.0,0.0
1173005,0.0,2,Neutral,Always,0.0,0.0,0.0
1173005,0.0,3,Dissatisfied,Always,0.0,0.0,0.0
1173005,0.0,4,Very Dissatisfied,Very often,0.1861648705529516,0.031027478425491934,0.005776226504666205
1173005,1.0,0,Opportunities for growth and development,Coaching and Mentoring,0.089706128899705,0.014951021483284166,0.001341198260361748
1173005,1.0,1,Collaborative work environment,Working with Teammates,0.0,0.0,0.0
1173005,1.0,2,Sense of accomplishment,Working with Teammates,0.0,0.0,0.0
1173005,1.0,3,Other (please specify),Working with Teammates,0.0,0.0,0.0
500000005,0.0,0,Excellent,Excellent,1.0,0.25,0.25000000000000006
500000005,0.0,1,Good,Good,1.0,0.25,0.25000000000000006
500000005,0.0,2,Fair,Excellent,0.0,0.0,0.0
500000005,0.0,3,Poor,Excellent,0.0,0.0,0.0
500000005,1.0,0,Lectures,Laptop,0.0,0.0,0.0
500000005,1.0,1,Assignments,Laptop,0.0,0.0,0.0
500000005,1.0,2,Group discussions,Laptop,0.0,0.0,0.0
500000005,1.0,3,Other (please specify),Laptop,0.0,0.0,0.0
500000005,3.0,0,Very likely,Project,0.0,0.0,0.0
500000005,3.0,1,Somewhat likely,Project,0.0,0.0,0.0
500000005,3.0,2,Not very likely,Project,0.0,0.0,0.0
500000005,3.0,3,Not at all likely,Project,0.0,0.0,0.0
500100024,0.0,0,Very important,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,1,Somewhat important,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,2,Not very important,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,3,Not at all important,Executive/Senior Management,0.0,0.0,0.0
500100024,1.0,0,New challenges and opportunities,Less than 1 year,0.0,0.0,0.0
500100024,1.0,1,Career advancement and growth,Less than 1 year,0.0,0.0,0.0
500100024,1.0,2,Better work-life balance,Less than 1 year,0.0,0.0,0.0
500100024,1.0,3,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100024,2.0,0,Clear career paths and development opportunities,Yes,0.0,0.0,0.0
500100024,2.0,1,Competitive compensation and benefits,Yes,0.0,0.0,0.0
500100024,2.0,2,Strong company culture and values,Yes,0.0,0.0,0.0
500100024,2.0,3,Other (please specify),Yes,0.0,0.0,0.0
500100025,0.0,0,Very important,Executive/Senior Management,0.0,0.0,0.0
500100025,0.0,1,Somewhat important,Executive/Senior Management,0.0,0.0,0.0
500100025,0.0,2,Not very important,Executive/Senior Management,0.0,0.0,0.0
500100025,0.0,3,Not at all important,Executive/Senior Management,0.0,0.0,0.0
500100025,1.0,0,New challenges and opportunities,Less than 1 year,0.0,0.0,0.0
500100025,1.0,1,Career advancement and growth,Less than 1 year,0.0,0.0,0.0
500100025,1.0,2,Better work-life balance,Less than 1 year,0.0,0.0,0.0
500100025,1.0,3,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100025,2.0,0,Clear career paths and development opportunities,"Yes, regularly",0.0,0.0,0.0
500100025,2.0,1,Competitive compensation and benefits,"Yes, regularly",0.0,0.0,0.0
500100025,2.0,2,Strong company culture and values,"Yes, regularly",0.0,0.0,0.0
500100025,2.0,3,Other (please specify),"Yes, regularly",0.0,0.0,0.0
500100026,0.0,0,Very important,Executive/Senior Management,0.0,0.0,0.0
500100026,0.0,1,Somewhat important,Executive/Senior Management,0.0,0.0,0.0
500100026,0.0,2,Not very important,Executive/Senior Management,0.0,0.0,0.0
500100026,0.0,3,Not at all important,Executive/Senior Management,0.0,0.0,0.0
500100026,1.0,0,New challenges and opportunities,Less than 1 year,0.0,0.0,0.0
500100026,1.0,1,Career advancement and growth,Less than 1 year,0.0,0.0,0.0
500100026,1.0,2,Better work-life balance,Less than 1 year,0.0,0.0,0.0
500100026,1.0,3,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100026,2.0,0,Clear career paths and development opportunities,1,0.0,0.0,0.0
500100026,2.0,1,Competitive compensation and benefits,1,0.0,0.0,0.0
500100026,2.0,2,Strong company culture and values,1,0.0,0.0,0.0
500100026,2.0,3,Other (please specify),1,0.0,0.0,0.0
500100028,0.0,0,Very Effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,1,Somewhat Effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,2,Not Very Effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,3,Not at All Effective,Sales & Marketing,0.0,0.0,0.0
500100028,1.0,0,Introduction to the project team,1,0.0,0.0,0.0
500100028,1.0,1,Clear project objectives,1,0.0,0.0,0.0
500100028,1.0,2,Project timeline and milestones,1,0.0,0.0,0.0
500100028,1.0,3,Other (please specify),1,0.0,0.0,0.0
500100028,2.0,0,Introduction to the project team,Yes,0.0,0.0,0.0
500100028,2.0,1,Clear project objectives,Yes,0.0,0.0,0.0
500100028,2.0,2,Project timeline and milestones,Yes,0.0,0.0,0.0
500100028,2.0,3,Other (please specify),Yes,0.0,0.0,0.0
500100028,3.0,0,More time for Q&A,Very well,0.0,0.0,0.0
500100028,3.0,1,Clearer project objectives,Very well,0.0,0.0,0.0
500100028,3.0,2,More interactive activities,Very well,0.0,0.0,0.0
500100028,3.0,3,Other (please specify),Very well,0.0,0.0,0.0
500100048,0.0,0,Very Effective,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,1,Somewhat Effective,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,2,Not Very Effective,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,3,Not at All Effective,Executive/Senior Management,0.0,0.0,0.0
500100048,1.0,0,Leadership Development,Less than 1 year,0.0,0.0,0.0
500100048,1.0,1,Communication Skills,Less than 1 year,0.0,0.0,0.0
500100048,1.0,2,Time Management,Less than 1 year,0.0,0.0,0.0
500100048,1.0,3,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100048,2.0,0,Monthly,Yes,0.0,0.0,0.0
500100048,2.0,1,Quarterly,Yes,0.0,0.0,0.0
500100048,2.0,2,Semiannually,Yes,0.0,0.0,0.0
500100048,2.0,3,Annually,Yes,0.0,0.0,0.0
500100048,3.0,0,Relevance to Job Responsibilities,Very relevant and useful,0.0,0.0,0.0
500100048,3.0,1,Practical Application,Very relevant and useful,0.0,0.0,0.0
500100048,3.0,2,Instructor Expertise,Very relevant and useful,0.0,0.0,0.0
500100048,3.0,3,Other (please specify),Very relevant and useful,0.0,0.0,0.0
500100049,0.0,0,Very Effective,Yes,0.0,0.0,0.0
