QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1173005,0,How would you rate your overall job satisfaction?,Did you get support from your teammates?,0.0861775895147389,0.0287405189485944,0.0016503512890718303
1173005,1,What do you like most about your job?,Did you get support from your teammates?,0.0861775895147389,0.07078703241694101,0.00033628881799566834
1173005,2,What do you like least about your job?,Did you get support from your teammates?,0.0861775895147389,0.06849983696106696,0.0004848749941404996
1173005,3,What changes would you like to see in your role or department?,Did you get support from your teammates?,0.061359677928069,0.0500188031620184,7.341502516856054e-05
500000005,0,How would you rate the overall quality of the course?,How do you rate this course?,0.2108185106778919,0.06980162223066913,0.007579205909674296
500000005,1,What did you find most valuable about the course?,How do you rate this course?,0.0781242702603468,0.04229814835940705,0.001578209309026803
500000005,2,What could be improved about the course?,How do you rate this course?,0.0680670214017967,0.027226808560718678,0.001389935820753795
500000005,3,How likely are you to recommend this course to a colleague?,How do you rate this course?,0.0808685005447683,0.03871736106056136,0.0013960646308122501
500100024,0,How important is internal mobility to you?,Do you feel that the company supports and encourages internal mobility and career development?,0.080277875513628,0.048364672142125316,0.0005862610051762939
500100024,1,What motivates you to consider internal mobility opportunities?,Do you feel that the company supports and encourages internal mobility and career development?,0.1093316122469756,0.05851693430341392,0.0007724594390314547
500100024,2,What would make you more likely to consider internal mobility opportunities?,Do you feel that the company supports and encourages internal mobility and career development?,0.1257246210194916,0.06120083195978009,0.001038307463039979
500100025,0,How important is internal mobility to you?,Any additional comments or suggestions regarding internal mobility opportunities?,0.1639857894551434,0.07202271825082576,0.0020714600669504155
500100025,1,What motivates you to consider internal mobility opportunities?,Any additional comments or suggestions regarding internal mobility opportunities?,0.2888649183327127,0.10344415702863752,0.00716911280064656
500100025,2,What would make you more likely to consider internal mobility opportunities?,Any additional comments or suggestions regarding internal mobility opportunities?,0.2335496832484569,0.10747849821814189,0.005164417362990405
500100026,0,How important is internal mobility to you?,Any additional comments or feedback regarding internal mobility opportunities?,0.1639857894551434,0.06840307539372611,0.0021898709110167837
500100026,1,What motivates you to consider internal mobility opportunities?,Any additional comments or feedback regarding internal mobility opportunities?,0.2888649183327127,0.10154135444961487,0.008448641286824302
500100026,2,What would make you more likely to consider internal mobility opportunities?,Do you feel supported by the company in pursuing internal mobility opportunities?,0.2462449509330356,0.10358259129256223,0.007216737824469561
500100028,0,How would you rate the overall effectiveness of the kick-off meeting?,"How would you rate the overall effectiveness of the kick-off meeting? (1 being very ineffective, 5 being highly effective)",0.4832250811898254,0.1938343947750703,0.02427858354828177
500100028,1,What did you find most valuable about the kick-off meeting?,How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.1808325047406988,0.09843144581786586,0.002445145769366604
500100028,2,What did you find least valuable about the kick-off meeting?,How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.1808325047406988,0.09843144581786586,0.002445145769366604
500100028,3,Do you have any suggestions for improving the kick-off meeting?,How satisfied are you with the level of participation and engagement during the kick-off meeting?,0.1808325047406988,0.09522319953032655,0.00233789552491238
500100048,0,How would you rate the overall effectiveness of our current training programs?,What types of training and development programs would you like to see offered in the future?,0.1394547171850918,0.06976816677507403,0.0009615238241701086
500100048,1,Which of the following training topics would you like to see added to our current offerings?,What types of training and development programs would you like to see offered in the future?,0.3651483716701107,0.08917855924580835,0.012546460368760328
500100048,2,How often would you like to receive training and development opportunities?,What types of training and development programs would you like to see offered in the future?,0.3580396277397194,0.15181800588810354,0.012580872632489066
500100048,3,What is the most important factor to you when evaluating the effectiveness of a training program?,What is your role in the company?,0.1118033988749895,0.06480717010420439,0.0005637328730759065
500100049,0,How would you rate the overall effectiveness of our current training programs?,What improvements or changes would you suggest to enhance the effectiveness of training and development programs within the company?,0.1682539271227752,0.07397076097517448,0.0021720773409276074
500100049,1,Which of the following training topics would you like to see added to our current offerings?,What improvements or changes would you suggest to enhance the effectiveness of training and development programs within the company?,0.1310810130025485,0.06593165066419095,0.001110918727184101
500100049,2,How often would you like to receive training and development opportunities?,Any additional comments or suggestions regarding training and development programs?,0.2335496832484569,0.13510657538509338,0.0058303674361945505
500100049,3,What is the most important factor to you when evaluating the effectiveness of a training program?,What improvements or changes would you suggest to enhance the effectiveness of training and development programs within the company?,0.2140543978822474,0.08236661434325866,0.0042974387338571805
500100050,0,How would you rate the overall effectiveness of our current training programs?,How long have you been with the company?,0.0751499508526422,0.051923643415442845,0.00021471448268502015
500100050,1,Which of the following training topics would you like to see added to our current offerings?,Are there any specific areas where you would like to see additional training or development opportunities?,0.223606797749979,0.0887565556955265,0.005738080907974835
500100050,2,How often would you like to receive training and development opportunities?,Are there any specific areas where you would like to see additional training or development opportunities?,0.2264441432512635,0.10072306315229511,0.005923955010471195
500100050,3,What is the most important factor to you when evaluating the effectiveness of a training program?,Have you participated in any training or development programs offered by the company in the past year?,0.0638592326856186,0.05610422289722052,4.7016437413039476e-05
