ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,"I often find myself working long hours, even on weekends.",What is your role in the company?,0
0,"I often find myself working long hours, even on weekends.",How long have you been with the company?,0.050580904312838224
0,"I often find myself working long hours, even on weekends.",How often do you feel that work interferes with your personal life or vice versa?,0.030678869261727353
0,"I often find myself working long hours, even on weekends.",Do you feel that you have enough time to fulfil your personal commitments outside of work?,0
0,"I often find myself working long hours, even on weekends.",What specific aspects of your job or work environment contribute to your work-life balance?,0
0,"I often find myself working long hours, even on weekends.","What challenges, if any, do you face in maintaining a healthy work-life balance?",0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not at work.",What is your role in the company?,0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not at work.",How long have you been with the company?,0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not at work.",How often do you feel that work interferes with your personal life or vice versa?,0.0480675628866961
1,"I feel like I'm constantly checking work emails and messages, even when I'm not at work.",Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.03398889967229363
1,"I feel like I'm constantly checking work emails and messages, even when I'm not at work.",What specific aspects of your job or work environment contribute to your work-life balance?,0.03398889967229363
1,"I feel like I'm constantly checking work emails and messages, even when I'm not at work.","What challenges, if any, do you face in maintaining a healthy work-life balance?",0
2,I prioritize my personal time and make sure to take breaks and time off when needed.,What is your role in the company?,0
2,I prioritize my personal time and make sure to take breaks and time off when needed.,How long have you been with the company?,0
2,I prioritize my personal time and make sure to take breaks and time off when needed.,How often do you feel that work interferes with your personal life or vice versa?,0.03398889967229363
2,I prioritize my personal time and make sure to take breaks and time off when needed.,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.058870501125773717
2,I prioritize my personal time and make sure to take breaks and time off when needed.,What specific aspects of your job or work environment contribute to your work-life balance?,0.03398889967229363
2,I prioritize my personal time and make sure to take breaks and time off when needed.,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0
3,I feel like my work is impacting my relationships with family and friends.,What is your role in the company?,0.0405487152208931
3,I feel like my work is impacting my relationships with family and friends.,How long have you been with the company?,0.0405487152208931
3,I feel like my work is impacting my relationships with family and friends.,How often do you feel that work interferes with your personal life or vice versa?,0.06021756497336208
3,I feel like my work is impacting my relationships with family and friends.,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.03219254375927467
3,I feel like my work is impacting my relationships with family and friends.,What specific aspects of your job or work environment contribute to your work-life balance?,0.03754653208349827
3,I feel like my work is impacting my relationships with family and friends.,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.0
4,I feel like my work is not aligned with my personal values and goals.,What is your role in the company?,0.03807927913956097
4,I feel like my work is not aligned with my personal values and goals.,How long have you been with the company?,0.03807927913956097
4,I feel like my work is not aligned with my personal values and goals.,How often do you feel that work interferes with your personal life or vice versa?,0.0709083989696101
4,I feel like my work is not aligned with my personal values and goals.,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.04668331064384866
4,I feel like my work is not aligned with my personal values and goals.,What specific aspects of your job or work environment contribute to your work-life balance?,0.03807927913956097
4,I feel like my work is not aligned with my personal values and goals.,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.0
5,"I feel like I have a healthy work-life balance, and I'm able to recharge and refocus.",What is your role in the company?,0
5,"I feel like I have a healthy work-life balance, and I'm able to recharge and refocus.",How long have you been with the company?,0.03398889967229363
5,"I feel like I have a healthy work-life balance, and I'm able to recharge and refocus.",How often do you feel that work interferes with your personal life or vice versa?,0.03398889967229363
5,"I feel like I have a healthy work-life balance, and I'm able to recharge and refocus.",Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.058870501125773717
5,"I feel like I have a healthy work-life balance, and I'm able to recharge and refocus.",What specific aspects of your job or work environment contribute to your work-life balance?,0.0480675628866961
5,"I feel like I have a healthy work-life balance, and I'm able to recharge and refocus.","What challenges, if any, do you face in maintaining a healthy work-life balance?",0.15811388300841897
