ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,"I often find myself working long hours, even on weekends.",What type of employment do you have?,0
0,"I often find myself working long hours, even on weekends.",What is your tenure with the company?,0
0,"I often find myself working long hours, even on weekends.","On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0
0,"I often find myself working long hours, even on weekends.",How often do you feel overwhelmed by your workload?,0.050580904312838224
0,"I often find myself working long hours, even on weekends.",My company promotes a healthy work-life balance for its employees,0
0,"I often find myself working long hours, even on weekends.","Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0
0,"I often find myself working long hours, even on weekends.",How can the company better support employees in achieving a healthy work-life balance?,0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.",What type of employment do you have?,0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.",What is your tenure with the company?,0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.","On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.",How often do you feel overwhelmed by your workload?,0.03591027310966287
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.",My company promotes a healthy work-life balance for its employees,0
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.","Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0.03142771290512236
1,"I feel like I'm constantly checking work emails and messages, even when I'm not working.",How can the company better support employees in achieving a healthy work-life balance?,0
2,I prioritize my personal life and make time for activities I enjoy.,What type of employment do you have?,0
2,I prioritize my personal life and make time for activities I enjoy.,What is your tenure with the company?,0
2,I prioritize my personal life and make time for activities I enjoy.,"On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0
2,I prioritize my personal life and make time for activities I enjoy.,How often do you feel overwhelmed by your workload?,0
2,I prioritize my personal life and make time for activities I enjoy.,My company promotes a healthy work-life balance for its employees,0.04338784435436014
2,I prioritize my personal life and make time for activities I enjoy.,"Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0
2,I prioritize my personal life and make time for activities I enjoy.,How can the company better support employees in achieving a healthy work-life balance?,0
3,I feel like I'm able to take breaks and recharge during the workday.,What type of employment do you have?,0
3,I feel like I'm able to take breaks and recharge during the workday.,What is your tenure with the company?,0.0405487152208931
3,I feel like I'm able to take breaks and recharge during the workday.,"On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0.02029138484156276
3,I feel like I'm able to take breaks and recharge during the workday.,How often do you feel overwhelmed by your workload?,0.0405487152208931
3,I feel like I'm able to take breaks and recharge during the workday.,My company promotes a healthy work-life balance for its employees,0
3,I feel like I'm able to take breaks and recharge during the workday.,"Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0.029809042543577927
3,I feel like I'm able to take breaks and recharge during the workday.,How can the company better support employees in achieving a healthy work-life balance?,0.0405487152208931
4,I feel like I'm able to set and achieve personal goals outside of work.,What type of employment do you have?,0.03807927913956097
4,I feel like I'm able to set and achieve personal goals outside of work.,What is your tenure with the company?,0.0
4,I feel like I'm able to set and achieve personal goals outside of work.,"On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0.03041133188825827
4,I feel like I'm able to set and achieve personal goals outside of work.,How often do you feel overwhelmed by your workload?,0.03807927913956097
4,I feel like I'm able to set and achieve personal goals outside of work.,My company promotes a healthy work-life balance for its employees,0.0
4,I feel like I'm able to set and achieve personal goals outside of work.,"Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0.0
4,I feel like I'm able to set and achieve personal goals outside of work.,How can the company better support employees in achieving a healthy work-life balance?,0.0
5,I feel like I'm able to prioritize my physical and mental health.,What type of employment do you have?,0
5,I feel like I'm able to prioritize my physical and mental health.,What is your tenure with the company?,0
5,I feel like I'm able to prioritize my physical and mental health.,"On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0.018856279427388867
5,I feel like I'm able to prioritize my physical and mental health.,How often do you feel overwhelmed by your workload?,0.04338784435436014
5,I feel like I'm able to prioritize my physical and mental health.,My company promotes a healthy work-life balance for its employees,0
5,I feel like I'm able to prioritize my physical and mental health.,"Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0
5,I feel like I'm able to prioritize my physical and mental health.,How can the company better support employees in achieving a healthy work-life balance?,0
6,I feel like I'm able to maintain a healthy work-life balance.,What type of employment do you have?,0
6,I feel like I'm able to maintain a healthy work-life balance.,What is your tenure with the company?,0
6,I feel like I'm able to maintain a healthy work-life balance.,"On a scale of 1 to 5, how would you rate your current work-life balance? (1 being very poor, 5 being excellent)",0.02974985878878184
6,I feel like I'm able to maintain a healthy work-life balance.,How often do you feel overwhelmed by your workload?,0.046689450558483385
6,I feel like I'm able to maintain a healthy work-life balance.,My company promotes a healthy work-life balance for its employees,0.2335496832484569
6,I feel like I'm able to maintain a healthy work-life balance.,"Have you utilized any work-life balance resources provided by the company (e.g., flexible work arrangements, wellness programs)?",0.027060191392094264
6,I feel like I'm able to maintain a healthy work-life balance.,How can the company better support employees in achieving a healthy work-life balance?,0.19472272992393505
