ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,To achieve financial stability,Executive/Senior Management,0
0,0.0,To achieve financial stability,Manager,0
0,0.0,To achieve financial stability,Staff/Employee,0
0,0.0,To achieve financial stability,Intern,0
0,0.0,To achieve financial stability,Other (please specify): __________________,0
1,0.0,To pursue a career that aligns with my values,Executive/Senior Management,0
1,0.0,To pursue a career that aligns with my values,Manager,0
1,0.0,To pursue a career that aligns with my values,Staff/Employee,0
1,0.0,To pursue a career that aligns with my values,Intern,0
1,0.0,To pursue a career that aligns with my values,Other (please specify): __________________,0
2,0.0,To gain a sense of accomplishment,Executive/Senior Management,0
2,0.0,To gain a sense of accomplishment,Manager,0
2,0.0,To gain a sense of accomplishment,Staff/Employee,0
2,0.0,To gain a sense of accomplishment,Intern,0
2,0.0,To gain a sense of accomplishment,Other (please specify): __________________,0
3,0.0,To make a positive impact,Executive/Senior Management,0
3,0.0,To make a positive impact,Manager,0
3,0.0,To make a positive impact,Staff/Employee,0
3,0.0,To make a positive impact,Intern,0
3,0.0,To make a positive impact,Other (please specify): __________________,0
4,0.0,Other (please specify),Executive/Senior Management,0
4,0.0,Other (please specify),Manager,0
4,0.0,Other (please specify),Staff/Employee,0
4,0.0,Other (please specify),Intern,0
4,0.0,Other (please specify),Other (please specify): __________________,0.41368954504257255
0,1.0,Autonomy,Less than 1 year,0
0,1.0,Autonomy,1-3 years,0
0,1.0,Autonomy,3-5 years,0
0,1.0,Autonomy,5-10 years,0
0,1.0,Autonomy,More than 10 years,0
1,1.0,Creativity,Less than 1 year,0
1,1.0,Creativity,1-3 years,0
1,1.0,Creativity,3-5 years,0
1,1.0,Creativity,5-10 years,0
1,1.0,Creativity,More than 10 years,0
2,1.0,Collaboration,Less than 1 year,0
2,1.0,Collaboration,1-3 years,0
2,1.0,Collaboration,3-5 years,0
2,1.0,Collaboration,5-10 years,0
2,1.0,Collaboration,More than 10 years,0
3,1.0,Innovation,Less than 1 year,0
3,1.0,Innovation,1-3 years,0
3,1.0,Innovation,3-5 years,0
3,1.0,Innovation,5-10 years,0
3,1.0,Innovation,More than 10 years,0
4,1.0,Other (please specify),Less than 1 year,0
4,1.0,Other (please specify),1-3 years,0
4,1.0,Other (please specify),3-5 years,0
4,1.0,Other (please specify),5-10 years,0
4,1.0,Other (please specify),More than 10 years,0
0,2.0,Technical skills,1,0
0,2.0,Technical skills,2,0
0,2.0,Technical skills,3,0
0,2.0,Technical skills,4,0
0,2.0,Technical skills,5,0
1,2.0,Communication skills,1,0
1,2.0,Communication skills,2,0
1,2.0,Communication skills,3,0
1,2.0,Communication skills,4,0
1,2.0,Communication skills,5,0
2,2.0,Leadership skills,1,0
2,2.0,Leadership skills,2,0
2,2.0,Leadership skills,3,0
2,2.0,Leadership skills,4,0
2,2.0,Leadership skills,5,0
3,2.0,Problem-solving skills,1,0
3,2.0,Problem-solving skills,2,0
3,2.0,Problem-solving skills,3,0
3,2.0,Problem-solving skills,4,0
3,2.0,Problem-solving skills,5,0
4,2.0,Other (please specify),1,0
4,2.0,Other (please specify),2,0
