QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,Invalid control character at: line 7 column 28 (char 102),-1,-1,0,0,0,-1,0,0
1146004,True,False,Invalid control character at: line 7 column 48 (char 114),-1,-1,0,0,0,-1,0,0
1173001,True,False,Invalid control character at: line 8 column 13 (char 146),-1,-1,0,0,0,-1,0,0
1173002,True,False,Invalid control character at: line 7 column 41 (char 128),-1,-1,0,0,0,-1,0,0
1173003,True,False,Expecting ':' delimiter: line 9 column 1 (char 125),-1,-1,0,0,0,-1,0,0
1173004,True,False,Expecting property name enclosed in double quotes: line 8 column 17 (char 141),-1,-1,0,0,0,-1,0,0
1173005,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 188),-1,-1,0,0,0,-1,0,0
1213249,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 96),-1,-1,0,0,0,-1,0,0
1433792,True,False,Invalid control character at: line 8 column 27 (char 143),-1,-1,0,0,0,-1,0,0
5100002,True,False,Invalid control character at: line 7 column 44 (char 134),-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting ':' delimiter: line 8 column 67 (char 207),-1,-1,0,0,0,-1,0,0
500000002,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 97),-1,-1,0,0,0,-1,0,0
500000003,True,False,Invalid control character at: line 8 column 26 (char 156),-1,-1,0,0,0,-1,0,0
500000005,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 96),-1,-1,0,0,0,-1,0,0
500100002,True,False,Invalid control character at: line 8 column 12 (char 90),-1,-1,0,0,0,-1,0,0
500100003,True,False,"Expecting ',' delimiter: line 6 column 1 (char 120)",-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 6 column 1 (char 120)",-1,-1,0,0,0,-1,0,0
500100005,True,False,"Expecting ',' delimiter: line 6 column 1 (char 120)",-1,-1,0,0,0,-1,0,0
500100006,True,False,Invalid control character at: line 7 column 36 (char 103),-1,-1,0,0,0,-1,0,0
500100007,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 94),-1,-1,0,0,0,-1,0,0
500100008,True,False,Expecting value: line 17 column 1 (char 329),-1,-1,0,0,0,-1,0,0
500100009,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 94),-1,-1,0,0,0,-1,0,0
500100010,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 94),-1,-1,0,0,0,-1,0,0
500100011,True,False,Expecting property name enclosed in double quotes: line 8 column 13 (char 94),-1,-1,0,0,0,-1,0,0
500100012,True,False,Expecting ':' delimiter: line 8 column 84 (char 219),-1,-1,0,0,0,-1,0,0
500100013,True,False,Invalid control character at: line 8 column 13 (char 92),-1,-1,0,0,0,-1,0,0
500100014,True,False,Invalid control character at: line 8 column 13 (char 92),-1,-1,0,0,0,-1,0,0
500100015,True,False,"Expecting ',' delimiter: line 6 column 1 (char 88)",-1,-1,0,0,0,-1,0,0
500100016,True,False,Expecting ':' delimiter: line 8 column 26 (char 110),-1,-1,0,0,0,-1,0,0
500100017,True,False,Expecting ':' delimiter: line 8 column 26 (char 110),-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting ':' delimiter: line 8 column 26 (char 110),-1,-1,0,0,0,-1,0,0
500100019,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 187),-1,-1,0,0,0,-1,0,0
500100020,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 187),-1,-1,0,0,0,-1,0,0
500100021,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 187),-1,-1,0,0,0,-1,0,0
500100022,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 187),-1,-1,0,0,0,-1,0,0
500100023,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 187),-1,-1,0,0,0,-1,0,0
500100024,True,False,"Expecting ',' delimiter: line 8 column 1 (char 118)",-1,-1,0,0,0,-1,0,0
500100025,True,False,"Expecting ',' delimiter: line 8 column 1 (char 118)",-1,-1,0,0,0,-1,0,0
500100026,True,False,"Expecting ',' delimiter: line 8 column 1 (char 118)",-1,-1,0,0,0,-1,0,0
500100027,True,False,Expecting ':' delimiter: line 7 column 113 (char 206),-1,-1,0,0,0,-1,0,0
500100028,True,False,Expecting property name enclosed in double quotes: line 8 column 12 (char 124),-1,-1,0,0,0,-1,0,0
500100029,True,False,Expecting property name enclosed in double quotes: line 12 column 16 (char 207),-1,-1,0,0,0,-1,0,0
500100030,True,False,Invalid control character at: line 11 column 42 (char 183),-1,-1,0,0,0,-1,0,0
