ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1,Executive/Senior Management,0
0,0.0,1,Manager,0
0,0.0,1,Staff/Employee,0
1,0.0,2,Executive/Senior Management,0
1,0.0,2,Manager,0
1,0.0,2,Staff/Employee,0
2,0.0,3,Executive/Senior Management,0
2,0.0,3,Manager,0
2,0.0,3,Staff/Employee,0
3,0.0,4,Executive/Senior Management,0
3,0.0,4,Manager,0
3,0.0,4,Staff/Employee,0
4,0.0,5,Executive/Senior Management,0
4,0.0,5,Manager,0
4,0.0,5,Staff/Employee,0
5,0.0,6,Executive/Senior Management,0
5,0.0,6,Manager,0
5,0.0,6,Staff/Employee,0
6,0.0,7,Executive/Senior Management,0
6,0.0,7,Manager,0
6,0.0,7,Staff/Employee,0
7,0.0,8,Executive/Senior Management,0
7,0.0,8,Manager,0
7,0.0,8,Staff/Employee,0
8,0.0,9,Executive/Senior Management,0
8,0.0,9,Manager,0
8,0.0,9,Staff/Employee,0
9,0.0,10,Executive/Senior Management,0
9,0.0,10,Manager,0
9,0.0,10,Staff/Employee,0
0,1.0,Yes,Less than 1 year,0
0,1.0,Yes,1-3 years,0
0,1.0,Yes,3-5 years,0
0,1.0,Yes,5-10 years,0
0,1.0,Yes,More than 10 years,0
1,1.0,No,Less than 1 year,0
1,1.0,No,1-3 years,0
1,1.0,No,3-5 years,0
1,1.0,No,5-10 years,0
1,1.0,No,More than 10 years,0
2,1.0,Maybe,Less than 1 year,0
2,1.0,Maybe,1-3 years,0
2,1.0,Maybe,3-5 years,0
2,1.0,Maybe,5-10 years,0
2,1.0,Maybe,More than 10 years,0
0,3.0,Very easy,"Yes, successfully",0
0,3.0,Very easy,"Yes, unsuccessfully",0
0,3.0,Very easy,"No, not yet",0
1,3.0,Somewhat easy,"Yes, successfully",0
1,3.0,Somewhat easy,"Yes, unsuccessfully",0
1,3.0,Somewhat easy,"No, not yet",0
2,3.0,Neutral,"Yes, successfully",0
2,3.0,Neutral,"Yes, unsuccessfully",0
2,3.0,Neutral,"No, not yet",0
3,3.0,Somewhat difficult,"Yes, successfully",0
3,3.0,Somewhat difficult,"Yes, unsuccessfully",0
3,3.0,Somewhat difficult,"No, not yet",0
4,3.0,Very difficult,"Yes, successfully",0
4,3.0,Very difficult,"Yes, unsuccessfully",0
4,3.0,Very difficult,"No, not yet",0
0,4.0,Yes,"Yes, completely",0
0,4.0,Yes,"Yes, to some extent",0
0,4.0,Yes,"No, not really",0
0,4.0,Yes,"No, not at all",0
1,4.0,No,"Yes, completely",0
1,4.0,No,"Yes, to some extent",0
1,4.0,No,"No, not really",0
1,4.0,No,"No, not at all",0
2,4.0,Sometimes,"Yes, completely",0
2,4.0,Sometimes,"Yes, to some extent",0
2,4.0,Sometimes,"No, not really",0
2,4.0,Sometimes,"No, not at all",0
