ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,I am satisfied with the overall health and safety measures in my workplace.,"On a scale of 1 to 10, how safe and healthy do you feel in the workplace? (1 being very unsafe/unhealthy, 10 being very safe/healthy)",0.027902975098344097
0,I am satisfied with the overall health and safety measures in my workplace.,Are you aware of the health and safety protocols and procedures in place within the company?,0.20100918249798358
0,I am satisfied with the overall health and safety measures in my workplace.,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.03614502163364389
0,I am satisfied with the overall health and safety measures in my workplace.,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.24618496536702136
0,I am satisfied with the overall health and safety measures in my workplace.,How can the company better communicate and enforce health and safety protocols among employees?,0.2096888927716905
0,I am satisfied with the overall health and safety measures in my workplace.,Any additional comments or suggestions regarding health and safety measures?,0.19611613513818407
1,I am aware of the emergency procedures in place in my workplace.,"On a scale of 1 to 10, how safe and healthy do you feel in the workplace? (1 being very unsafe/unhealthy, 10 being very safe/healthy)",0.025435660062090335
1,I am aware of the emergency procedures in place in my workplace.,Are you aware of the health and safety protocols and procedures in place within the company?,0.30552997741111254
1,I am aware of the emergency procedures in place in my workplace.,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.024211942048933476
1,I am aware of the emergency procedures in place in my workplace.,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.031088748978201255
1,I am aware of the emergency procedures in place in my workplace.,How can the company better communicate and enforce health and safety protocols among employees?,0.03672701732836426
1,I am aware of the emergency procedures in place in my workplace.,Any additional comments or suggestions regarding health and safety measures?,0.0
2,I believe that my workplace provides adequate training on health and safety procedures.,"On a scale of 1 to 10, how safe and healthy do you feel in the workplace? (1 being very unsafe/unhealthy, 10 being very safe/healthy)",0.016109790184220395
2,I believe that my workplace provides adequate training on health and safety procedures.,Are you aware of the health and safety protocols and procedures in place within the company?,0.1557010432498916
2,I believe that my workplace provides adequate training on health and safety procedures.,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.10093088688873414
2,I believe that my workplace provides adequate training on health and safety procedures.,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.1557010432498916
2,I believe that my workplace provides adequate training on health and safety procedures.,How can the company better communicate and enforce health and safety protocols among employees?,0.18159590803171513
2,I believe that my workplace provides adequate training on health and safety procedures.,Any additional comments or suggestions regarding health and safety measures?,0.19611613513818407
3,I am satisfied with the frequency of health and safety inspections in my workplace.,"On a scale of 1 to 10, how safe and healthy do you feel in the workplace? (1 being very unsafe/unhealthy, 10 being very safe/healthy)",0.034712615308109464
3,I am satisfied with the frequency of health and safety inspections in my workplace.,Are you aware of the health and safety protocols and procedures in place within the company?,0.22259369575434812
3,I am satisfied with the frequency of health and safety inspections in my workplace.,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.037678928509615836
3,I am satisfied with the frequency of health and safety inspections in my workplace.,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.18174699151949172
3,I am satisfied with the frequency of health and safety inspections in my workplace.,How can the company better communicate and enforce health and safety protocols among employees?,0.20965696734438366
3,I am satisfied with the frequency of health and safety inspections in my workplace.,Any additional comments or suggestions regarding health and safety measures?,0.1815682598006407
4,I believe that my workplace has a clear policy on reporting incidents and near misses.,"On a scale of 1 to 10, how safe and healthy do you feel in the workplace? (1 being very unsafe/unhealthy, 10 being very safe/healthy)",0.02607378327315556
4,I believe that my workplace has a clear policy on reporting incidents and near misses.,Are you aware of the health and safety protocols and procedures in place within the company?,0.03359431132848269
4,I believe that my workplace has a clear policy on reporting incidents and near misses.,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.04763953059502451
4,I believe that my workplace has a clear policy on reporting incidents and near misses.,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.03359431132848269
4,I believe that my workplace has a clear policy on reporting incidents and near misses.,How can the company better communicate and enforce health and safety protocols among employees?,0.03591027310966287
4,I believe that my workplace has a clear policy on reporting incidents and near misses.,Any additional comments or suggestions regarding health and safety measures?,0.03591027310966287
5,I am satisfied with the overall health and safety culture in my workplace.,"On a scale of 1 to 10, how safe and healthy do you feel in the workplace? (1 being very unsafe/unhealthy, 10 being very safe/healthy)",0.027902975098344097
5,I am satisfied with the overall health and safety culture in my workplace.,Are you aware of the health and safety protocols and procedures in place within the company?,0.20100918249798358
5,I am satisfied with the overall health and safety culture in my workplace.,Do you feel that the company provides adequate resources and support to maintain a safe and healthy work environment?,0.03614502163364389
5,I am satisfied with the overall health and safety culture in my workplace.,Which improvements or changes would you suggest to enhance health and safety measures within the company?,0.17978807846686093
5,I am satisfied with the overall health and safety culture in my workplace.,How can the company better communicate and enforce health and safety protocols among employees?,0.2096888927716905
5,I am satisfied with the overall health and safety culture in my workplace.,Any additional comments or suggestions regarding health and safety measures?,0.19611613513818407
