ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very Clear,Executive/Senior Management,0
0,0.0,Very Clear,Manager,0
0,0.0,Very Clear,Staff/Employee,0
1,0.0,Somewhat Clear,Executive/Senior Management,0
1,0.0,Somewhat Clear,Manager,0
1,0.0,Somewhat Clear,Staff/Employee,0
2,0.0,Not Very Clear,Executive/Senior Management,0
2,0.0,Not Very Clear,Manager,0
2,0.0,Not Very Clear,Staff/Employee,0
3,0.0,Not at All Clear,Executive/Senior Management,0
3,0.0,Not at All Clear,Manager,0
3,0.0,Not at All Clear,Staff/Employee,0
0,2.0,Agree,Very involved,0
0,2.0,Agree,Somewhat involved,0
0,2.0,Agree,Neutral,0
0,2.0,Agree,Not very involved,0
0,2.0,Agree,Not involved at all,0
1,2.0,Disagree,Very involved,0
1,2.0,Disagree,Somewhat involved,0
1,2.0,Disagree,Neutral,0
1,2.0,Disagree,Not very involved,0
1,2.0,Disagree,Not involved at all,0
