QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1146002,0.0,0,Yes,Completely Disagree,0.0,0.0,0.0
1146002,0.0,1,No,Completely Disagree,0.0,0.0,0.0
1146002,1.0,0,1,Completely Disagree,0.0,0.0,0.0
1146002,1.0,1,2,2,1.0,0.1,0.10000000000000002
1146002,1.0,2,3,3,1.0,0.1,0.10000000000000002
1146002,1.0,3,4,4,1.0,0.1,0.10000000000000002
1146002,1.0,4,5,5,1.0,0.1,0.10000000000000002
1146002,1.0,5,6,6,1.0,0.1,0.1
1146002,1.0,6,7,7,1.0,0.1,0.1
1146002,1.0,7,8,8,1.0,0.1,0.09999999999999999
1146002,1.0,8,9,9,1.0,0.1,0.09999999999999999
1146002,1.0,9,10,Completely Disagree,0.0,0.0,0.0
1146002,2.0,0,Heavy workload,Completely Disagree,0.0,0.0,0.0
1146002,2.0,1,Unreasonable deadlines,Completely Disagree,0.0,0.0,0.0
1146002,2.0,2,Lack of control over tasks,Completely Disagree,0.0,0.0,0.0
1146002,2.0,3,Poor communication with colleagues,Completely Disagree,0.0,0.0,0.0
1146002,2.0,4,Unsupportive work environment,Completely Disagree,0.0,0.0,0.0
1146002,2.0,5,Other (please specify): __________________,Completely Disagree,0.0,0.0,0.0
1146002,3.0,0,"Yes, strongly agree",Completely Disagree,0.0,0.0,0.0
1146002,3.0,1,"Yes, somewhat agree",Completely Disagree,0.0,0.0,0.0
1146002,3.0,2,Neutral,Completely Disagree,0.0,0.0,0.0
1146002,3.0,3,"No, somewhat disagree",Completely Disagree,0.0,0.0,0.0
1146002,3.0,4,"No, strongly disagree",Completely Disagree,0.0,0.0,0.0
1146002,4.0,0,Yes,Completely Disagree,0.0,0.0,0.0
1146002,4.0,1,No,Completely Disagree,0.0,0.0,0.0
1146002,5.0,0,Frequently,Completely Disagree,0.0,0.0,0.0
1146002,5.0,1,Sometimes,Completely Disagree,0.0,0.0,0.0
1146002,5.0,2,Rarely,Completely Disagree,0.0,0.0,0.0
1146002,5.0,3,Never,Completely Disagree,0.0,0.0,0.0
1146002,6.0,0,Prioritize tasks and focus on one thing at a time,Completely Disagree,0.0,0.0,0.0
1146002,6.0,1,Take regular breaks and practice self-care,Completely Disagree,0.0,0.0,0.0
1146002,6.0,2,Communicate openly with colleagues and manager,Completely Disagree,0.0,0.0,0.0
1146002,6.0,3,Seek support from HR or employee assistance program,Completely Disagree,0.0,0.0,0.0
1146002,6.0,4,Other (please specify): __________________,Completely Disagree,0.0,0.0,0.0
1146004,0.0,0,Severely insufficient,Happy,0.0,0.0,0.0
1146004,0.0,1,Insufficient,Happy,0.0,0.0,0.0
1146004,0.0,2,Adequate,Happy,0.0,0.0,0.0
1146004,0.0,3,Good,Happy,0.0,0.0,0.0
1146004,0.0,4,Excellent,Happy,0.0,0.0,0.0
1146004,1.0,0,Strongly agree,Happy,0.0,0.0,0.0
1146004,1.0,1,Agree,Happy,0.0,0.0,0.0
1146004,1.0,2,Neither agree nor disagree,Happy,0.0,0.0,0.0
1146004,1.0,3,Somewhat disagree,Happy,0.0,0.0,0.0
1146004,1.0,4,Disagree,Happy,0.0,0.0,0.0
1146004,1.0,5,Strongly disagree,Happy,0.0,0.0,0.0
1146004,2.0,0,Strongly agree,Happy,0.0,0.0,0.0
1146004,2.0,1,Agree,Happy,0.0,0.0,0.0
1146004,2.0,2,Neither agree nor disagree,Happy,0.0,0.0,0.0
1146004,2.0,3,Somewhat disagree,Happy,0.0,0.0,0.0
1146004,2.0,4,Disagree,Happy,0.0,0.0,0.0
1146004,2.0,5,Strongly disagree,Happy,0.0,0.0,0.0
