QUESTIONNAIRE_ID,ASW_BLEU_SCORE_MEAN,ASW_BLEU_SCORE_VAR,QST_BLEU_SCORE_MEAN,QST_BLEU_SCORE_VAR
1146002,0.23529411764705882,0.18538324420677357,0.061510908913778334,0.001121335431296236
1146004,0.0,0.0,0.0,0.0
1173001,0.0,0.0,0.14042188361399166,0.005593124517838075
1173002,0.0,0.0,0.1242532207887225,0.0013784807963187341
1173003,0.0,0.0,0.06531380011046846,0.0013449599481436152
1173004,0.0,0.0,0.07954152512277078,0.0025510746789197897
1173005,0.0,0.0,0.10498098125442296,0.0040533322977237
1213249,5.5977512548979993e-05,1.5667409555856063e-08,0.19418605822677043,0.020377236878574012
1433792,0.005171246404248656,0.0009627044174443671,0.06623108957541167,0.0008413298574838786
5100002,0.05263157894736842,0.05120910384068279,0.1796962550215473,0.004050559630950763
5100003,0.013789990411329748,0.0024684728652419686,0.11545537949632606,0.00533139979629519
500000002,0.0,0.0,0.05436186157578595,8.645852419471595e-05
500000003,0.0,0.0,0.051984296555704135,0.004710971665690382
500000005,0.1111111111111111,0.10457516339869281,0.12823414229026914,0.005382388251115988
500100002,0.058823529411764705,0.05882352941176471,0.2807701049201909,0.07153933891924093
500100003,0.31813225238022724,0.21538302853686778,0.35817451583006094,0.027897500696947363
500100004,0.003829774489835685,0.0001830463145845923,0.2550492087493874,0.023960317337070165
500100005,0.3333333333333333,0.24242424242424246,0.21814952962672757,0.015190858439746656
500100006,0.0,0.0,0.1673581826117593,0.01246538162381373
500100007,0.01692407914117742,0.003150669002545203,0.147874869494136,0.007969156876467433
500100008,0.2,0.17777777777777784,0.13616831412877067,0.0037357162838767494
500100009,0.0,0.0,0.11694454802247033,0.0019478882362961216
500100010,0.0,0.0,0.19554228729366974,0.012848918121028877
500100011,0.008864993835854838,0.0016100979803947606,0.07419069526851088,0.0013490568579887455
500100012,0.0,0.0,0.216504322637626,0.01847734240997657
500100013,0.02805349663461789,0.001059425821298694,0.25980870104103904,0.022641073348016374
500100014,0.020817723906948155,0.002582208370801111,0.10388670413031134,0.0014976573300308751
500100015,0.0,0.0,0.2414960201850346,0.00976356727341199
500100016,0.0,0.0,0.17490611136863723,0.012846290037926707
500100017,0.0,0.0,0.24035466338892542,0.052884349942586194
500100018,0.0,0.0,0.20899956969756572,0.014807526179594204
500100019,0.0,0.0,0.19346063921012807,0.010779524287003656
500100020,,,,
500100021,0.0,0.0,0.22852949840030767,0.020573147438253964
500100022,0.0,0.0,0.3334586455429253,0.037041898928581306
500100023,0.0034335909219216487,0.00016484312504924035,0.19627422310411755,0.015450335698624165
500100024,0.014612730724914301,0.0022985648598036943,0.23085689925679415,0.006537048108386412
500100025,0.36363636363636365,0.2424242424242423,0.5130841372874474,0.08041363210876452
500100026,0.0,0.0,0.457683482785872,0.051856027981017405
500100027,0.062315077450701764,0.017235461697753255,0.3554930436179982,0.04342020165409531
500100028,0.0,0.0,0.22261183054941835,0.010678230696447619
500100029,0.146413362026276,0.1309509643122264,0.24330239508513052,0.06248906600752446
500100030,0.0,0.0,0.2290093696348472,0.05359062564255011
500100031,0.0,0.0,0.48910632659667586,0.019004385843496015
500100032,,,,
500100033,0.5172413793103449,0.25862068965517243,0.24355251755687962,0.005821157339495042
500100034,0.38461538461538464,0.25641025641025644,0.4208065409533303,0.0397581109912993
500100035,0.24508960542715014,0.187813455673194,0.24066106215457683,0.018406416286843707
500100036,0.0,0.0,0.09979764422646278,0.0025290768073146295
500100037,0.0,0.0,0.2971894888574068,0.016362027301392506
500100038,0.04582109071366637,0.018320040471280837,0.32704972836344587,0.005639723144046399
500100039,0.2046541217638238,0.16305961479054146,0.18797547927433889,0.033963007305914034
500100040,0.0,0.0,0.1850708088296844,0.00861826168619325
500100041,0.0,0.0,0.43081966784841724,0.10430693905119437
500100042,0.19497973626597262,0.16065527924693895,0.31790965093541357,0.08252259634700561
500100043,0.10324036474619966,0.028350208895116986,0.23862224937938575,0.019350471205023492
500100044,0.0,0.0,0.1942692070868564,0.0020340179680383708
500100045,,,,
500100046,0.0,0.0,0.0788349648804797,0.0010065039094388302
500100047,0.0,0.0,0.19636371248653067,0.006149718163478258
500100048,,,,
500100049,0.04529695798825217,0.014577736240175276,0.09122136319203675,0.0037299667211696586
500100050,0.0077568696063729835,0.0014440566261665513,0.16813096937423264,0.0068113722828767355
500100051,0.23529411764705882,0.19117647058823528,0.19035113350126565,0.0043427029148004875
500100052,0.0,0.0,0.30645048151128523,0.07662614870552062
500100053,0.05,0.04999999999999999,0.3241857315023134,0.06428945712904423
500100054,,,,
500100055,0.02219923165954178,0.00347380529327945,0.1288060781193145,0.0031085911263834883
500100056,0.0,0.0,0.13001152915405947,0.004547582563933449
500100057,0.038461538461538464,0.03846153846153846,0.3086313721754322,0.042928308740439035
500100058,0.25690355937288495,0.19034540811883718,0.23622147271601399,0.043218931315792256
500100059,0.0,0.0,0.33584633690591675,0.015224944721661336
500100060,0.007002488855519136,0.0003332150853193227,0.21429253365272688,0.02305072597311521
500100061,0.20407868769800078,0.143835260642125,0.23703629956607283,0.0067944536814482275
500100062,0.0,0.0,0.25092794168190347,0.01081013054353351
500100063,0.0034335909219216487,0.00016484312504924035,0.2189827000836405,0.014649104489042847
500100064,0.0,0.0,0.09692541152488694,0.003311526416363429
500100065,0.021973536011307818,0.002753448544970795,0.22535414317054592,0.006682918343850641
500100066,0.0,0.0,0.15619896063941602,0.0017214547033788182
