ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,What is your role in the company?,Were you introduced to colleagues from your team or other departments?,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0,0.14285714285714285,0.09090909090909091,0.1111111111111111
0,What is your role in the company?,Did you receive all your equipments on time?,0.14285714285714285,0.125,0.13333333333333333,0.0,0.0,0.0,0.14285714285714285,0.125,0.13333333333333333
0,What is your role in the company?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.07692307692307693,0.10526315789473684,0.2857142857142857,0.14285714285714285,0.19047619047619047
0,What is your role in the company?,Did you receive an adeguate Training?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,What is your role in the company?,Would you recommend joining our company to other colleagues?,0.14285714285714285,0.1111111111111111,0.125,0.0,0.0,0.0,0.14285714285714285,0.1111111111111111,0.125
0,What is your role in the company?,Would you like to add any additional comment for us to improve our onboarding program?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,How long have you been with the company?,Were you introduced to colleagues from your team or other departments?,0.125,0.09090909090909091,0.10526315789473685,0.0,0.0,0.0,0.125,0.09090909090909091,0.10526315789473685
1,How long have you been with the company?,Did you receive all your equipments on time?,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125
1,How long have you been with the company?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,How long have you been with the company?,Did you receive an adeguate Training?,0.125,0.16666666666666666,0.14285714285714288,0.0,0.0,0.0,0.125,0.16666666666666666,0.14285714285714288
1,How long have you been with the company?,Would you recommend joining our company to other colleagues?,0.25,0.2222222222222222,0.23529411764705882,0.0,0.0,0.0,0.25,0.2222222222222222,0.23529411764705882
1,How long have you been with the company?,Would you like to add any additional comment for us to improve our onboarding program?,0.125,0.06666666666666667,0.08695652173913045,0.0,0.0,0.0,0.125,0.06666666666666667,0.08695652173913045
2,What was your most significant challenge during your onboarding process?,Were you introduced to colleagues from your team or other departments?,0.1,0.09090909090909091,0.09523809523809525,0.0,0.0,0.0,0.1,0.09090909090909091,0.09523809523809525
2,What was your most significant challenge during your onboarding process?,Did you receive all your equipments on time?,0.1,0.125,0.11111111111111112,0.0,0.0,0.0,0.1,0.125,0.11111111111111112
2,What was your most significant challenge during your onboarding process?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.2,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.2,0.14285714285714285,0.16666666666666666
2,What was your most significant challenge during your onboarding process?,Did you receive an adeguate Training?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What was your most significant challenge during your onboarding process?,Would you recommend joining our company to other colleagues?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What was your most significant challenge during your onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.1,0.06666666666666667,0.08,0.0,0.0,0.0,0.1,0.06666666666666667,0.08
3,How would you rate the overall effectiveness of your onboarding process?,Were you introduced to colleagues from your team or other departments?,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
3,How would you rate the overall effectiveness of your onboarding process?,Did you receive all your equipments on time?,0.18181818181818182,0.25,0.2105263157894737,0.0,0.0,0.0,0.18181818181818182,0.25,0.2105263157894737
3,How would you rate the overall effectiveness of your onboarding process?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.09090909090909091,0.07142857142857142,0.08,0.0,0.0,0.0,0.09090909090909091,0.07142857142857142,0.08
3,How would you rate the overall effectiveness of your onboarding process?,Did you receive an adeguate Training?,0.09090909090909091,0.16666666666666666,0.11764705882352942,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,0.11764705882352942
3,How would you rate the overall effectiveness of your onboarding process?,Would you recommend joining our company to other colleagues?,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.1,0.125,0.11111111111111112,0.18181818181818182,0.2222222222222222,0.19999999999999998
3,How would you rate the overall effectiveness of your onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.2727272727272727,0.2,0.23076923076923075,0.1,0.07142857142857142,0.08333333333333333,0.2727272727272727,0.2,0.23076923076923075
4,What do you think the company could do to improve the onboarding process for new employees?,Were you introduced to colleagues from your team or other departments?,0.125,0.18181818181818182,0.14814814814814814,0.0,0.0,0.0,0.125,0.18181818181818182,0.14814814814814814
4,What do you think the company could do to improve the onboarding process for new employees?,Did you receive all your equipments on time?,0.0625,0.125,0.08333333333333333,0.0,0.0,0.0,0.0625,0.125,0.08333333333333333
4,What do you think the company could do to improve the onboarding process for new employees?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.0625,0.07142857142857142,0.06666666666666667,0.0,0.0,0.0,0.0625,0.07142857142857142,0.06666666666666667
4,What do you think the company could do to improve the onboarding process for new employees?,Did you receive an adeguate Training?,0.0625,0.16666666666666666,0.09090909090909091,0.0,0.0,0.0,0.0625,0.16666666666666666,0.09090909090909091
4,What do you think the company could do to improve the onboarding process for new employees?,Would you recommend joining our company to other colleagues?,0.1875,0.3333333333333333,0.24000000000000005,0.0,0.0,0.0,0.1875,0.3333333333333333,0.24000000000000005
4,What do you think the company could do to improve the onboarding process for new employees?,Would you like to add any additional comment for us to improve our onboarding program?,0.3125,0.3333333333333333,0.3225806451612903,0.06666666666666667,0.07142857142857142,0.0689655172413793,0.25,0.26666666666666666,0.2580645161290323
5,"On a scale of 1 to 10, how confident do you feel in your ability to perform your job duties after completing the onboarding process? (1 being not at all, 10 being extremely confident)",Were you introduced to colleagues from your team or other departments?,0.08823529411764706,0.2727272727272727,0.13333333333333333,0.0,0.0,0.0,0.08823529411764706,0.2727272727272727,0.13333333333333333
5,"On a scale of 1 to 10, how confident do you feel in your ability to perform your job duties after completing the onboarding process? (1 being not at all, 10 being extremely confident)",Did you receive all your equipments on time?,0.11764705882352941,0.5,0.19047619047619047,0.0,0.0,0.0,0.058823529411764705,0.25,0.09523809523809523
5,"On a scale of 1 to 10, how confident do you feel in your ability to perform your job duties after completing the onboarding process? (1 being not at all, 10 being extremely confident)",Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.08823529411764706,0.21428571428571427,0.125,0.0,0.0,0.0,0.08823529411764706,0.21428571428571427,0.125
5,"On a scale of 1 to 10, how confident do you feel in your ability to perform your job duties after completing the onboarding process? (1 being not at all, 10 being extremely confident)",Did you receive an adeguate Training?,0.029411764705882353,0.16666666666666666,0.05,0.0,0.0,0.0,0.029411764705882353,0.16666666666666666,0.05
5,"On a scale of 1 to 10, how confident do you feel in your ability to perform your job duties after completing the onboarding process? (1 being not at all, 10 being extremely confident)",Would you recommend joining our company to other colleagues?,0.058823529411764705,0.2222222222222222,0.09302325581395347,0.0,0.0,0.0,0.058823529411764705,0.2222222222222222,0.09302325581395347
5,"On a scale of 1 to 10, how confident do you feel in your ability to perform your job duties after completing the onboarding process? (1 being not at all, 10 being extremely confident)",Would you like to add any additional comment for us to improve our onboarding program?,0.11764705882352941,0.26666666666666666,0.163265306122449,0.0,0.0,0.0,0.08823529411764706,0.2,0.12244897959183675
6,Any additional comments or feedback regarding onboarding?,Were you introduced to colleagues from your team or other departments?,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0,0.14285714285714285,0.09090909090909091,0.1111111111111111
6,Any additional comments or feedback regarding onboarding?,Did you receive all your equipments on time?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Any additional comments or feedback regarding onboarding?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Any additional comments or feedback regarding onboarding?,Did you receive an adeguate Training?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Any additional comments or feedback regarding onboarding?,Would you recommend joining our company to other colleagues?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Any additional comments or feedback regarding onboarding?,Would you like to add any additional comment for us to improve our onboarding program?,0.5714285714285714,0.26666666666666666,0.36363636363636365,0.3333333333333333,0.14285714285714285,0.2,0.5714285714285714,0.26666666666666666,0.36363636363636365
