ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Yes,Executive/Senior Management,0
0,0.0,Yes,Manager,0
0,0.0,Yes,Staff/Employee,0
0,0.0,Yes,Intern,0
0,0.0,Yes,Other (please specify): __________________,0
1,0.0,No,Executive/Senior Management,0
1,0.0,No,Manager,0
1,0.0,No,Staff/Employee,0
1,0.0,No,Intern,0
1,0.0,No,Other (please specify): __________________,0
0,1.0,Almost never,Less than 1 year,0
0,1.0,Almost never,1-3 years,0
0,1.0,Almost never,3-5 years,0
0,1.0,Almost never,5-10 years,0
0,1.0,Almost never,More than 10 years,0
1,1.0,Never,Less than 1 year,0
1,1.0,Never,1-3 years,0
1,1.0,Never,3-5 years,0
1,1.0,Never,5-10 years,0
1,1.0,Never,More than 10 years,0
2,1.0,Less than half of the weekends,Less than 1 year,0.25819888974716115
2,1.0,Less than half of the weekends,1-3 years,0.0
2,1.0,Less than half of the weekends,3-5 years,0.0
2,1.0,Less than half of the weekends,5-10 years,0.0
2,1.0,Less than half of the weekends,More than 10 years,0.07728215553472559
3,1.0,More than half of the weekends,Less than 1 year,0.07728215553472559
3,1.0,More than half of the weekends,1-3 years,0.0
3,1.0,More than half of the weekends,3-5 years,0.0
3,1.0,More than half of the weekends,5-10 years,0.0
3,1.0,More than half of the weekends,More than 10 years,0.25819888974716115
4,1.0,Almost every weekend,Less than 1 year,0
4,1.0,Almost every weekend,1-3 years,0
4,1.0,Almost every weekend,3-5 years,0
4,1.0,Almost every weekend,5-10 years,0
4,1.0,Almost every weekend,More than 10 years,0
5,1.0,Every weekend,Less than 1 year,0
5,1.0,Every weekend,1-3 years,0
5,1.0,Every weekend,3-5 years,0
5,1.0,Every weekend,5-10 years,0
5,1.0,Every weekend,More than 10 years,0
0,2.0,Yes,"Yes, always",0
0,2.0,Yes,"Yes, most of the time",0
0,2.0,Yes,Sometimes,0
0,2.0,Yes,Rarely,0
0,2.0,Yes,"No, never",0
1,2.0,No,"Yes, always",0
1,2.0,No,"Yes, most of the time",0
1,2.0,No,Sometimes,0
1,2.0,No,Rarely,0
1,2.0,No,"No, never",0
0,3.0,Less than 40 hours,"Yes, frequently",0
0,3.0,Less than 40 hours,"Yes, occasionally",0
0,3.0,Less than 40 hours,"No, never",0
1,3.0,40 hours,"Yes, frequently",0
1,3.0,40 hours,"Yes, occasionally",0
1,3.0,40 hours,"No, never",0
2,3.0,More than 40 hours,"Yes, frequently",0
2,3.0,More than 40 hours,"Yes, occasionally",0
2,3.0,More than 40 hours,"No, never",0
0,4.0,Yes,"Yes, completely",0
0,4.0,Yes,"Yes, to some extent",0
0,4.0,Yes,"No, not really",0
0,4.0,Yes,"No, not at all",0
1,4.0,No,"Yes, completely",0
1,4.0,No,"Yes, to some extent",0
1,4.0,No,"No, not really",0
1,4.0,No,"No, not at all",0
