ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the overall cleanliness of your workplace?,Working Environment,0
0,How would you rate the overall cleanliness of your workplace?,Tasks / Activities,0
0,How would you rate the overall cleanliness of your workplace?,Colleagues,0
0,How would you rate the overall cleanliness of your workplace?,Manager,0
0,How would you rate the overall cleanliness of your workplace?,Career,0
0,How would you rate the overall cleanliness of your workplace?,Training,0
0,How would you rate the overall cleanliness of your workplace?,Working Time Schedule,0
1,How would you rate the temperature in your workplace?,Working Environment,0
1,How would you rate the temperature in your workplace?,Tasks / Activities,0
1,How would you rate the temperature in your workplace?,Colleagues,0
1,How would you rate the temperature in your workplace?,Manager,0
1,How would you rate the temperature in your workplace?,Career,0
1,How would you rate the temperature in your workplace?,Training,0
1,How would you rate the temperature in your workplace?,Working Time Schedule,0
2,How noisy is your workplace?,Working Environment,0
2,How noisy is your workplace?,Tasks / Activities,0
2,How noisy is your workplace?,Colleagues,0
2,How noisy is your workplace?,Manager,0
2,How noisy is your workplace?,Career,0
2,How noisy is your workplace?,Training,0
2,How noisy is your workplace?,Working Time Schedule,0
3,How would you rate the amount of natural light in your workplace?,Working Environment,0
3,How would you rate the amount of natural light in your workplace?,Tasks / Activities,0
3,How would you rate the amount of natural light in your workplace?,Colleagues,0
3,How would you rate the amount of natural light in your workplace?,Manager,0
3,How would you rate the amount of natural light in your workplace?,Career,0
3,How would you rate the amount of natural light in your workplace?,Training,0
3,How would you rate the amount of natural light in your workplace?,Working Time Schedule,0
4,How would you rate the number of plants and other greenery in your workplace?,Working Environment,0
4,How would you rate the number of plants and other greenery in your workplace?,Tasks / Activities,0
4,How would you rate the number of plants and other greenery in your workplace?,Colleagues,0
4,How would you rate the number of plants and other greenery in your workplace?,Manager,0
4,How would you rate the number of plants and other greenery in your workplace?,Career,0
4,How would you rate the number of plants and other greenery in your workplace?,Training,0
4,How would you rate the number of plants and other greenery in your workplace?,Working Time Schedule,0
5,How would you rate the overall organization of your workplace?,Working Environment,0
5,How would you rate the overall organization of your workplace?,Tasks / Activities,0
5,How would you rate the overall organization of your workplace?,Colleagues,0
5,How would you rate the overall organization of your workplace?,Manager,0
5,How would you rate the overall organization of your workplace?,Career,0
5,How would you rate the overall organization of your workplace?,Training,0
5,How would you rate the overall organization of your workplace?,Working Time Schedule,0
