ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very satisfied,Executive/Senior Management,0
0,0.0,Very satisfied,Manager,0
0,0.0,Very satisfied,Staff/Employee,0
0,0.0,Very satisfied,Intern,0
0,0.0,Very satisfied,Other,0
1,0.0,Somewhat satisfied,Executive/Senior Management,0
1,0.0,Somewhat satisfied,Manager,0
1,0.0,Somewhat satisfied,Staff/Employee,0
1,0.0,Somewhat satisfied,Intern,0
1,0.0,Somewhat satisfied,Other,0
2,0.0,Neutral,Executive/Senior Management,0
2,0.0,Neutral,Manager,0
2,0.0,Neutral,Staff/Employee,0
2,0.0,Neutral,Intern,0
2,0.0,Neutral,Other,0
3,0.0,Somewhat dissatisfied,Executive/Senior Management,0
3,0.0,Somewhat dissatisfied,Manager,0
3,0.0,Somewhat dissatisfied,Staff/Employee,0
3,0.0,Somewhat dissatisfied,Intern,0
3,0.0,Somewhat dissatisfied,Other,0
4,0.0,Very dissatisfied,Executive/Senior Management,0
4,0.0,Very dissatisfied,Manager,0
4,0.0,Very dissatisfied,Staff/Employee,0
4,0.0,Very dissatisfied,Intern,0
4,0.0,Very dissatisfied,Other,0
0,1.0,Strongly agree,Less than 1 year,0
0,1.0,Strongly agree,1-3 years,0
0,1.0,Strongly agree,3-5 years,0
0,1.0,Strongly agree,5-10 years,0
0,1.0,Strongly agree,More than 10 years,0
1,1.0,Agree,Less than 1 year,0
1,1.0,Agree,1-3 years,0
1,1.0,Agree,3-5 years,0
1,1.0,Agree,5-10 years,0
1,1.0,Agree,More than 10 years,0
2,1.0,Neutral,Less than 1 year,0
2,1.0,Neutral,1-3 years,0
2,1.0,Neutral,3-5 years,0
2,1.0,Neutral,5-10 years,0
2,1.0,Neutral,More than 10 years,0
3,1.0,Disagree,Less than 1 year,0
3,1.0,Disagree,1-3 years,0
3,1.0,Disagree,3-5 years,0
3,1.0,Disagree,5-10 years,0
3,1.0,Disagree,More than 10 years,0
4,1.0,Strongly disagree,Less than 1 year,0
4,1.0,Strongly disagree,1-3 years,0
4,1.0,Strongly disagree,3-5 years,0
4,1.0,Strongly disagree,5-10 years,0
4,1.0,Strongly disagree,More than 10 years,0
0,2.0,Strongly agree,Yes,0
0,2.0,Strongly agree,No,0
0,2.0,Strongly agree,Not sure,0
1,2.0,Agree,Yes,0
1,2.0,Agree,No,0
1,2.0,Agree,Not sure,0
2,2.0,Neutral,Yes,0
2,2.0,Neutral,No,0
2,2.0,Neutral,Not sure,0
3,2.0,Disagree,Yes,0
3,2.0,Disagree,No,0
3,2.0,Disagree,Not sure,0
4,2.0,Strongly disagree,Yes,0
4,2.0,Strongly disagree,No,0
4,2.0,Strongly disagree,Not sure,0
0,3.0,Always,Yes,0
0,3.0,Always,No,0
0,3.0,Always,Not sure,0
1,3.0,Most of the time,Yes,0
1,3.0,Most of the time,No,0
1,3.0,Most of the time,Not sure,0
2,3.0,Some of the time,Yes,0
2,3.0,Some of the time,No,0
2,3.0,Some of the time,Not sure,0
3,3.0,Rarely,Yes,0
3,3.0,Rarely,No,0
3,3.0,Rarely,Not sure,0
4,3.0,Never,Yes,0
4,3.0,Never,No,0
4,3.0,Never,Not sure,0
0,4.0,Strongly agree,Yes,0
0,4.0,Strongly agree,No,0
0,4.0,Strongly agree,Not applicable,0
1,4.0,Agree,Yes,0
1,4.0,Agree,No,0
1,4.0,Agree,Not applicable,0
2,4.0,Neutral,Yes,0
2,4.0,Neutral,No,0
2,4.0,Neutral,Not applicable,0
3,4.0,Disagree,Yes,0
3,4.0,Disagree,No,0
3,4.0,Disagree,Not applicable,0
4,4.0,Strongly disagree,Yes,0
4,4.0,Strongly disagree,No,0
4,4.0,Strongly disagree,Not applicable,0
0,5.0,Strongly agree,Very satisfied,0
0,5.0,Strongly agree,Satisfied,0
0,5.0,Strongly agree,Neutral,0
0,5.0,Strongly agree,Dissatisfied,0
0,5.0,Strongly agree,Very dissatisfied,0
1,5.0,Agree,Very satisfied,0
1,5.0,Agree,Satisfied,0
1,5.0,Agree,Neutral,0
1,5.0,Agree,Dissatisfied,0
1,5.0,Agree,Very dissatisfied,0
2,5.0,Neutral,Very satisfied,0
2,5.0,Neutral,Satisfied,0
2,5.0,Neutral,Neutral,1.0
2,5.0,Neutral,Dissatisfied,0
2,5.0,Neutral,Very dissatisfied,0
3,5.0,Disagree,Very satisfied,0
3,5.0,Disagree,Satisfied,0
3,5.0,Disagree,Neutral,0
3,5.0,Disagree,Dissatisfied,0
3,5.0,Disagree,Very dissatisfied,0
4,5.0,Strongly disagree,Very satisfied,0
4,5.0,Strongly disagree,Satisfied,0
4,5.0,Strongly disagree,Neutral,0
4,5.0,Strongly disagree,Dissatisfied,0
4,5.0,Strongly disagree,Very dissatisfied,0
