ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Extremely satisfied,Agree,0
0,0.0,Extremely satisfied,Disagree,0
1,0.0,Somewhat satisfied,Agree,0
1,0.0,Somewhat satisfied,Disagree,0
2,0.0,Neutral,Agree,0
2,0.0,Neutral,Disagree,0
3,0.0,Somewhat dissatisfied,Agree,0
3,0.0,Somewhat dissatisfied,Disagree,0
4,0.0,Extremely dissatisfied,Agree,0
4,0.0,Extremely dissatisfied,Disagree,0
0,1.0,Strongly agree,Agree,0
0,1.0,Strongly agree,Disagree,0
1,1.0,Somewhat agree,Agree,0
1,1.0,Somewhat agree,Disagree,0
2,1.0,Neutral,Agree,0
2,1.0,Neutral,Disagree,0
3,1.0,Somewhat disagree,Agree,0
3,1.0,Somewhat disagree,Disagree,0
4,1.0,Strongly disagree,Agree,0
4,1.0,Strongly disagree,Disagree,0
0,2.0,Almost always,Agree,0
0,2.0,Almost always,Disagree,0
1,2.0,About half the time,Agree,0
1,2.0,About half the time,Disagree,0
2,2.0,Seldom,Agree,0
2,2.0,Seldom,Disagree,0
3,2.0,Never,Agree,0
3,2.0,Never,Disagree,0
0,3.0,Almost always,Agree,0
0,3.0,Almost always,Disagree,0
1,3.0,About half the time,Agree,0
1,3.0,About half the time,Disagree,0
2,3.0,Seldom,Agree,0
2,3.0,Seldom,Disagree,0
3,3.0,Never,Agree,0
3,3.0,Never,Disagree,0
0,4.0,Almost always,Agree,0
0,4.0,Almost always,Disagree,0
1,4.0,About half the time,Agree,0
1,4.0,About half the time,Disagree,0
2,4.0,Seldom,Agree,0
2,4.0,Seldom,Disagree,0
3,4.0,Never,Agree,0
3,4.0,Never,Disagree,0
0,5.0,Almost always,Agree,0
0,5.0,Almost always,Disagree,0
1,5.0,About half the time,Agree,0
1,5.0,About half the time,Disagree,0
2,5.0,Seldom,Agree,0
2,5.0,Seldom,Disagree,0
3,5.0,Never,Agree,0
3,5.0,Never,Disagree,0
