ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very clean,Executive/Senior Management,0
0,0.0,Very clean,Manager,0
0,0.0,Very clean,Staff/Employee,0
0,0.0,Very clean,Intern,0
0,0.0,Very clean,Other (please specify): __________________,0
1,0.0,Clean,Executive/Senior Management,0
1,0.0,Clean,Manager,0
1,0.0,Clean,Staff/Employee,0
1,0.0,Clean,Intern,0
1,0.0,Clean,Other (please specify): __________________,0
2,0.0,Neutral,Executive/Senior Management,0
2,0.0,Neutral,Manager,0
2,0.0,Neutral,Staff/Employee,0
2,0.0,Neutral,Intern,0
2,0.0,Neutral,Other (please specify): __________________,0
3,0.0,Dirty,Executive/Senior Management,0
3,0.0,Dirty,Manager,0
3,0.0,Dirty,Staff/Employee,0
3,0.0,Dirty,Intern,0
3,0.0,Dirty,Other (please specify): __________________,0
4,0.0,Very dirty,Executive/Senior Management,0
4,0.0,Very dirty,Manager,0
4,0.0,Very dirty,Staff/Employee,0
4,0.0,Very dirty,Intern,0
4,0.0,Very dirty,Other (please specify): __________________,0
0,1.0,Very noisy,Less than 1 year,0
0,1.0,Very noisy,1-3 years,0
0,1.0,Very noisy,3-5 years,0
0,1.0,Very noisy,5-10 years,0
0,1.0,Very noisy,More than 10 years,0
1,1.0,Noisy,Less than 1 year,0
1,1.0,Noisy,1-3 years,0
1,1.0,Noisy,3-5 years,0
1,1.0,Noisy,5-10 years,0
1,1.0,Noisy,More than 10 years,0
2,1.0,Neutral,Less than 1 year,0
2,1.0,Neutral,1-3 years,0
2,1.0,Neutral,3-5 years,0
2,1.0,Neutral,5-10 years,0
2,1.0,Neutral,More than 10 years,0
3,1.0,Quiet,Less than 1 year,0
3,1.0,Quiet,1-3 years,0
3,1.0,Quiet,3-5 years,0
3,1.0,Quiet,5-10 years,0
3,1.0,Quiet,More than 10 years,0
4,1.0,Very quiet,Less than 1 year,0
4,1.0,Very quiet,1-3 years,0
4,1.0,Very quiet,3-5 years,0
4,1.0,Very quiet,5-10 years,0
4,1.0,Very quiet,More than 10 years,0
0,2.0,Very cold,Completely agree,0
0,2.0,Very cold,Partially agree,0
0,2.0,Very cold,Neutral,0
0,2.0,Very cold,Partially disagree,0
0,2.0,Very cold,Completely disagree,0
1,2.0,Cold,Completely agree,0
1,2.0,Cold,Partially agree,0
1,2.0,Cold,Neutral,0
1,2.0,Cold,Partially disagree,0
1,2.0,Cold,Completely disagree,0
2,2.0,Neutral,Completely agree,0
2,2.0,Neutral,Partially agree,0
2,2.0,Neutral,Neutral,1.0
2,2.0,Neutral,Partially disagree,0
2,2.0,Neutral,Completely disagree,0
3,2.0,Warm,Completely agree,0
3,2.0,Warm,Partially agree,0
3,2.0,Warm,Neutral,0
3,2.0,Warm,Partially disagree,0
3,2.0,Warm,Completely disagree,0
4,2.0,Very warm,Completely agree,0
4,2.0,Very warm,Partially agree,0
4,2.0,Very warm,Neutral,0
4,2.0,Very warm,Partially disagree,0
4,2.0,Very warm,Completely disagree,0
0,4.0,Very bad air quality,1,0
0,4.0,Very bad air quality,2,0
0,4.0,Very bad air quality,3,0
0,4.0,Very bad air quality,4,0
0,4.0,Very bad air quality,5,0
0,4.0,Very bad air quality,6,0
0,4.0,Very bad air quality,7,0
0,4.0,Very bad air quality,8,0
0,4.0,Very bad air quality,9,0
0,4.0,Very bad air quality,10,0
1,4.0,Bad air quality,1,0
1,4.0,Bad air quality,2,0
1,4.0,Bad air quality,3,0
1,4.0,Bad air quality,4,0
1,4.0,Bad air quality,5,0
1,4.0,Bad air quality,6,0
1,4.0,Bad air quality,7,0
1,4.0,Bad air quality,8,0
1,4.0,Bad air quality,9,0
1,4.0,Bad air quality,10,0
2,4.0,Neutral,1,0
2,4.0,Neutral,2,0
2,4.0,Neutral,3,0
2,4.0,Neutral,4,0
2,4.0,Neutral,5,0
2,4.0,Neutral,6,0
2,4.0,Neutral,7,0
2,4.0,Neutral,8,0
2,4.0,Neutral,9,0
2,4.0,Neutral,10,0
3,4.0,Good air quality,1,0
3,4.0,Good air quality,2,0
3,4.0,Good air quality,3,0
3,4.0,Good air quality,4,0
3,4.0,Good air quality,5,0
3,4.0,Good air quality,6,0
3,4.0,Good air quality,7,0
3,4.0,Good air quality,8,0
3,4.0,Good air quality,9,0
3,4.0,Good air quality,10,0
4,4.0,Very good air quality,1,0
4,4.0,Very good air quality,2,0
4,4.0,Very good air quality,3,0
4,4.0,Very good air quality,4,0
4,4.0,Very good air quality,5,0
4,4.0,Very good air quality,6,0
4,4.0,Very good air quality,7,0
4,4.0,Very good air quality,8,0
4,4.0,Very good air quality,9,0
4,4.0,Very good air quality,10,0
