ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,How would you rate the overall quality of the training program?,How would you judge the effectiveness of the Training on the employee?,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.4,0.36363636363636365,0.380952380952381,0.6363636363636364,0.5833333333333334,0.6086956521739131
0,How would you rate the overall quality of the training program?,Additional comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,To what extent did the training program meet your learning objectives?,How would you judge the effectiveness of the Training on the employee?,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.1,0.09090909090909091,0.09523809523809525,0.18181818181818182,0.16666666666666666,0.17391304347826086
1,To what extent did the training program meet your learning objectives?,Additional comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,How would you rate the relevance of the training program to your job responsibilities?,How would you judge the effectiveness of the Training on the employee?,0.5,0.5833333333333334,0.5384615384615384,0.3076923076923077,0.36363636363636365,0.33333333333333337,0.5,0.5833333333333334,0.5384615384615384
2,How would you rate the relevance of the training program to your job responsibilities?,Additional comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Have you applied the skills and knowledge learned during the training program in your work?,How would you judge the effectiveness of the Training on the employee?,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.07142857142857142,0.09090909090909091,0.08,0.26666666666666666,0.3333333333333333,0.2962962962962963
3,Have you applied the skills and knowledge learned during the training program in your work?,Additional comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,What do you think is the most effective way to measure the success of training programs?,How would you judge the effectiveness of the Training on the employee?,0.375,0.5,0.42857142857142855,0.0,0.0,0.0,0.3125,0.4166666666666667,0.35714285714285715
4,What do you think is the most effective way to measure the success of training programs?,Additional comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Any additional comments or suggestions regarding training effectiveness?,How would you judge the effectiveness of the Training on the employee?,0.25,0.16666666666666666,0.2,0.0,0.0,0.0,0.125,0.08333333333333333,0.1
5,Any additional comments or suggestions regarding training effectiveness?,Additional comments,0.25,1.0,0.4,0.14285714285714285,1.0,0.25,0.25,1.0,0.4
