QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500100012,0.0,0,Sense of accomplishment,Less than 1 year,0.0,0.0,0.0
500100012,0.0,1,Opportunities to learn and grow,Less than 1 year,0.0,0.0,0.0
500100012,0.0,2,Sense of belonging and teamwork,Less than 1 year,0.0,0.0,0.0
500100012,0.0,3,Recognition and rewards,Less than 1 year,0.0,0.0,0.0
500100012,0.0,4,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100012,1.0,0,Always,Very motivated,0.0,0.0,0.0
500100012,1.0,1,Often,Very motivated,0.0,0.0,0.0
500100012,1.0,2,Sometimes,Very motivated,0.0,0.0,0.0
500100012,1.0,3,Rarely,Very motivated,0.0,0.0,0.0
500100012,1.0,4,Never,Very motivated,0.0,0.0,0.0
500100012,2.0,0,"Yes, completely",Recognition for achievements,0.0,0.0,0.0
500100012,2.0,1,"Yes, to some extent",Recognition for achievements,0.0,0.0,0.0
500100012,2.0,2,"No, not really",Recognition for achievements,0.0,0.0,0.0
500100012,2.0,3,"No, not at all",Recognition for achievements,0.0,0.0,0.0
500100023,0.0,0,Yes,Executive/Senior Management,0.0,0.0,0.0
500100023,0.0,1,No,Executive/Senior Management,0.0,0.0,0.0
500100023,0.0,2,Maybe,Executive/Senior Management,0.0,0.0,0.0
500100023,1.0,0,New challenges,Less than 1 year,0.0,0.0,0.0
500100023,1.0,1,New skills to learn,Less than 1 year,0.0,0.0,0.0
500100023,1.0,2,New opportunities to grow,Less than 1 year,0.0,0.0,0.0
500100023,1.0,3,Other,Less than 1 year,0.0,0.0,0.0
500100023,2.0,0,Very important,1,0.0,0.0,0.0
500100023,2.0,1,Somewhat important,1,0.0,0.0,0.0
500100023,2.0,2,Not important,1,0.0,0.0,0.0
500100023,2.0,3,Not at all important,1,0.0,0.0,0.0
500100023,3.0,0,Lack of awareness,Yes,0.0,0.0,0.0
500100023,3.0,1,Lack of opportunities,Yes,0.0,0.0,0.0
500100023,3.0,2,Lack of support,Yes,0.0,0.0,0.0
500100023,3.0,3,Other,Yes,0.0,0.0,0.0
500100023,4.0,0,Yes,Excellent,0.0,0.0,0.0
500100023,4.0,1,No,Excellent,0.0,0.0,0.0
500100028,0.0,0,1 - Not effective at all,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,1,2 - Somewhat effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,2,3 - Neutral,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,3,4 - Somewhat effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,4,5 - Very effective,Sales & Marketing,0.0,0.0,0.0
500100028,1.0,0,The project overview,1,0.0,0.0,0.0
500100028,1.0,1,The team introductions,1,0.0,0.0,0.0
500100028,1.0,2,The project timeline,1,0.0,0.0,0.0
500100028,1.0,3,The goals and objectives,1,0.0,0.0,0.0
500100028,1.0,4,Other (please specify),1,0.0,0.0,0.0
500100028,2.0,0,The project overview,Yes,0.0,0.0,0.0
500100028,2.0,1,The team introductions,Yes,0.0,0.0,0.0
500100028,2.0,2,The project timeline,Yes,0.0,0.0,0.0
500100028,2.0,3,The goals and objectives,Yes,0.0,0.0,0.0
500100028,2.0,4,Other (please specify),Yes,0.0,0.0,0.0
500100028,3.0,0,1 - Not effective at all,Very well,0.0,0.0,0.0
500100028,3.0,1,2 - Somewhat effective,Very well,0.0,0.0,0.0
500100028,3.0,2,3 - Neutral,Neutral,0.135315205395163,0.027063041079032603,0.003662040962227031
500100028,3.0,3,4 - Somewhat effective,Very well,0.0,0.0,0.0
500100028,3.0,4,5 - Very effective,Very well,0.1074823381273985,0.0429929352509594,0.0034657359027997266
500100028,4.0,0,More time for team introductions,Yes,0.0,0.0,0.0
500100028,4.0,1,More detailed project overview,Yes,0.0,0.0,0.0
500100028,4.0,2,More time for questions and answers,Yes,0.0,0.0,0.0
500100028,4.0,3,Other (please specify),Yes,0.0,0.0,0.0
500100028,5.0,0,1 - Not effective at all,Very satisfied,0.0,0.0,0.0
500100028,5.0,1,2 - Somewhat effective,Very satisfied,0.0,0.0,0.0
500100028,5.0,2,3 - Neutral,Neutral,0.135315205395163,0.027063041079032603,0.003662040962227031
500100028,5.0,3,4 - Somewhat effective,Very satisfied,0.0,0.0,0.0
500100028,5.0,4,5 - Very effective,Very satisfied,0.1074823381273985,0.0429929352509594,0.0034657359027997266
500100028,6.0,0,"Yes, please see the comments below",Yes,0.0,0.0,0.0
500100034,0.0,0,1,1,1.0,0.2,0.20000000000000004
500100034,0.0,1,2,2,1.0,0.2,0.20000000000000004
500100034,0.0,2,3,3,1.0,0.2,0.20000000000000004
500100034,0.0,3,4,4,1.0,0.2,0.2
500100034,0.0,4,5,5,1.0,0.2,0.2
500100056,0.0,0,Light,Executive/Senior Management,0.0,0.0,0.0
500100056,0.0,1,Moderate,Executive/Senior Management,0.0,0.0,0.0
500100056,0.0,2,Heavy,Executive/Senior Management,0.0,0.0,0.0
500100056,0.0,3,Overwhelming,Executive/Senior Management,0.0,0.0,0.0
500100056,0.0,4,Other (please specify): __________________,Other (please specify): __________________,1.0,0.2,0.2
500100056,1.0,0,New projects,1,0.0,0.0,0.0
500100056,1.0,1,Increased responsibilities,1,0.0,0.0,0.0
500100056,1.0,2,Changes in workload,1,0.0,0.0,0.0
500100056,1.0,3,Lack of resources,1,0.0,0.0,0.0
500100056,1.0,4,Other (please specify): __________________,1,0.0,0.0,0.0
500100056,2.0,0,By urgency,"Yes, always",0.0,0.0,0.0
500100056,2.0,1,By importance,"Yes, always",0.0,0.0,0.0
500100056,2.0,2,By deadline,"Yes, always",0.0,0.0,0.0
500100056,2.0,3,By task type,"Yes, always",0.0,0.0,0.0
500100056,2.0,4,Other (please specify): __________________,"Yes, always",0.0,0.0,0.0
