ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1,Executive/Senior Management,0
0,0.0,1,Manager,0
0,0.0,1,Staff/Employee,0
1,0.0,2,Executive/Senior Management,0
1,0.0,2,Manager,0
1,0.0,2,Staff/Employee,0
2,0.0,3,Executive/Senior Management,0
2,0.0,3,Manager,0
2,0.0,3,Staff/Employee,0
3,0.0,4,Executive/Senior Management,0
3,0.0,4,Manager,0
3,0.0,4,Staff/Employee,0
4,0.0,5,Executive/Senior Management,0
4,0.0,5,Manager,0
4,0.0,5,Staff/Employee,0
0,1.0,Yes,Less than 1 year,0
0,1.0,Yes,1-3 years,0
0,1.0,Yes,3-5 years,0
0,1.0,Yes,5-10 years,0
0,1.0,Yes,More than 10 years,0
1,1.0,No,Less than 1 year,0
1,1.0,No,1-3 years,0
1,1.0,No,3-5 years,0
1,1.0,No,5-10 years,0
1,1.0,No,More than 10 years,0
2,1.0,Not sure,Less than 1 year,0
2,1.0,Not sure,1-3 years,0
2,1.0,Not sure,3-5 years,0
2,1.0,Not sure,5-10 years,0
2,1.0,Not sure,More than 10 years,0
0,2.0,Career advancement,1,0
0,2.0,Career advancement,2,0
0,2.0,Career advancement,3,0
0,2.0,Career advancement,4,0
0,2.0,Career advancement,5,0
1,2.0,New challenges,1,0
1,2.0,New challenges,2,0
1,2.0,New challenges,3,0
1,2.0,New challenges,4,0
1,2.0,New challenges,5,0
2,2.0,Better work-life balance,1,0
2,2.0,Better work-life balance,2,0
2,2.0,Better work-life balance,3,0
2,2.0,Better work-life balance,4,0
2,2.0,Better work-life balance,5,0
3,2.0,Increased salary,1,0
3,2.0,Increased salary,2,0
3,2.0,Increased salary,3,0
3,2.0,Increased salary,4,0
3,2.0,Increased salary,5,0
4,2.0,Other (please specify),1,0
4,2.0,Other (please specify),2,0
4,2.0,Other (please specify),3,0
4,2.0,Other (please specify),4,0
4,2.0,Other (please specify),5,0
5,2.0,None of the above,1,0
5,2.0,None of the above,2,0
5,2.0,None of the above,3,0
5,2.0,None of the above,4,0
5,2.0,None of the above,5,0
0,3.0,Lack of opportunities,Yes,0
0,3.0,Lack of opportunities,No,0
1,3.0,Fear of change,Yes,0
1,3.0,Fear of change,No,0
2,3.0,Concerns about job security,Yes,0
2,3.0,Concerns about job security,No,0
3,3.0,Other (please specify),Yes,0
3,3.0,Other (please specify),No,0
4,3.0,None of the above,Yes,0
4,3.0,None of the above,No,0
0,4.0,1,Excellent,0
0,4.0,1,Good,0
0,4.0,1,Average,0
0,4.0,1,Poor,0
0,4.0,1,Very poor,0
1,4.0,2,Excellent,0
1,4.0,2,Good,0
1,4.0,2,Average,0
1,4.0,2,Poor,0
1,4.0,2,Very poor,0
2,4.0,3,Excellent,0
2,4.0,3,Good,0
2,4.0,3,Average,0
2,4.0,3,Poor,0
2,4.0,3,Very poor,0
3,4.0,4,Excellent,0
3,4.0,4,Good,0
3,4.0,4,Average,0
3,4.0,4,Poor,0
3,4.0,4,Very poor,0
4,4.0,5,Excellent,0
4,4.0,5,Good,0
4,4.0,5,Average,0
4,4.0,5,Poor,0
4,4.0,5,Very poor,0
