ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Less than 1 hour,Full-time,0
0,0.0,Less than 1 hour,Part-time 50%,0
0,0.0,Less than 1 hour,Part-time 75%,0
0,0.0,Less than 1 hour,Occasional,0
1,0.0,1-2 hours,Full-time,0
1,0.0,1-2 hours,Part-time 50%,0
1,0.0,1-2 hours,Part-time 75%,0
1,0.0,1-2 hours,Occasional,0
2,0.0,2-4 hours,Full-time,0
2,0.0,2-4 hours,Part-time 50%,0
2,0.0,2-4 hours,Part-time 75%,0
2,0.0,2-4 hours,Occasional,0
3,0.0,4-6 hours,Full-time,0
3,0.0,4-6 hours,Part-time 50%,0
3,0.0,4-6 hours,Part-time 75%,0
3,0.0,4-6 hours,Occasional,0
4,0.0,More than 6 hours,Full-time,0
4,0.0,More than 6 hours,Part-time 50%,0
4,0.0,More than 6 hours,Part-time 75%,0
4,0.0,More than 6 hours,Occasional,0
0,1.0,"Yes, always",Less than 1 year,0
0,1.0,"Yes, always",1-3 years,0
0,1.0,"Yes, always",3-5 years,0
0,1.0,"Yes, always",5-10 years,0
0,1.0,"Yes, always",More than 10 years,0
1,1.0,"Yes, most of the time",Less than 1 year,0
1,1.0,"Yes, most of the time",1-3 years,0
1,1.0,"Yes, most of the time",3-5 years,0
1,1.0,"Yes, most of the time",5-10 years,0
1,1.0,"Yes, most of the time",More than 10 years,0
2,1.0,Sometimes,Less than 1 year,0
2,1.0,Sometimes,1-3 years,0
2,1.0,Sometimes,3-5 years,0
2,1.0,Sometimes,5-10 years,0
2,1.0,Sometimes,More than 10 years,0
3,1.0,Rarely,Less than 1 year,0
3,1.0,Rarely,1-3 years,0
3,1.0,Rarely,3-5 years,0
3,1.0,Rarely,5-10 years,0
3,1.0,Rarely,More than 10 years,0
4,1.0,"No, never",Less than 1 year,0
4,1.0,"No, never",1-3 years,0
4,1.0,"No, never",3-5 years,0
4,1.0,"No, never",5-10 years,0
4,1.0,"No, never",More than 10 years,0
0,2.0,Very frequently,1,0
0,2.0,Very frequently,2,0
0,2.0,Very frequently,3,0
0,2.0,Very frequently,4,0
0,2.0,Very frequently,5,0
1,2.0,Frequently,1,0
1,2.0,Frequently,2,0
1,2.0,Frequently,3,0
1,2.0,Frequently,4,0
1,2.0,Frequently,5,0
2,2.0,Occasionally,1,0
2,2.0,Occasionally,2,0
2,2.0,Occasionally,3,0
2,2.0,Occasionally,4,0
2,2.0,Occasionally,5,0
3,2.0,Rarely,1,0
3,2.0,Rarely,2,0
3,2.0,Rarely,3,0
3,2.0,Rarely,4,0
3,2.0,Rarely,5,0
4,2.0,Never,1,0
4,2.0,Never,2,0
4,2.0,Never,3,0
4,2.0,Never,4,0
4,2.0,Never,5,0
0,3.0,1,Very often,0
0,3.0,1,Often,0
0,3.0,1,Sometimes,0
0,3.0,1,Rarely,0
0,3.0,1,Never,0
1,3.0,2,Very often,0
1,3.0,2,Often,0
1,3.0,2,Sometimes,0
1,3.0,2,Rarely,0
1,3.0,2,Never,0
2,3.0,3,Very often,0
2,3.0,3,Often,0
2,3.0,3,Sometimes,0
2,3.0,3,Rarely,0
2,3.0,3,Never,0
3,3.0,4,Very often,0
3,3.0,4,Often,0
3,3.0,4,Sometimes,0
3,3.0,4,Rarely,0
3,3.0,4,Never,0
4,3.0,5,Very often,0
4,3.0,5,Often,0
4,3.0,5,Sometimes,0
4,3.0,5,Rarely,0
4,3.0,5,Never,0
5,3.0,6,Very often,0
5,3.0,6,Often,0
5,3.0,6,Sometimes,0
5,3.0,6,Rarely,0
5,3.0,6,Never,0
6,3.0,7,Very often,0
6,3.0,7,Often,0
6,3.0,7,Sometimes,0
6,3.0,7,Rarely,0
6,3.0,7,Never,0
7,3.0,8,Very often,0
7,3.0,8,Often,0
7,3.0,8,Sometimes,0
7,3.0,8,Rarely,0
7,3.0,8,Never,0
8,3.0,9,Very often,0
8,3.0,9,Often,0
8,3.0,9,Sometimes,0
8,3.0,9,Rarely,0
8,3.0,9,Never,0
9,3.0,10,Very often,0
9,3.0,10,Often,0
9,3.0,10,Sometimes,0
9,3.0,10,Rarely,0
9,3.0,10,Never,0
0,4.0,"Yes, always",Completely agree,0
0,4.0,"Yes, always",Partially agree,0
0,4.0,"Yes, always",Neutral,0
0,4.0,"Yes, always",Partially disagree,0
0,4.0,"Yes, always",Completely disagree,0
1,4.0,"Yes, most of the time",Completely agree,0
1,4.0,"Yes, most of the time",Partially agree,0
1,4.0,"Yes, most of the time",Neutral,0
1,4.0,"Yes, most of the time",Partially disagree,0
1,4.0,"Yes, most of the time",Completely disagree,0
2,4.0,Sometimes,Completely agree,0
2,4.0,Sometimes,Partially agree,0
2,4.0,Sometimes,Neutral,0
2,4.0,Sometimes,Partially disagree,0
2,4.0,Sometimes,Completely disagree,0
3,4.0,Rarely,Completely agree,0
3,4.0,Rarely,Partially agree,0
3,4.0,Rarely,Neutral,0
3,4.0,Rarely,Partially disagree,0
3,4.0,Rarely,Completely disagree,0
4,4.0,"No, never",Completely agree,0
4,4.0,"No, never",Partially agree,0
4,4.0,"No, never",Neutral,0
4,4.0,"No, never",Partially disagree,0
4,4.0,"No, never",Completely disagree,0
0,5.0,Very frequently,Yes,0
0,5.0,Very frequently,No,0
1,5.0,Frequently,Yes,0
1,5.0,Frequently,No,0
2,5.0,Occasionally,Yes,0
2,5.0,Occasionally,No,0
3,5.0,Rarely,Yes,0
3,5.0,Rarely,No,0
4,5.0,Never,Yes,0
4,5.0,Never,No,0
