ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Regular Meetings,Executive/Senior Management,0
0,0.0,Regular Meetings,Manager,0
0,0.0,Regular Meetings,Staff/Employee,0
0,0.0,Regular Meetings,Intern,0
0,0.0,Regular Meetings,Other (please specify): __________________,0
1,0.0,Email,Executive/Senior Management,0
1,0.0,Email,Manager,0
1,0.0,Email,Staff/Employee,0
1,0.0,Email,Intern,0
1,0.0,Email,Other (please specify): __________________,0
2,0.0,Surveys,Executive/Senior Management,0
2,0.0,Surveys,Manager,0
2,0.0,Surveys,Staff/Employee,0
2,0.0,Surveys,Intern,0
2,0.0,Surveys,Other (please specify): __________________,0
3,0.0,Other (please specify),Executive/Senior Management,0
3,0.0,Other (please specify),Manager,0
3,0.0,Other (please specify),Staff/Employee,0
3,0.0,Other (please specify),Intern,0
3,0.0,Other (please specify),Other (please specify): __________________,0.41368954504257255
4,0.0,None,Executive/Senior Management,0
4,0.0,None,Manager,0
4,0.0,None,Staff/Employee,0
4,0.0,None,Intern,0
4,0.0,None,Other (please specify): __________________,0
0,1.0,Daily,Very frequently,0
0,1.0,Daily,Frequently,0
0,1.0,Daily,Occasionally,0
0,1.0,Daily,Rarely,0
0,1.0,Daily,Never,0
1,1.0,Weekly,Very frequently,0
1,1.0,Weekly,Frequently,0
1,1.0,Weekly,Occasionally,0
1,1.0,Weekly,Rarely,0
1,1.0,Weekly,Never,0
2,1.0,Monthly,Very frequently,0
2,1.0,Monthly,Frequently,0
2,1.0,Monthly,Occasionally,0
2,1.0,Monthly,Rarely,0
2,1.0,Monthly,Never,0
3,1.0,Quarterly,Very frequently,0
3,1.0,Quarterly,Frequently,0
3,1.0,Quarterly,Occasionally,0
3,1.0,Quarterly,Rarely,0
3,1.0,Quarterly,Never,0
4,1.0,Semiannually,Very frequently,0
4,1.0,Semiannually,Frequently,0
4,1.0,Semiannually,Occasionally,0
4,1.0,Semiannually,Rarely,0
4,1.0,Semiannually,Never,0
5,1.0,Annually,Very frequently,0
5,1.0,Annually,Frequently,0
5,1.0,Annually,Occasionally,0
5,1.0,Annually,Rarely,0
5,1.0,Annually,Never,0
6,1.0,Rarely,Very frequently,0
6,1.0,Rarely,Frequently,0
6,1.0,Rarely,Occasionally,0
6,1.0,Rarely,Rarely,1.0
6,1.0,Rarely,Never,0
7,1.0,Never,Very frequently,0
7,1.0,Never,Frequently,0
7,1.0,Never,Occasionally,0
7,1.0,Never,Rarely,0
7,1.0,Never,Never,1.0
0,2.0,Yes,"Yes, very comfortable",0
0,2.0,Yes,"Yes, somewhat comfortable",0
0,2.0,Yes,"No, not really",0
0,2.0,Yes,"No, not at all",0
1,2.0,No,"Yes, very comfortable",0
1,2.0,No,"Yes, somewhat comfortable",0
1,2.0,No,"No, not really",0
1,2.0,No,"No, not at all",0
2,2.0,Sometimes,"Yes, very comfortable",0
2,2.0,Sometimes,"Yes, somewhat comfortable",0
2,2.0,Sometimes,"No, not really",0
2,2.0,Sometimes,"No, not at all",0
0,3.0,More Regular Feedback,"Yes, always",0
0,3.0,More Regular Feedback,"Yes, most of the time",0
0,3.0,More Regular Feedback,Sometimes,0
0,3.0,More Regular Feedback,Rarely,0
0,3.0,More Regular Feedback,"No, never",0
1,3.0,Clearer Communication,"Yes, always",0
1,3.0,Clearer Communication,"Yes, most of the time",0
1,3.0,Clearer Communication,Sometimes,0
1,3.0,Clearer Communication,Rarely,0
1,3.0,Clearer Communication,"No, never",0
2,3.0,More Opportunities for Input,"Yes, always",0
2,3.0,More Opportunities for Input,"Yes, most of the time",0
2,3.0,More Opportunities for Input,Sometimes,0
2,3.0,More Opportunities for Input,Rarely,0
2,3.0,More Opportunities for Input,"No, never",0
3,3.0,Anonymous Feedback,"Yes, always",0
3,3.0,Anonymous Feedback,"Yes, most of the time",0
3,3.0,Anonymous Feedback,Sometimes,0
3,3.0,Anonymous Feedback,Rarely,0
3,3.0,Anonymous Feedback,"No, never",0
4,3.0,Other (please specify),"Yes, always",0
4,3.0,Other (please specify),"Yes, most of the time",0
4,3.0,Other (please specify),Sometimes,0
4,3.0,Other (please specify),Rarely,0
4,3.0,Other (please specify),"No, never",0
5,3.0,None,"Yes, always",0
5,3.0,None,"Yes, most of the time",0
5,3.0,None,Sometimes,0
5,3.0,None,Rarely,0
5,3.0,None,"No, never",0
