ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the overall quality of the course?,How do you rate this course?,0.21081851067789192
0,How would you rate the overall quality of the course?,What's your preferred device?,0.0
0,How would you rate the overall quality of the course?,Send us feedback,0.0
0,How would you rate the overall quality of the course?,What's important for you,0.050580904312838224
0,How would you rate the overall quality of the course?,How do you split the welfare amount?,0.08760869616261553
1,Were the course objectives clearly stated and achievable?,How do you rate this course?,0
1,Were the course objectives clearly stated and achievable?,What's your preferred device?,0
1,Were the course objectives clearly stated and achievable?,Send us feedback,0
1,Were the course objectives clearly stated and achievable?,What's important for you,0
1,Were the course objectives clearly stated and achievable?,How do you split the welfare amount?,0.06093675793218261
2,How would you rate the instructor's teaching style and effectiveness?,How do you rate this course?,0.18257418583505533
2,How would you rate the instructor's teaching style and effectiveness?,What's your preferred device?,0.0
2,How would you rate the instructor's teaching style and effectiveness?,Send us feedback,0.0
2,How would you rate the instructor's teaching style and effectiveness?,What's important for you,0.050580904312838224
2,How would you rate the instructor's teaching style and effectiveness?,How do you split the welfare amount?,0.08760869616261553
3,Were the course materials and resources relevant and helpful?,How do you rate this course?,0
3,Were the course materials and resources relevant and helpful?,What's your preferred device?,0
3,Were the course materials and resources relevant and helpful?,Send us feedback,0
3,Were the course materials and resources relevant and helpful?,What's important for you,0
3,Were the course materials and resources relevant and helpful?,How do you split the welfare amount?,0.05524220127634179
4,Do you have any suggestions for improving the course?,How do you rate this course?,0.07812427026034686
4,Do you have any suggestions for improving the course?,What's your preferred device?,0.0
4,Do you have any suggestions for improving the course?,Send us feedback,0.0
4,Do you have any suggestions for improving the course?,What's important for you,0.07812427026034686
4,Do you have any suggestions for improving the course?,How do you split the welfare amount?,0.07812427026034686
