ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How confident are you in your ability to take on new responsibilities and challenges?,Has always a positive attitude with collagues,0
0,How confident are you in your ability to take on new responsibilities and challenges?,Takes the risk to decide for the Team,0.03807927913956097
0,How confident are you in your ability to take on new responsibilities and challenges?,Takes initiative,0
0,How confident are you in your ability to take on new responsibilities and challenges?,Is attentive to details,0.03807927913956097
0,How confident are you in your ability to take on new responsibilities and challenges?,Also suitable to work in this area,0.053852233004558006
0,How confident are you in your ability to take on new responsibilities and challenges?,Readiness,0
0,How confident are you in your ability to take on new responsibilities and challenges?,Areas of improvements,0
0,How confident are you in your ability to take on new responsibilities and challenges?,Development initiatives,0
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Has always a positive attitude with collagues,0
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Takes the risk to decide for the Team,0.02692371249839168
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Takes initiative,0
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Is attentive to details,0.02692371249839168
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Also suitable to work in this area,0.02692371249839168
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Readiness,0
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Areas of improvements,0
1,What do you think are your greatest strengths and how do you think they can be leveraged to drive business results?,Development initiatives,0
2,How do you prioritize your work and manage your time effectively?,Has always a positive attitude with collagues,0
2,How do you prioritize your work and manage your time effectively?,Takes the risk to decide for the Team,0
2,How do you prioritize your work and manage your time effectively?,Takes initiative,0
2,How do you prioritize your work and manage your time effectively?,Is attentive to details,0
2,How do you prioritize your work and manage your time effectively?,Also suitable to work in this area,0.046689450558483385
2,How do you prioritize your work and manage your time effectively?,Readiness,0
2,How do you prioritize your work and manage your time effectively?,Areas of improvements,0
2,How do you prioritize your work and manage your time effectively?,Development initiatives,0
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Has always a positive attitude with collagues,0
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Takes the risk to decide for the Team,0.041495712306977135
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Takes initiative,0
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Is attentive to details,0.029341899562429608
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Also suitable to work in this area,0.029341899562429608
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Readiness,0
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Areas of improvements,0
3,What skills or knowledge do you think you need to acquire to take your career to the next level?,Development initiatives,0
4,How do you handle feedback or constructive criticism?,Has always a positive attitude with collagues,0
4,How do you handle feedback or constructive criticism?,Takes the risk to decide for the Team,0
4,How do you handle feedback or constructive criticism?,Takes initiative,0
4,How do you handle feedback or constructive criticism?,Is attentive to details,0
4,How do you handle feedback or constructive criticism?,Also suitable to work in this area,0
4,How do you handle feedback or constructive criticism?,Readiness,0
4,How do you handle feedback or constructive criticism?,Areas of improvements,0
4,How do you handle feedback or constructive criticism?,Development initiatives,0
5,What are your long-term career goals and how do you plan to achieve them?,Has always a positive attitude with collagues,0
5,What are your long-term career goals and how do you plan to achieve them?,Takes the risk to decide for the Team,0.03807927913956097
5,What are your long-term career goals and how do you plan to achieve them?,Takes initiative,0
5,What are your long-term career goals and how do you plan to achieve them?,Is attentive to details,0.03807927913956097
5,What are your long-term career goals and how do you plan to achieve them?,Also suitable to work in this area,0.03807927913956097
5,What are your long-term career goals and how do you plan to achieve them?,Readiness,0
5,What are your long-term career goals and how do you plan to achieve them?,Areas of improvements,0
5,What are your long-term career goals and how do you plan to achieve them?,Development initiatives,0
6,How do you prioritize your own professional development and growth?,Has always a positive attitude with collagues,0
6,How do you prioritize your own professional development and growth?,Takes the risk to decide for the Team,0
6,How do you prioritize your own professional development and growth?,Takes initiative,0
6,How do you prioritize your own professional development and growth?,Is attentive to details,0
6,How do you prioritize your own professional development and growth?,Also suitable to work in this area,0
6,How do you prioritize your own professional development and growth?,Readiness,0
6,How do you prioritize your own professional development and growth?,Areas of improvements,0
6,How do you prioritize your own professional development and growth?,Development initiatives,0
7,Any additional comments or feedback regarding your potential and career development?,Has always a positive attitude with collagues,0
7,Any additional comments or feedback regarding your potential and career development?,Takes the risk to decide for the Team,0
7,Any additional comments or feedback regarding your potential and career development?,Takes initiative,0
7,Any additional comments or feedback regarding your potential and career development?,Is attentive to details,0
7,Any additional comments or feedback regarding your potential and career development?,Also suitable to work in this area,0
7,Any additional comments or feedback regarding your potential and career development?,Readiness,0
7,Any additional comments or feedback regarding your potential and career development?,Areas of improvements,0
7,Any additional comments or feedback regarding your potential and career development?,Development initiatives,0
