ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Excellent,Sales & Marketing,0
0,0.0,Excellent,Customer support,0
0,0.0,Excellent,Human Resources,0
0,0.0,Excellent,Finance,0
0,0.0,Excellent,R&D,0
1,0.0,Good,Sales & Marketing,0
1,0.0,Good,Customer support,0
1,0.0,Good,Human Resources,0
1,0.0,Good,Finance,0
1,0.0,Good,R&D,0
2,0.0,Fair,Sales & Marketing,0
2,0.0,Fair,Customer support,0
2,0.0,Fair,Human Resources,0
2,0.0,Fair,Finance,0
2,0.0,Fair,R&D,0
3,0.0,Poor,Sales & Marketing,0
3,0.0,Poor,Customer support,0
3,0.0,Poor,Human Resources,0
3,0.0,Poor,Finance,0
3,0.0,Poor,R&D,0
4,0.0,Very Poor,Sales & Marketing,0
4,0.0,Very Poor,Customer support,0
4,0.0,Very Poor,Human Resources,0
4,0.0,Very Poor,Finance,0
4,0.0,Very Poor,R&D,0
0,1.0,Very effective,Outdoor team-building events,0
0,1.0,Very effective,Team-building workshops,0
0,1.0,Very effective,Volunteer activities,0
0,1.0,Very effective,Team lunches or dinners,0
0,1.0,Very effective,Sports or recreational activities,0
0,1.0,Very effective,Team challenges or competitions,0
0,1.0,Very effective,Other (please specify): __________________,0
1,1.0,Somewhat effective,Outdoor team-building events,0
1,1.0,Somewhat effective,Team-building workshops,0
1,1.0,Somewhat effective,Volunteer activities,0
1,1.0,Somewhat effective,Team lunches or dinners,0
1,1.0,Somewhat effective,Sports or recreational activities,0
1,1.0,Somewhat effective,Team challenges or competitions,0
1,1.0,Somewhat effective,Other (please specify): __________________,0
2,1.0,Not very effective,Outdoor team-building events,0
2,1.0,Not very effective,Team-building workshops,0
2,1.0,Not very effective,Volunteer activities,0
2,1.0,Not very effective,Team lunches or dinners,0
2,1.0,Not very effective,Sports or recreational activities,0
2,1.0,Not very effective,Team challenges or competitions,0
2,1.0,Not very effective,Other (please specify): __________________,0
3,1.0,Not at all effective,Outdoor team-building events,0
3,1.0,Not at all effective,Team-building workshops,0
3,1.0,Not at all effective,Volunteer activities,0
3,1.0,Not at all effective,Team lunches or dinners,0
3,1.0,Not at all effective,Sports or recreational activities,0
3,1.0,Not at all effective,Team challenges or competitions,0
3,1.0,Not at all effective,Other (please specify): __________________,0
