ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Recognition and rewards,Less than 1 year,0
0,0.0,Recognition and rewards,1-3 years,0
0,0.0,Recognition and rewards,3-5 years,0
0,0.0,Recognition and rewards,5-10 years,0
0,0.0,Recognition and rewards,More than 10 years,0
1,0.0,Sense of accomplishment,Less than 1 year,0
1,0.0,Sense of accomplishment,1-3 years,0
1,0.0,Sense of accomplishment,3-5 years,0
1,0.0,Sense of accomplishment,5-10 years,0
1,0.0,Sense of accomplishment,More than 10 years,0
2,0.0,Opportunities for growth and development,Less than 1 year,0
2,0.0,Opportunities for growth and development,1-3 years,0
2,0.0,Opportunities for growth and development,3-5 years,0
2,0.0,Opportunities for growth and development,5-10 years,0
2,0.0,Opportunities for growth and development,More than 10 years,0
3,0.0,Autonomy and independence,Less than 1 year,0
3,0.0,Autonomy and independence,1-3 years,0
3,0.0,Autonomy and independence,3-5 years,0
3,0.0,Autonomy and independence,5-10 years,0
3,0.0,Autonomy and independence,More than 10 years,0
4,0.0,Other (please specify): __________________,Less than 1 year,0
4,0.0,Other (please specify): __________________,1-3 years,0
4,0.0,Other (please specify): __________________,3-5 years,0
4,0.0,Other (please specify): __________________,5-10 years,0
4,0.0,Other (please specify): __________________,More than 10 years,0
0,1.0,"Yes, very much",Very motivated,0
0,1.0,"Yes, very much",Motivated,0
0,1.0,"Yes, very much",Neutral,0
0,1.0,"Yes, very much",Demotivated,0
0,1.0,"Yes, very much",Very demotivated,0
1,1.0,"Yes, somewhat",Very motivated,0
1,1.0,"Yes, somewhat",Motivated,0
1,1.0,"Yes, somewhat",Neutral,0
1,1.0,"Yes, somewhat",Demotivated,0
1,1.0,"Yes, somewhat",Very demotivated,0
2,1.0,Not very much,Very motivated,0
2,1.0,Not very much,Motivated,0
2,1.0,Not very much,Neutral,0
2,1.0,Not very much,Demotivated,0
2,1.0,Not very much,Very demotivated,0
3,1.0,Not at all,Very motivated,0
3,1.0,Not at all,Motivated,0
3,1.0,Not at all,Neutral,0
3,1.0,Not at all,Demotivated,0
3,1.0,Not at all,Very demotivated,0
0,2.0,Very frequently,Recognition for achievements,0
0,2.0,Very frequently,Opportunities for career advancement,0
0,2.0,Very frequently,Challenging and interesting work,0
0,2.0,Very frequently,Supportive work environment,0
0,2.0,Very frequently,Competitive salary and benefits,0
0,2.0,Very frequently,Opportunities for learning and development,0
0,2.0,Very frequently,Autonomy and independence,0
0,2.0,Very frequently,Other (please specify): __________________,0
1,2.0,Frequently,Recognition for achievements,0
1,2.0,Frequently,Opportunities for career advancement,0
1,2.0,Frequently,Challenging and interesting work,0
1,2.0,Frequently,Supportive work environment,0
1,2.0,Frequently,Competitive salary and benefits,0
1,2.0,Frequently,Opportunities for learning and development,0
1,2.0,Frequently,Autonomy and independence,0
1,2.0,Frequently,Other (please specify): __________________,0
2,2.0,Occasionally,Recognition for achievements,0
2,2.0,Occasionally,Opportunities for career advancement,0
2,2.0,Occasionally,Challenging and interesting work,0
2,2.0,Occasionally,Supportive work environment,0
2,2.0,Occasionally,Competitive salary and benefits,0
2,2.0,Occasionally,Opportunities for learning and development,0
2,2.0,Occasionally,Autonomy and independence,0
2,2.0,Occasionally,Other (please specify): __________________,0
3,2.0,Rarely,Recognition for achievements,0
3,2.0,Rarely,Opportunities for career advancement,0
3,2.0,Rarely,Challenging and interesting work,0
3,2.0,Rarely,Supportive work environment,0
3,2.0,Rarely,Competitive salary and benefits,0
3,2.0,Rarely,Opportunities for learning and development,0
3,2.0,Rarely,Autonomy and independence,0
3,2.0,Rarely,Other (please specify): __________________,0
4,2.0,Never,Recognition for achievements,0
4,2.0,Never,Opportunities for career advancement,0
4,2.0,Never,Challenging and interesting work,0
4,2.0,Never,Supportive work environment,0
4,2.0,Never,Competitive salary and benefits,0
4,2.0,Never,Opportunities for learning and development,0
4,2.0,Never,Autonomy and independence,0
4,2.0,Never,Other (please specify): __________________,0
0,3.0,Public recognition,Yes,0
0,3.0,Public recognition,No,0
0,3.0,Public recognition,Sometimes,0
1,3.0,Monetary rewards,Yes,0
1,3.0,Monetary rewards,No,0
1,3.0,Monetary rewards,Sometimes,0
2,3.0,Additional time off,Yes,0
2,3.0,Additional time off,No,0
2,3.0,Additional time off,Sometimes,0
3,3.0,Professional development opportunities,Yes,0
3,3.0,Professional development opportunities,No,0
3,3.0,Professional development opportunities,Sometimes,0
4,3.0,Other (please specify): __________________,Yes,0
4,3.0,Other (please specify): __________________,No,0
4,3.0,Other (please specify): __________________,Sometimes,0
