ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1,1,1.0
0,0.0,1,2,0.0
0,0.0,1,3,0.0
0,0.0,1,4,0.0
0,0.0,1,5,0.0
1,0.0,2,1,0
1,0.0,2,2,1.0
1,0.0,2,3,0
1,0.0,2,4,0
1,0.0,2,5,0
2,0.0,3,1,0
2,0.0,3,2,0
2,0.0,3,3,1.0
2,0.0,3,4,0
2,0.0,3,5,0
3,0.0,4,1,0
3,0.0,4,2,0
3,0.0,4,3,0
3,0.0,4,4,1.0
3,0.0,4,5,0
4,0.0,5,1,0
4,0.0,5,2,0
4,0.0,5,3,0
4,0.0,5,4,0
4,0.0,5,5,1.0
5,0.0,6,1,0
5,0.0,6,2,0
5,0.0,6,3,0
5,0.0,6,4,0
5,0.0,6,5,0
6,0.0,7,1,0
6,0.0,7,2,0
6,0.0,7,3,0
6,0.0,7,4,0
6,0.0,7,5,0
7,0.0,8,1,0
7,0.0,8,2,0
7,0.0,8,3,0
7,0.0,8,4,0
7,0.0,8,5,0
8,0.0,9,1,0
8,0.0,9,2,0
8,0.0,9,3,0
8,0.0,9,4,0
8,0.0,9,5,0
9,0.0,10,1,0
9,0.0,10,2,0
9,0.0,10,3,0
9,0.0,10,4,0
9,0.0,10,5,0
0,1.0,Strongly agree,Very poor,0
0,1.0,Strongly agree,Poor,0
0,1.0,Strongly agree,Average,0
0,1.0,Strongly agree,Good,0
0,1.0,Strongly agree,Very good,0
1,1.0,Somewhat agree,Very poor,0
1,1.0,Somewhat agree,Poor,0
1,1.0,Somewhat agree,Average,0
1,1.0,Somewhat agree,Good,0
1,1.0,Somewhat agree,Very good,0
2,1.0,Neutral,Very poor,0
2,1.0,Neutral,Poor,0
2,1.0,Neutral,Average,0
2,1.0,Neutral,Good,0
2,1.0,Neutral,Very good,0
3,1.0,Somewhat disagree,Very poor,0
3,1.0,Somewhat disagree,Poor,0
3,1.0,Somewhat disagree,Average,0
3,1.0,Somewhat disagree,Good,0
3,1.0,Somewhat disagree,Very good,0
4,1.0,Strongly disagree,Very poor,0
4,1.0,Strongly disagree,Poor,0
4,1.0,Strongly disagree,Average,0
4,1.0,Strongly disagree,Good,0
4,1.0,Strongly disagree,Very good,0
0,2.0,Always,Yes,0
0,2.0,Always,No,0
0,2.0,Always,Sometimes,0
1,2.0,Most of the time,Yes,0
1,2.0,Most of the time,No,0
1,2.0,Most of the time,Sometimes,0
2,2.0,Sometimes,Yes,0
2,2.0,Sometimes,No,0
2,2.0,Sometimes,Sometimes,1.0
3,2.0,Rarely,Yes,0
3,2.0,Rarely,No,0
3,2.0,Rarely,Sometimes,0
4,2.0,Never,Yes,0
4,2.0,Never,No,0
4,2.0,Never,Sometimes,0
0,3.0,Always,1,0
0,3.0,Always,2,0
0,3.0,Always,3,0
0,3.0,Always,4,0
0,3.0,Always,5,0
0,3.0,Always,6,0
0,3.0,Always,7,0
0,3.0,Always,8,0
0,3.0,Always,9,0
0,3.0,Always,10,0
1,3.0,Most of the time,1,0
1,3.0,Most of the time,2,0
1,3.0,Most of the time,3,0
1,3.0,Most of the time,4,0
1,3.0,Most of the time,5,0
1,3.0,Most of the time,6,0
1,3.0,Most of the time,7,0
1,3.0,Most of the time,8,0
1,3.0,Most of the time,9,0
1,3.0,Most of the time,10,0
2,3.0,Sometimes,1,0
2,3.0,Sometimes,2,0
2,3.0,Sometimes,3,0
2,3.0,Sometimes,4,0
2,3.0,Sometimes,5,0
2,3.0,Sometimes,6,0
2,3.0,Sometimes,7,0
2,3.0,Sometimes,8,0
2,3.0,Sometimes,9,0
2,3.0,Sometimes,10,0
3,3.0,Rarely,1,0
3,3.0,Rarely,2,0
3,3.0,Rarely,3,0
3,3.0,Rarely,4,0
3,3.0,Rarely,5,0
3,3.0,Rarely,6,0
3,3.0,Rarely,7,0
3,3.0,Rarely,8,0
3,3.0,Rarely,9,0
3,3.0,Rarely,10,0
4,3.0,Never,1,0
4,3.0,Never,2,0
4,3.0,Never,3,0
4,3.0,Never,4,0
4,3.0,Never,5,0
4,3.0,Never,6,0
4,3.0,Never,7,0
4,3.0,Never,8,0
4,3.0,Never,9,0
4,3.0,Never,10,0
