ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very satisfied,Mobile Phone,0
0,0.0,Very satisfied,Portable PC,0
0,0.0,Very satisfied,Company Car,0
0,0.0,Very satisfied,Insurance,0
0,0.0,Very satisfied,Annual Variable,0
0,0.0,Very satisfied,Other,0
1,0.0,Somewhat satisfied,Mobile Phone,0
1,0.0,Somewhat satisfied,Portable PC,0
1,0.0,Somewhat satisfied,Company Car,0
1,0.0,Somewhat satisfied,Insurance,0
1,0.0,Somewhat satisfied,Annual Variable,0
1,0.0,Somewhat satisfied,Other,0
2,0.0,Neutral,Mobile Phone,0
2,0.0,Neutral,Portable PC,0
2,0.0,Neutral,Company Car,0
2,0.0,Neutral,Insurance,0
2,0.0,Neutral,Annual Variable,0
2,0.0,Neutral,Other,0
3,0.0,Somewhat unsatisfied,Mobile Phone,0
3,0.0,Somewhat unsatisfied,Portable PC,0
3,0.0,Somewhat unsatisfied,Company Car,0
3,0.0,Somewhat unsatisfied,Insurance,0
3,0.0,Somewhat unsatisfied,Annual Variable,0
3,0.0,Somewhat unsatisfied,Other,0
4,0.0,Very unsatisfied,Mobile Phone,0
4,0.0,Very unsatisfied,Portable PC,0
4,0.0,Very unsatisfied,Company Car,0
4,0.0,Very unsatisfied,Insurance,0
4,0.0,Very unsatisfied,Annual Variable,0
4,0.0,Very unsatisfied,Other,0
0,1.0,Very satisfied,Less than 1 year,0
0,1.0,Very satisfied,1-3 years,0
0,1.0,Very satisfied,3-5 years,0
0,1.0,Very satisfied,5-10 years,0
0,1.0,Very satisfied,More than 10 years,0
1,1.0,Somewhat satisfied,Less than 1 year,0
1,1.0,Somewhat satisfied,1-3 years,0
1,1.0,Somewhat satisfied,3-5 years,0
1,1.0,Somewhat satisfied,5-10 years,0
1,1.0,Somewhat satisfied,More than 10 years,0
2,1.0,Neutral,Less than 1 year,0
2,1.0,Neutral,1-3 years,0
2,1.0,Neutral,3-5 years,0
2,1.0,Neutral,5-10 years,0
2,1.0,Neutral,More than 10 years,0
3,1.0,Somewhat unsatisfied,Less than 1 year,0
3,1.0,Somewhat unsatisfied,1-3 years,0
3,1.0,Somewhat unsatisfied,3-5 years,0
3,1.0,Somewhat unsatisfied,5-10 years,0
3,1.0,Somewhat unsatisfied,More than 10 years,0
4,1.0,Very unsatisfied,Less than 1 year,0
4,1.0,Very unsatisfied,1-3 years,0
4,1.0,Very unsatisfied,3-5 years,0
4,1.0,Very unsatisfied,5-10 years,0
4,1.0,Very unsatisfied,More than 10 years,0
0,2.0,Very satisfied,1,0
0,2.0,Very satisfied,2,0
0,2.0,Very satisfied,3,0
0,2.0,Very satisfied,4,0
0,2.0,Very satisfied,5,0
0,2.0,Very satisfied,6,0
0,2.0,Very satisfied,7,0
0,2.0,Very satisfied,8,0
0,2.0,Very satisfied,9,0
0,2.0,Very satisfied,10,0
1,2.0,Somewhat satisfied,1,0
1,2.0,Somewhat satisfied,2,0
1,2.0,Somewhat satisfied,3,0
1,2.0,Somewhat satisfied,4,0
1,2.0,Somewhat satisfied,5,0
1,2.0,Somewhat satisfied,6,0
1,2.0,Somewhat satisfied,7,0
1,2.0,Somewhat satisfied,8,0
1,2.0,Somewhat satisfied,9,0
1,2.0,Somewhat satisfied,10,0
2,2.0,Neutral,1,0
2,2.0,Neutral,2,0
2,2.0,Neutral,3,0
2,2.0,Neutral,4,0
2,2.0,Neutral,5,0
2,2.0,Neutral,6,0
2,2.0,Neutral,7,0
2,2.0,Neutral,8,0
2,2.0,Neutral,9,0
2,2.0,Neutral,10,0
3,2.0,Somewhat unsatisfied,1,0
3,2.0,Somewhat unsatisfied,2,0
3,2.0,Somewhat unsatisfied,3,0
3,2.0,Somewhat unsatisfied,4,0
3,2.0,Somewhat unsatisfied,5,0
3,2.0,Somewhat unsatisfied,6,0
3,2.0,Somewhat unsatisfied,7,0
3,2.0,Somewhat unsatisfied,8,0
3,2.0,Somewhat unsatisfied,9,0
3,2.0,Somewhat unsatisfied,10,0
4,2.0,Very unsatisfied,1,0
4,2.0,Very unsatisfied,2,0
4,2.0,Very unsatisfied,3,0
4,2.0,Very unsatisfied,4,0
4,2.0,Very unsatisfied,5,0
4,2.0,Very unsatisfied,6,0
4,2.0,Very unsatisfied,7,0
4,2.0,Very unsatisfied,8,0
4,2.0,Very unsatisfied,9,0
4,2.0,Very unsatisfied,10,0
0,3.0,Very satisfied,Health insurance,0
0,3.0,Very satisfied,Dental insurance,0
0,3.0,Very satisfied,Vision insurance,0
0,3.0,Very satisfied,"Retirement plans (e.g., 401(k))",0
0,3.0,Very satisfied,Paid time off (PTO),0
0,3.0,Very satisfied,Flexible working hours,0
0,3.0,Very satisfied,Remote work options,0
0,3.0,Very satisfied,Employee assistance programs (EAP),0
0,3.0,Very satisfied,Tuition reimbursement,0
0,3.0,Very satisfied,Other,0
1,3.0,Somewhat satisfied,Health insurance,0
1,3.0,Somewhat satisfied,Dental insurance,0
1,3.0,Somewhat satisfied,Vision insurance,0
1,3.0,Somewhat satisfied,"Retirement plans (e.g., 401(k))",0
1,3.0,Somewhat satisfied,Paid time off (PTO),0
1,3.0,Somewhat satisfied,Flexible working hours,0
1,3.0,Somewhat satisfied,Remote work options,0
1,3.0,Somewhat satisfied,Employee assistance programs (EAP),0
1,3.0,Somewhat satisfied,Tuition reimbursement,0
1,3.0,Somewhat satisfied,Other,0
2,3.0,Neutral,Health insurance,0
2,3.0,Neutral,Dental insurance,0
2,3.0,Neutral,Vision insurance,0
2,3.0,Neutral,"Retirement plans (e.g., 401(k))",0
2,3.0,Neutral,Paid time off (PTO),0
2,3.0,Neutral,Flexible working hours,0
2,3.0,Neutral,Remote work options,0
2,3.0,Neutral,Employee assistance programs (EAP),0
2,3.0,Neutral,Tuition reimbursement,0
2,3.0,Neutral,Other,0
3,3.0,Somewhat unsatisfied,Health insurance,0
3,3.0,Somewhat unsatisfied,Dental insurance,0
3,3.0,Somewhat unsatisfied,Vision insurance,0
3,3.0,Somewhat unsatisfied,"Retirement plans (e.g., 401(k))",0
3,3.0,Somewhat unsatisfied,Paid time off (PTO),0
3,3.0,Somewhat unsatisfied,Flexible working hours,0
3,3.0,Somewhat unsatisfied,Remote work options,0
3,3.0,Somewhat unsatisfied,Employee assistance programs (EAP),0
3,3.0,Somewhat unsatisfied,Tuition reimbursement,0
3,3.0,Somewhat unsatisfied,Other,0
4,3.0,Very unsatisfied,Health insurance,0
4,3.0,Very unsatisfied,Dental insurance,0
4,3.0,Very unsatisfied,Vision insurance,0
4,3.0,Very unsatisfied,"Retirement plans (e.g., 401(k))",0
4,3.0,Very unsatisfied,Paid time off (PTO),0
4,3.0,Very unsatisfied,Flexible working hours,0
4,3.0,Very unsatisfied,Remote work options,0
4,3.0,Very unsatisfied,Employee assistance programs (EAP),0
4,3.0,Very unsatisfied,Tuition reimbursement,0
4,3.0,Very unsatisfied,Other,0
0,4.0,"Yes, the benefits meet my needs",Yes,0
0,4.0,"Yes, the benefits meet my needs",No,0
0,4.0,"Yes, the benefits meet my needs",Somewhat,0
1,4.0,Somewhat meet my needs,Yes,0
1,4.0,Somewhat meet my needs,No,0
1,4.0,Somewhat meet my needs,Somewhat,0.10748233812739852
2,4.0,Somewhat do not meet my needs,Yes,0
2,4.0,Somewhat do not meet my needs,No,0
