ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,What is your current workload?,What is your role in the company?,0.6,0.42857142857142855,0.5,0.5,0.3333333333333333,0.4,0.6,0.42857142857142855,0.5
0,What is your current workload?,How long have you been with the company?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,What is your current workload?,"Please, rate the effectiveness of workload management in your team/department? (1 being very ineffective, 10 being very effective)",0.4,0.10526315789473684,0.16666666666666666,0.0,0.0,0.0,0.2,0.05263157894736842,0.08333333333333333
0,What is your current workload?,Do you feel that your workload is manageable within regular working hours?,0.6,0.25,0.35294117647058826,0.0,0.0,0.0,0.4,0.16666666666666666,0.23529411764705882
0,What is your current workload?,How often do you experience work overload or feel overwhelmed by your workload?,0.4,0.15384615384615385,0.2222222222222222,0.0,0.0,0.0,0.4,0.15384615384615385,0.2222222222222222
0,What is your current workload?,Are you able to prioritize tasks effectively to manage your workload?,0.4,0.18181818181818182,0.25000000000000006,0.0,0.0,0.0,0.4,0.18181818181818182,0.25000000000000006
0,What is your current workload?,How can the company support employees in managing their workloads more effectively?,0.2,0.08333333333333333,0.11764705882352941,0.0,0.0,0.0,0.2,0.08333333333333333,0.11764705882352941
1,Do you feel overworked?,What is your role in the company?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Do you feel overworked?,How long have you been with the company?,0.25,0.125,0.16666666666666666,0.0,0.0,0.0,0.25,0.125,0.16666666666666666
1,Do you feel overworked?,"Please, rate the effectiveness of workload management in your team/department? (1 being very ineffective, 10 being very effective)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Do you feel overworked?,Do you feel that your workload is manageable within regular working hours?,0.75,0.25,0.375,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.75,0.25,0.375
1,Do you feel overworked?,How often do you experience work overload or feel overwhelmed by your workload?,0.75,0.23076923076923078,0.3529411764705882,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.75,0.23076923076923078,0.3529411764705882
1,Do you feel overworked?,Are you able to prioritize tasks effectively to manage your workload?,0.25,0.09090909090909091,0.13333333333333333,0.0,0.0,0.0,0.25,0.09090909090909091,0.13333333333333333
1,Do you feel overworked?,How can the company support employees in managing their workloads more effectively?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Do you have the resources you need to manage your workload?,What is your role in the company?,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285,0.1111111111111111
2,Do you have the resources you need to manage your workload?,How long have you been with the company?,0.2727272727272727,0.375,0.3157894736842105,0.0,0.0,0.0,0.18181818181818182,0.25,0.2105263157894737
