ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1,Excellent,0
0,0.0,1,Good,0
0,0.0,1,Bad,0
0,0.0,1,Worst. If yes why?,0
1,0.0,2,Excellent,0
1,0.0,2,Good,0
1,0.0,2,Bad,0
1,0.0,2,Worst. If yes why?,0
2,0.0,3,Excellent,0
2,0.0,3,Good,0
2,0.0,3,Bad,0
2,0.0,3,Worst. If yes why?,0
3,0.0,4,Excellent,0
3,0.0,4,Good,0
3,0.0,4,Bad,0
3,0.0,4,Worst. If yes why?,0
4,0.0,5,Excellent,0
4,0.0,5,Good,0
4,0.0,5,Bad,0
4,0.0,5,Worst. If yes why?,0
5,0.0,6,Excellent,0
5,0.0,6,Good,0
5,0.0,6,Bad,0
5,0.0,6,Worst. If yes why?,0
6,0.0,7,Excellent,0
6,0.0,7,Good,0
6,0.0,7,Bad,0
6,0.0,7,Worst. If yes why?,0
7,0.0,8,Excellent,0
7,0.0,8,Good,0
7,0.0,8,Bad,0
7,0.0,8,Worst. If yes why?,0
8,0.0,9,Excellent,0
8,0.0,9,Good,0
8,0.0,9,Bad,0
8,0.0,9,Worst. If yes why?,0
9,0.0,10,Excellent,0
9,0.0,10,Good,0
9,0.0,10,Bad,0
9,0.0,10,Worst. If yes why?,0
0,1.0,Content and delivery of the course,Laptop,0
0,1.0,Content and delivery of the course,Tablet,0
0,1.0,Content and delivery of the course,Smartphone,0
0,1.0,Content and delivery of the course,Monitor,0
0,1.0,Content and delivery of the course,Keyboard,0
1,1.0,Interactive elements and exercises,Laptop,0
1,1.0,Interactive elements and exercises,Tablet,0
1,1.0,Interactive elements and exercises,Smartphone,0
1,1.0,Interactive elements and exercises,Monitor,0
1,1.0,Interactive elements and exercises,Keyboard,0
2,1.0,Networking and meeting other learners,Laptop,0
2,1.0,Networking and meeting other learners,Tablet,0
2,1.0,Networking and meeting other learners,Smartphone,0
2,1.0,Networking and meeting other learners,Monitor,0
2,1.0,Networking and meeting other learners,Keyboard,0
3,1.0,Availability and support from instructors,Laptop,0
3,1.0,Availability and support from instructors,Tablet,0
3,1.0,Availability and support from instructors,Smartphone,0
3,1.0,Availability and support from instructors,Monitor,0
3,1.0,Availability and support from instructors,Keyboard,0
4,1.0,Access to resources and materials,Laptop,0
4,1.0,Access to resources and materials,Tablet,0
4,1.0,Access to resources and materials,Smartphone,0
4,1.0,Access to resources and materials,Monitor,0
4,1.0,Access to resources and materials,Keyboard,0
5,1.0,Other (please specify),Laptop,0
5,1.0,Other (please specify),Tablet,0
5,1.0,Other (please specify),Smartphone,0
5,1.0,Other (please specify),Monitor,0
5,1.0,Other (please specify),Keyboard,0
