ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1 - Unsatisfactory performance,Executive/Senior Management,0
0,0.0,1 - Unsatisfactory performance,Manager,0
0,0.0,1 - Unsatisfactory performance,Staff/Employee,0
1,0.0,2 - Marginal performance,Executive/Senior Management,0
1,0.0,2 - Marginal performance,Manager,0
1,0.0,2 - Marginal performance,Staff/Employee,0
2,0.0,3 - Meets expectations,Executive/Senior Management,0
2,0.0,3 - Meets expectations,Manager,0
2,0.0,3 - Meets expectations,Staff/Employee,0
3,0.0,4 - Exceeds expectations,Executive/Senior Management,0
3,0.0,4 - Exceeds expectations,Manager,0
3,0.0,4 - Exceeds expectations,Staff/Employee,0
4,0.0,5 - Far exceeds expectations,Executive/Senior Management,0
4,0.0,5 - Far exceeds expectations,Manager,0
4,0.0,5 - Far exceeds expectations,Staff/Employee,0
0,1.0,1 - Not proficient,Less than 1 year,0.10748233812739852
0,1.0,1 - Not proficient,1-3 years,0.0
0,1.0,1 - Not proficient,3-5 years,0.0
0,1.0,1 - Not proficient,5-10 years,0.0
0,1.0,1 - Not proficient,More than 10 years,0.0
1,1.0,2 - Somewhat proficient,Less than 1 year,0
1,1.0,2 - Somewhat proficient,1-3 years,0
1,1.0,2 - Somewhat proficient,3-5 years,0
1,1.0,2 - Somewhat proficient,5-10 years,0
1,1.0,2 - Somewhat proficient,More than 10 years,0
2,1.0,3 - Proficient,Less than 1 year,0
2,1.0,3 - Proficient,1-3 years,0
2,1.0,3 - Proficient,3-5 years,0
2,1.0,3 - Proficient,5-10 years,0
2,1.0,3 - Proficient,More than 10 years,0
3,1.0,4 - Exceedingly proficient,Less than 1 year,0
3,1.0,4 - Exceedingly proficient,1-3 years,0
3,1.0,4 - Exceedingly proficient,3-5 years,0
3,1.0,4 - Exceedingly proficient,5-10 years,0
3,1.0,4 - Exceedingly proficient,More than 10 years,0
4,1.0,5 - Exceptionally proficient,Less than 1 year,0
4,1.0,5 - Exceptionally proficient,1-3 years,0
4,1.0,5 - Exceptionally proficient,3-5 years,0
4,1.0,5 - Exceptionally proficient,5-10 years,0
4,1.0,5 - Exceptionally proficient,More than 10 years,0
0,2.0,1 - Does not work well with others,Very satisfied,0
0,2.0,1 - Does not work well with others,Satisfied,0
0,2.0,1 - Does not work well with others,Neutral,0
0,2.0,1 - Does not work well with others,Dissatisfied,0
0,2.0,1 - Does not work well with others,Very dissatisfied,0
1,2.0,"2 - Works well with others, but not always",Very satisfied,0
1,2.0,"2 - Works well with others, but not always",Satisfied,0
1,2.0,"2 - Works well with others, but not always",Neutral,0
1,2.0,"2 - Works well with others, but not always",Dissatisfied,0
1,2.0,"2 - Works well with others, but not always",Very dissatisfied,0
2,2.0,"3 - Works well with others, but not always",Very satisfied,0
2,2.0,"3 - Works well with others, but not always",Satisfied,0
2,2.0,"3 - Works well with others, but not always",Neutral,0
2,2.0,"3 - Works well with others, but not always",Dissatisfied,0
2,2.0,"3 - Works well with others, but not always",Very dissatisfied,0
3,2.0,"4 - Works well with others, but not always",Very satisfied,0
3,2.0,"4 - Works well with others, but not always",Satisfied,0
3,2.0,"4 - Works well with others, but not always",Neutral,0
3,2.0,"4 - Works well with others, but not always",Dissatisfied,0
3,2.0,"4 - Works well with others, but not always",Very dissatisfied,0
4,2.0,5 - Works extremely well with others,Very satisfied,0
4,2.0,5 - Works extremely well with others,Satisfied,0
4,2.0,5 - Works extremely well with others,Neutral,0
4,2.0,5 - Works extremely well with others,Dissatisfied,0
4,2.0,5 - Works extremely well with others,Very dissatisfied,0
0,3.0,1 - Does not adapt well to changes,Communication Skills,0
0,3.0,1 - Does not adapt well to changes,Problem-Solving Abilities,0
0,3.0,1 - Does not adapt well to changes,Technical Expertise,0
0,3.0,1 - Does not adapt well to changes,Team Collaboration,0
0,3.0,1 - Does not adapt well to changes,Leadership Skills,0
0,3.0,1 - Does not adapt well to changes,Adaptability and Flexibility,0
0,3.0,1 - Does not adapt well to changes,Time Management,0
0,3.0,1 - Does not adapt well to changes,Customer Service Skills,0
0,3.0,1 - Does not adapt well to changes,Creativity and Innovation,0
0,3.0,1 - Does not adapt well to changes,Attention to Detail,0.06093675793218261
0,3.0,1 - Does not adapt well to changes,Work Ethic and Reliability,0
0,3.0,1 - Does not adapt well to changes,Strategic Thinking,0
0,3.0,1 - Does not adapt well to changes,Project Management,0
0,3.0,1 - Does not adapt well to changes,Other (please specify),0
1,3.0,"2 - Adapts to changes, but not always",Communication Skills,0
1,3.0,"2 - Adapts to changes, but not always",Problem-Solving Abilities,0
1,3.0,"2 - Adapts to changes, but not always",Technical Expertise,0
1,3.0,"2 - Adapts to changes, but not always",Team Collaboration,0
1,3.0,"2 - Adapts to changes, but not always",Leadership Skills,0
1,3.0,"2 - Adapts to changes, but not always",Adaptability and Flexibility,0
1,3.0,"2 - Adapts to changes, but not always",Time Management,0
1,3.0,"2 - Adapts to changes, but not always",Customer Service Skills,0
1,3.0,"2 - Adapts to changes, but not always",Creativity and Innovation,0
1,3.0,"2 - Adapts to changes, but not always",Attention to Detail,0.06093675793218261
1,3.0,"2 - Adapts to changes, but not always",Work Ethic and Reliability,0
1,3.0,"2 - Adapts to changes, but not always",Strategic Thinking,0
1,3.0,"2 - Adapts to changes, but not always",Project Management,0
1,3.0,"2 - Adapts to changes, but not always",Other (please specify),0
