QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0,I often feel overwhelmed at work,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.3809523809523809,0.2372751472130354,0.012099384816662137
1146002,1,I frequently experience anxiety at work,I often work overtime and I don't have time for myself,0.2222222222222222,0.1522904286879442,0.003691772115662265
1146002,2,I feel like I'm constantly under pressure,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.3478260869565218,0.1988103201146679,0.006715840725714222
1146002,3,I often feel like I'm not doing enough,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.5,0.2718611547182976,0.016511021703067747
1146002,4,I feel like my work-life balance is suffering,I don't feel 100% comfortable working with some of my colleagues.,0.2857142857142857,0.20314320600034882,0.004553558463553232
1146002,5,I feel like my job is affecting my overall well-being,I would like more occasions to talk with my manager and explain my view and expectations.,0.2962962962962963,0.17565005217607485,0.007435607052470682
1146002,6,I feel like I'm not able to manage my workload effectively,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.4444444444444445,0.2920048479161779,0.009071231100824155
1173003,0,How would you rate the overall onboarding experience?,Would you like to add any additional comment for us to improve our onboarding program?,0.2608695652173913,0.14488066393605495,0.00891746136719691
1173003,1,What was the most helpful part of the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.08,0.013333333333333334,0.0010666666666666667
1173003,2,What was the most challenging part of the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.08,0.013333333333333334,0.0010666666666666667
1173003,3,What did you find most confusing during the onboarding process?,Did you receive an adeguate Training?,0.25,0.13878724589250904,0.00841238910187378
1173003,4,What did you learn during the onboarding process that you didn't know before?,Did you receive an adeguate Training?,0.2,0.1144509563400118,0.005490025948652299
1173003,5,What suggestions do you have to improve the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.32,0.17340782511835143,0.007499197872268161
5100003,0,What did you find most valuable about the course session?,Did the session achieved the target goals? ,0.3529411764705882,0.1492908072319837,0.013773022143551958
5100003,1,How would you rate the overall quality of the course session?,The quality of the material was appropriate for this course...,0.4761904761904761,0.21905570275135489,0.027088731568910212
5100003,2,What did you find most challenging about the course session?,Did the session achieved the target goals? ,0.3529411764705882,0.1492908072319837,0.013773022143551958
5100003,3,How would you rate the instructor's teaching style?,"Overall, how much you were satisfied from the information received?",0.3157894736842105,0.12539943609022552,0.010669590348835748
5100003,4,What suggestions do you have for improving the course session?,Any additional comments or suggestions for improving?,0.3529411764705882,0.17870257193786604,0.010657080579760666
5100003,5,How likely are you to recommend this course to a colleague?,How likely is it that you would recommend this session to a friend or colleague?,0.6153846153846153,0.1467753261231522,0.042106073106162656
5100003,6,What did you find most enjoyable about the course session?,Did the session achieved the target goals? ,0.3529411764705882,0.1492908072319837,0.013773022143551958
5100003,7,Do you have any additional comments or feedback?,Any additional comments or suggestions for improving?,0.5333333333333333,0.10229468599033817,0.034760321127680925
500100009,0,How clear are you about your long-term career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.3448275862068966,0.18691443568290858,0.011133048201374793
500100009,1,To what extent do you feel you have a clear understanding of what you want to achieve in your career?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.2051282051282051,0.15563766691586237,0.0007902657786763937
500100009,2,How often do you reflect on your career goals and progress?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.3333333333333333,0.1594050808466157,0.013325927158393721
500100009,3,What motivates you to achieve your career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.2962962962962963,0.1817236467236467,0.0037103503624158897
500100009,4,How do you prioritize your time and energy to achieve your career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.3125,0.18622420603391523,0.011572329313665019
500100009,5,What are the biggest obstacles you face in achieving your career goals?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.2857142857142857,0.2002045077734858,0.004228084444119089
500100009,6,What steps are you willing to take to overcome the obstacles you face in achieving your career goals?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.2352941176470588,0.1900622646841134,0.0011123313438177313
500100012,0,I feel valued and recognized for my contributions to the company.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.4,0.20365710262277767,0.014313659535373028
500100012,1,I have a clear understanding of how my role contributes to the company's overall goals.,How long have you been with the company?,0.25,0.1577112135176651,0.004909449246226416
500100012,2,I have the autonomy to make decisions and take ownership of my work.,What could the company do to increase your motivation and job satisfaction?,0.24,0.13001058201058197,0.006360849920215005
500100012,3,I feel supported and encouraged by my supervisor and colleagues.,Do you feel that your efforts and contributions are adequately recognized by the company?,0.25,0.08418181818181818,0.010432892561983473
500100012,4,I am satisfied with my job and feel it aligns with my long-term career goals.,How long have you been with the company?,0.0833333333333333,0.07052227342549917,5.7687452365615255e-05
500100013,0,How would you rate your overall job satisfaction?,How long have you been with the company?,0.25,0.161017316017316,0.004970134763424807
500100013,1,What are your greatest strengths?,What do you consider to be your key strengths in your role?,0.3529411764705882,0.1441348469212246,0.014630986724609354
500100013,2,What areas would you like to improve?,What areas do you feel you need to improve upon to enhance your performance?,0.4761904761904762,0.1844862155388471,0.019153236055887424
500100013,3,How do you prioritize your tasks?,What do you consider to be your key strengths in your role?,0.3333333333333333,0.22056423109054685,0.009292294283246696
500100013,4,What motivates you to perform well?,What areas do you feel you need to improve upon to enhance your performance?,0.4,0.24056423109054687,0.007843181064709926
500100013,5,How do you handle conflicts or disagreements with colleagues?,How long have you been with the company?,0.3529411764705882,0.1824249067215819,0.008619389864577002
500100013,6,What do you think is the most important aspect of your job?,What do you consider to be your key strengths in your role?,0.3333333333333333,0.20988663967611335,0.009837770715472255
500100013,7,How do you stay organized and manage your time effectively?,Do you feel adequately supported by your manager/supervisor to meet your performance goals?,0.3333333333333333,0.20516611124028,0.00873189875739203
500100013,8,What do you think is the biggest challenge you face in your role?,What do you consider to be your key strengths in your role?,0.48,0.25013593813593815,0.019840693224046007
500100013,9,What do you think you need to improve or work on to achieve your goals?,What areas do you feel you need to improve upon to enhance your performance?,0.6206896551724138,0.2531702763336946,0.028018873097462663
500100016,0,What do you think about the current feedback mechanisms in place?,Do you feel comfortable providing feedback to your manager or supervisor?,0.2727272727272727,0.22109516214779373,0.0017172143381830266
