QUESTIONNAIRE_ID,ASW_ROUGE_SCORE_MEAN,ASW_ROUGE_SCORE_VAR,QST_ROUGE_SCORE_MEAN,QST_ROUGE_SCORE_VAR
1146002,0.5114942528735633,0.03549808429118774,0.35392224522659305,0.009269790360697635
1146004,,,,
1173001,,,,
1173002,,,,
1173003,0.0,0.0,0.19847826086956522,0.009878241965973537
1173004,,,,
1173005,,,,
1213249,,,,
1433792,,,,
5100002,,,,
5100003,0.016666666666666666,0.00833333333333333,0.41905782555937354,0.011859605356306775
500000002,,,,
500000003,,,,
500000005,,,,
500100002,,,,
500100003,,,,
500100004,,,,
500100005,,,,
500100006,,,,
500100007,,,,
500100008,,,,
500100009,0.0,0.0,0.28758483204658225,0.002600537759352224
500100010,,,,
500100011,,,,
500100012,0.0,0.0,0.24466666666666667,0.012558888888888894
500100013,0.05628075628075628,0.027645789662371568,0.3932762484304066,0.011191024809759148
500100014,,,,
500100015,,,,
500100016,0.0,0.0,0.3272513368983957,0.00813343475649862
500100017,0.09243697478991597,0.06362545018007203,0.3551924266209981,0.001617419416762931
500100018,,,,
500100019,,,,
500100020,0.6047619047619047,0.1022883597883598,0.22615384615384615,0.00490387902695595
500100021,,,,
500100022,,,,
500100023,,,,
500100024,,,,
500100025,,,,
500100026,,,,
500100027,,,,
500100028,0.07956989247311827,0.03745758661887693,0.4513554154822231,0.023155775186946764
500100029,,,,
500100030,,,,
500100031,0.039473684210526314,0.029605263157894746,0.3882532811104239,0.004174467954845422
500100032,0.0625,0.019868827160493825,0.29770483348069554,0.0034934162357635654
500100033,0.0,0.0,0.4529900741080865,0.007115011875424977
500100034,,,,
500100035,,,,
500100036,,,,
500100037,,,,
500100038,,,,
500100039,0.26666666666666666,0.20952380952380958,0.35595030821665624,0.01624817228648043
500100040,,,,
500100041,,,,
500100042,,,,
500100043,0.14223057644110274,0.06690088316028167,0.5434074074074075,0.012859698216735263
500100044,0.0,0.0,0.2692788129744651,0.03731097414461129
500100045,,,,
500100046,,,,
500100047,,,,
500100048,,,,
500100049,,,,
500100050,,,,
500100051,,,,
500100052,,,,
500100053,,,,
500100054,,,,
500100055,,,,
500100056,,,,
500100057,,,,
500100058,,,,
500100059,,,,
500100060,,,,
500100061,,,,
500100062,0.07777777777777777,0.032056194125159636,0.19466607684847242,0.002908024440160097
500100063,,,,
500100064,,,,
500100065,,,,
500100066,,,,
