ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate your current workload?,What is your role in the company?,0.06806702140179671
0,How would you rate your current workload?,How long have you been with the company?,0.0834467977467655
0,How would you rate your current workload?,Is your workload manageable on a day-to-day basis?,0.0590057965550402
0,How would you rate your current workload?,Are you able to meet deadlines and expectations with your current workload?,0.2136534962622895
0,How would you rate your current workload?,Do you believe that work is distributed fairly among team members?,0.0384386804966846
0,How would you rate your current workload?,Have you experienced situations where you felt overwhelmed by your workload?,0.06657774759616458
0,How would you rate your current workload?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.028885795569034325
1,Do you feel that your workload is manageable?,What is your role in the company?,0.08617758951473893
1,Do you feel that your workload is manageable?,How long have you been with the company?,0.06093675793218261
1,Do you feel that your workload is manageable?,Is your workload manageable on a day-to-day basis?,0.18898223650461357
1,Do you feel that your workload is manageable?,Are you able to meet deadlines and expectations with your current workload?,0.052269350220819126
1,Do you feel that your workload is manageable?,Do you believe that work is distributed fairly among team members?,0.18368578620276968
1,Do you feel that your workload is manageable?,Have you experienced situations where you felt overwhelmed by your workload?,0.05922893334552937
1,Do you feel that your workload is manageable?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.12388894728896249
2,How often do you feel overwhelmed by your workload?,What is your role in the company?,0.05524220127634179
2,How often do you feel overwhelmed by your workload?,How long have you been with the company?,0.07812427026034686
2,How often do you feel overwhelmed by your workload?,Is your workload manageable on a day-to-day basis?,0.05524220127634179
2,How often do you feel overwhelmed by your workload?,Are you able to meet deadlines and expectations with your current workload?,0.06855936333948018
2,How often do you feel overwhelmed by your workload?,Do you believe that work is distributed fairly among team members?,0.0442344967814255
2,How often do you feel overwhelmed by your workload?,Have you experienced situations where you felt overwhelmed by your workload?,0.36548494851303226
2,How often do you feel overwhelmed by your workload?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.03542021607209056
3,Do you have a clear understanding of your priorities and tasks?,What is your role in the company?,0.046689450558483385
3,Do you have a clear understanding of your priorities and tasks?,How long have you been with the company?,0.06602885419955529
3,Do you have a clear understanding of your priorities and tasks?,Is your workload manageable on a day-to-day basis?,0.06602885419955529
3,Do you have a clear understanding of your priorities and tasks?,Are you able to meet deadlines and expectations with your current workload?,0.07384108577210045
3,Do you have a clear understanding of your priorities and tasks?,Do you believe that work is distributed fairly among team members?,0.13483997249264845
3,Do you have a clear understanding of your priorities and tasks?,Have you experienced situations where you felt overwhelmed by your workload?,0.06602885419955529
3,Do you have a clear understanding of your priorities and tasks?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.038927465646462385
4,Are there any specific areas where you would like to see improvements in workload management?,What is your role in the company?,0.03591027310966287
4,Are there any specific areas where you would like to see improvements in workload management?,How long have you been with the company?,0.03591027310966287
4,Are there any specific areas where you would like to see improvements in workload management?,Is your workload manageable on a day-to-day basis?,0.03591027310966287
4,Are there any specific areas where you would like to see improvements in workload management?,Are you able to meet deadlines and expectations with your current workload?,0.06219841753961052
4,Are there any specific areas where you would like to see improvements in workload management?,Do you believe that work is distributed fairly among team members?,0.03591027310966287
4,Are there any specific areas where you would like to see improvements in workload management?,Have you experienced situations where you felt overwhelmed by your workload?,0.09759000729485329
4,Are there any specific areas where you would like to see improvements in workload management?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.15430334996209186
5,Do you feel that your workload is aligned with your goals and objectives?,What is your role in the company?,0.057344543002191384
5,Do you feel that your workload is aligned with your goals and objectives?,How long have you been with the company?,0.057344543002191384
5,Do you feel that your workload is aligned with your goals and objectives?,Is your workload manageable on a day-to-day basis?,0.11322770341445958
5,Do you feel that your workload is aligned with your goals and objectives?,Are you able to meet deadlines and expectations with your current workload?,0.16012815380508713
5,Do you feel that your workload is aligned with your goals and objectives?,Do you believe that work is distributed fairly among team members?,0.16012815380508713
5,Do you feel that your workload is aligned with your goals and objectives?,Have you experienced situations where you felt overwhelmed by your workload?,0.057344543002191384
5,Do you feel that your workload is aligned with your goals and objectives?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.1386750490563073
6,What strategies do you use to manage your workload effectively?,What is your role in the company?,0.0715322008763116
6,What strategies do you use to manage your workload effectively?,How long have you been with the company?,0.050580904312838224
6,What strategies do you use to manage your workload effectively?,Is your workload manageable on a day-to-day basis?,0.14907119849998599
6,What strategies do you use to manage your workload effectively?,Are you able to meet deadlines and expectations with your current workload?,0.07172793378539832
6,What strategies do you use to manage your workload effectively?,Do you believe that work is distributed fairly among team members?,0.04576749486035247
6,What strategies do you use to manage your workload effectively?,Have you experienced situations where you felt overwhelmed by your workload?,0.06472501194735139
6,What strategies do you use to manage your workload effectively?,Are there specific tasks or projects that consistently contribute to your workload challenges?,0.135254283492739
