ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Excellent,Sales & Marketing,0
0,0.0,Excellent,Customer support,0
0,0.0,Excellent,Human Resources,0
0,0.0,Excellent,Finance,0
0,0.0,Excellent,R&D,0
1,0.0,Good,Sales & Marketing,0
1,0.0,Good,Customer support,0
1,0.0,Good,Human Resources,0
1,0.0,Good,Finance,0
1,0.0,Good,R&D,0
2,0.0,Fair,Sales & Marketing,0
2,0.0,Fair,Customer support,0
2,0.0,Fair,Human Resources,0
2,0.0,Fair,Finance,0
2,0.0,Fair,R&D,0
3,0.0,Poor,Sales & Marketing,0
3,0.0,Poor,Customer support,0
3,0.0,Poor,Human Resources,0
3,0.0,Poor,Finance,0
3,0.0,Poor,R&D,0
4,0.0,Very Poor,Sales & Marketing,0
4,0.0,Very Poor,Customer support,0
4,0.0,Very Poor,Human Resources,0
4,0.0,Very Poor,Finance,0
4,0.0,Very Poor,R&D,0
