QUESTIONNAIRE_ID,ASW_ROUGE_SCORE_MEAN,ASW_ROUGE_SCORE_VAR,QST_ROUGE_SCORE_MEAN,QST_ROUGE_SCORE_VAR
1146002,0.12962962962962962,0.06390704429920115,0.18354497354497354,0.00899633828840178
1146004,0.15,0.13421052631578947,0.0,0.0
1173001,0.08580274214949137,0.050544190565524165,0.29446821063608125,0.01828147784441563
1173002,0.0,0.0,0.2766089466089466,0.005999636938338237
1173003,0.11764705882352941,0.1102941176470588,0.28828900568030996,0.004404096076648474
1173004,0.0,0.0,0.2609723506627531,0.010907886956785741
1173005,0.06944444444444443,0.027567340067340074,0.26320737741790373,0.003858117958309736
1213249,0.02797619047619047,0.002204979213907784,0.3957515645921443,0.025264736482789717
1433792,0.16666666666666666,0.059523809523809534,0.13487179487179485,0.00604076265614727
5100002,0.0,0.0,0.3684217955957086,0.0035379061012147223
5100003,0.0,0.0,0.37214212000589714,0.004580509907509795
500000002,0.0,0.0,0.17057075596663693,0.0007294098764722944
500000003,0.0,0.0,0.10545380545380542,0.004498465176120851
500000005,0.16666666666666666,0.1515151515151515,0.3817460317460317,0.012992441421012852
500100002,0.21052631578947367,0.11988304093567252,0.5576914751914752,0.06261597377328522
500100003,0.030864197530864196,0.012899651788540679,0.36064354296430456,0.020528842708134914
500100004,0.0,0.0,0.507936507936508,0.05856277648417801
500100005,0.09523809523809523,0.09047619047619046,0.4405466767867227,0.017872123593877468
500100006,0.15079365079365079,0.11084656084656083,0.3073682523794611,0.01112522453685796
500100007,0.06578947368421052,0.042852062588904685,0.4074272672276302,0.04065877798251645
500100008,,,,
500100009,0.18518518518518517,0.15669515669515674,0.24622578465783335,0.005935349543475931
500100010,0.45161290322580644,0.2559139784946235,0.41224783424271916,0.022760210853823654
500100011,,,,
500100012,0.13333333333333333,0.08809523809523805,0.3424587706146926,0.028721414105540934
500100013,0.04285714285714286,0.03487394957983193,0.43196171644447506,0.06877780507762297
500100014,0.0,0.0,0.3033603259485612,0.0022357306610863406
500100015,0.18421052631578946,0.1076998050682261,0.4225108225108225,0.04187140420906658
500100016,0.0,0.0,0.38372618473282427,0.02143436699171394
500100017,0.1919191919191919,0.10180217915465123,0.5497366098137486,0.08173858051615837
500100018,0.10350877192982456,0.04504873294346979,0.4443227080028322,0.03560978180659871
