QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0,"On a scale of 1-5, how would you rate your overall stress level at work?",I often work overtime and I don't have time for myself,0.0714285714285714,0.055326676124995436,0.0006204326983357175
1146002,1,What are the most common sources of stress at work for you?,The place where I use to work for most of my time is not really comfortable.,0.2142857142857142,0.07585034013605439,0.007468685887053229
1146002,2,Do you feel that your workload is manageable?,I don't feel 100% comfortable working with some of my colleagues.,0.1,0.050517598343685285,0.0022643552274932226
1146002,3,How often do you feel overwhelmed by your work?,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.3333333333333333,0.1350404093261236,0.01230436875737184
1146002,4,Do you feel supported by your manager and colleagues when dealing with stress?,I don't feel 100% comfortable working with some of my colleagues.,0.16,0.08361490091030847,0.004442550477402011
1146002,5,What strategies do you use to manage your stress at work?,The place where I use to work for most of my time is not really comfortable.,0.2222222222222222,0.10880008277737982,0.003227783376083714
1146004,0,How would you rate the overall comfort and cleanliness of your workspace?,Working Environment,0.0,0.0,0.0
1146004,1,Do you feel that your workspace is well-organized and easy to navigate?,Working Environment,0.0,0.0,0.0
1146004,2,How would you rate the noise level in your workspace?,Working Environment,0.0,0.0,0.0
1146004,3,Do you feel that your workspace is well-lit and visually appealing?,Working Environment,0.0,0.0,0.0
1146004,4,How would you rate the overall satisfaction with your workspace?,Working Environment,0.0,0.0,0.0
1173001,0,What is your current role?,How satisfied are you with your experience working from home?,0.1333333333333333,0.08138888888888889,0.003292266803840877
1173001,1,How often do you work remotely?,How often do you exceed your regular scheduled time when working from home?,0.5263157894736842,0.2709276131505233,0.015492151113905145
1173001,2,What is your preferred remote work setup?,How satisfied are you with your experience working from home?,0.2352941176470588,0.1525315001475992,0.0037020426592444724
1173001,3,What are the top three benefits you've experienced while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.3846153846153846,0.20729185660321706,0.005663371656751595
1173001,4,What are the top three challenges you've faced while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.3076923076923076,0.19959954891090934,0.003223916214071543
1173001,5,How do you currently handle communication with your team and manager while working remotely?,How satisfied are you with your experience working from home?,0.4166666666666666,0.24307879604431326,0.009646030566144133
1173001,6,Do you feel that remote work has improved your overall job satisfaction?,Do you have a dedicated room or workspace where you can work at your home?,0.2962962962962963,0.19019898158046825,0.0039014207925112585
1173001,7,What do you think is the most important factor in making remote work successful?,What would you recommend to improve for the near future?,0.25,0.18503861017654116,0.0017534780014754614
1173001,8,Any additional comments or feedback?,Do you have a dedicated room or workspace where you can work at your home?,0.1,0.01,0.001
1173002,0,What was the primary reason for the end of your working relationship with the company?,How satisfied are you with your experience working with us?,0.24,0.1600884075666684,0.004787661465377556
1173002,1,How would you rate the overall experience of leaving the company?,How satisfied are you with your experience working with us?,0.2857142857142856,0.1697175195071408,0.009585988516038098
1173002,2,Were you satisfied with the severance package and support provided by the company during the transition?,Ã¯Â¿Â½You were well paid for the work you did at this companyÃ¯Â¿Â½. How much would you agree with this sentence?,0.1666666666666666,0.1341092599157115,0.0011220789145998103
1173002,3,What did you find most helpful or supportive during the transition process?,What strengths did you admire the most from your supervisor?,0.3636363636363636,0.13406712048016395,0.011441282127091374
1173002,4,What did you find most challenging or difficult during the transition process?,What strengths did you admire the most from your supervisor?,0.3636363636363636,0.13406712048016395,0.011441282127091374
1173002,5,Any additional comments or feedback regarding the end of your working relationship with the company?,How satisfied are you with your experience working with us?,0.24,0.11663053210879296,0.0033406546415541832
1173003,0,How would you rate the overall onboarding experience?,Would you like to add any additional comment for us to improve our onboarding program?,0.2608695652173913,0.14488066393605495,0.00891746136719691
1173003,1,Were you provided with clear instructions on your job responsibilities?,Were you introduced to colleagues from your team or other departments?,0.2857142857142856,0.150255499860763,0.007120970906915479
1173003,2,Did you feel supported by your supervisor or HR during the onboarding process?,Did you receive all your equipments on time?,0.2857142857142857,0.17568015155734448,0.007486496663799855
1173003,3,How would you rate the quality of the training provided?,Did you receive an adeguate Training?,0.25,0.13781258702311333,0.007976689716959251
1173003,4,Were you introduced to the right people and teams during the onboarding process?,Were you introduced to colleagues from your team or other departments?,0.4166666666666666,0.19356999400859043,0.013973955041816633
1173003,5,How would you rate the overall effectiveness of the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.2307692307692307,0.12409808973276461,0.006807609657522253
1173004,0,How would you rate your overall satisfaction with your manager's leadership?,What are the areas I would like you to improve,0.1818181818181818,0.10998877665544331,0.009356566034456042
1173004,1,What are your manager's greatest strengths?,What are the areas I would like you to improve,0.2352941176470588,0.1390374331550802,0.015213474791958588
1173004,2,What are your manager's greatest areas for improvement?,What are the areas I would like you to improve,0.4210526315789474,0.2236842105263158,0.04484072022160665
1173004,3,How would you rate your manager's communication style?,What are the areas I would like you to improve,0.2105263157894737,0.12573099415204678,0.012337129373140451
1173004,4,Do you feel supported by your manager in your role?,What are the areas I would like you to be focused in the next months,0.16,0.08666666666666667,0.006533333333333334
1173004,5,What changes would you like to see in your manager's leadership style?,What are the areas I would like you to be focused in the next months,0.3571428571428571,0.23498964803312625,0.04143680156372567
1173005,0,What is the most important thing to you in your role?,What worked the most for you (put at the top what worked the best),0.32,0.219437134502924,0.006372807231284839
1173005,1,What do you like most about your job?,What could we do better?,0.3076923076923077,0.22029428904428902,0.006783407807227738
1173005,2,What do you like least about your job?,What could we do better?,0.3076923076923077,0.22029428904428902,0.006783407807227738
1173005,3,What would make your job more fulfilling?,What could we do better?,0.1666666666666666,0.1345238095238095,0.0008824640967498103
1173005,4,How satisfied are you with your current role?,Did you get support from your teammates?,0.2666666666666666,0.12064393939393937,0.012260244490358119
1173005,5,What would you like to see changed or improved in your role?,Did you get support from your teammates?,0.2105263157894737,0.14550488211478924,0.002381372088671927
1213249,0,How would you rate the overall quality of the training program?,How would you judge the effectiveness of the Training on the employee?,0.6086956521739131,0.30434782608695654,0.18525519848771269
1213249,1,To what extent did the training program meet your learning objectives?,How would you judge the effectiveness of the Training on the employee?,0.1739130434782608,0.0869565217391304,0.015122873345935718
1213249,2,How would you rate the relevance of the training program to your job responsibilities?,How would you judge the effectiveness of the Training on the employee?,0.5384615384615384,0.2692307692307692,0.14497041420118342
1213249,3,Have you applied the skills and knowledge learned during the training program in your work?,How would you judge the effectiveness of the Training on the employee?,0.2962962962962963,0.14814814814814814,0.0438957475994513
1213249,4,What do you think is the most effective way to measure the success of training programs?,How would you judge the effectiveness of the Training on the employee?,0.3571428571428571,0.17857142857142855,0.06377551020408162
1213249,5,Any additional comments or suggestions regarding training effectiveness?,Additional comments,0.4,0.25,0.04500000000000001
1433792,0,Current Job Satisfaction,I would prefer changining for a job in this family.,0.1538461538461538,0.05550366300366298,0.00518589044756627
1433792,1,Career Goals,I am pleased with the career advancement opportunities available to me.,0.1538461538461538,0.01538461538461538,0.0023668639053254425
1433792,2,Career Development,My organization is dedicated to my professional development.,0.2,0.03538461538461538,0.005683103221564759
1433792,3,Job Security,I would prefer changining for a job in this family.,0.1666666666666666,0.05967032967032965,0.006002986160495314
1433792,4,Work-Life Balance,I am satisfied with the investment my organization makes in training and education.,0.0,0.0,0.0
5100002,0,How would you rate the overall quality of the training you received?,Do you know the terms of access to training?,0.380952380952381,0.15840994754038232,0.010370758143922802
5100002,1,What topics or areas of training would you like to see more emphasis on in the future?,"Would you like to follow a training course, carry out a skills assessment?",0.2666666666666666,0.15378847127007847,0.005217547494583012
5100002,2,How important is it for you to have access to training and development opportunities?,Do you know the terms of access to training?,0.3478260869565217,0.15484330450815953,0.0058613462156612926
5100002,3,What do you think is the most effective way to deliver training to professional users?,Do you know the terms of access to training?,0.4166666666666667,0.21454863893394624,0.01530751553895619
5100002,4,How would you rate the relevance of the training to your current job responsibilities?,Did the training provided correspond to your expectations?,0.3636363636363636,0.189140446912186,0.009270973586918085
5100002,5,What do you think is the biggest barrier to accessing training and development opportunities?,Do you know the terms of access to training?,0.4347826086956521,0.2207720580546667,0.016584074360229715
5100003,0,What was the most valuable aspect of the course session?,The quality of the material was appropriate for this course...,0.4000000000000001,0.16089444868856634,0.02543661603030453
5100003,1,How would you rate the overall quality of the course session?,The quality of the material was appropriate for this course...,0.4761904761904761,0.21905570275135489,0.027088731568910212
5100003,2,What did you find most challenging or confusing during the course session?,Did the session achieved the target goals? ,0.3157894736842105,0.14876044002188163,0.008431391913010363
5100003,3,How would you rate the instructor's teaching style?,"Overall, how much you were satisfied from the information received?",0.3157894736842105,0.12539943609022552,0.010669590348835748
5100003,4,What suggestions do you have for improving the course session?,Any additional comments or suggestions for improving?,0.3529411764705882,0.17870257193786604,0.010657080579760666
500000002,0,What is your overall satisfaction with your job?,I am satisfied with the job-related training my organization offers.,0.2105263157894737,0.07139194493586908,0.004833129376293361
500000002,1,How would you rate the quality of your work-life balance?,Ã¯Â¿Â½I feel completely involved in my work.,0.1111111111111111,0.04776855089355087,0.0025048357720511933
500000002,2,What are the most important factors that contribute to your job satisfaction?,I am satisfied with the job-related training my organization offers.,0.1739130434782608,0.06287006768128048,0.002982869467633591
500000002,3,What are the biggest challenges you face in your role?,Ã¯Â¿Â½I am satisfied with the investment my organization makes in training and education.,0.1739130434782608,0.04107964925100474,0.00337979067827138
500000002,4,How would you rate the level of support and resources provided by your manager?,I am satisfied with the workplace flexibility offered by my organization.,0.16,0.04356176709624985,0.0038183510694906856
500000002,5,What are the most significant opportunities for improvement in your role?,I am satisfied with my opportunities for professional growth.,0.1999999999999999,0.05171425796425795,0.004536278223632532
500000002,6,How would you rate the overall culture and values of the organization?,I am satisfied with the job-related training my organization offers.,0.1739130434782608,0.06631727265022458,0.005502456700486025
500000002,7,What are the most important things you look for in a workplace culture?,I am satisfied with the workplace flexibility offered by my organization.,0.1666666666666666,0.04684482184482183,0.003572720800493026
500000002,8,How would you rate the level of engagement and motivation you feel in your role?,Ã¯Â¿Â½I feel completely involved in my work.,0.1818181818181818,0.043689643689643676,0.004191523871843549
500000002,9,What are the most significant factors that contribute to your decision to stay or leave the organization?,I am able to make decisions affecting my work.,0.1538461538461538,0.07290636446886443,0.0033015426978648113
500000003,0,What do you consider to be your greatest strength?,Is attentive to details,0.1538461538461538,0.0495616515837104,0.004783373005920083
500000003,1,What motivates you to perform at your best?,Is attentive to details,0.1666666666666666,0.05312499999999999,0.005514632936507934
500000003,2,What do you think are the most important skills or qualities for success in your role?,Takes the risk to decide for the Team,0.1666666666666666,0.031702898550724626,0.0038998034626579023
500000003,3,What do you think are the biggest challenges you face in your role?,Also suitable to work in this area,0.1,0.0244047619047619,0.0020436507936507932
500000003,4,Do you feel that your skills and abilities are being utilized effectively?,Has always a positive attitude with collagues,0.0,0.0,0.0
500000003,5,Do you feel that you are being challenged and stretched in your role?,Also suitable to work in this area,0.1,0.0125,0.00125
500000003,6,Do you feel that you have the necessary tools and resources to perform your job effectively?,Takes the risk to decide for the Team,0.1666666666666666,0.04420289855072462,0.004244006361208627
500000003,7,Do you feel that you are being recognized and rewarded for your contributions?,Takes the risk to decide for the Team,0.0952380952380952,0.0119047619047619,0.0011337868480725613
500000003,8,Any additional comments or feedback regarding employee potential?,Has always a positive attitude with collagues,0.0,0.0,0.0
500000005,0,How would you rate the overall quality of the course?,How do you rate this course?,0.5,0.1972549019607843,0.04944944252210688
500000005,1,What did you find most valuable about the course?,What's important for you,0.2857142857142857,0.18904761904761902,0.01423922902494331
500000005,2,What did you find least valuable about the course?,What's important for you,0.2857142857142857,0.18904761904761902,0.01423922902494331
500000005,3,How would you rate the instructor's teaching style?,How do you rate this course?,0.4,0.2121428571428571,0.029104591836734698
500000005,4,How would you rate the course materials and resources?,How do you rate this course?,0.5333333333333333,0.2102380952380952,0.05611933106575964
500000005,5,What changes would you suggest to improve the course?,What's important for you,0.2857142857142857,0.18904761904761902,0.01423922902494331
500100002,0,Do you have access to the technology and tools you need to perform your job effectively?,Do you have access to the necessary software and applications needed to perform your job effectively?,0.8125,0.33479054320817575,0.04411092805464287
500100002,1,How would you rate the overall quality of the technology and tools provided by the company?,How would you rate the reliability and performance of the technology and tools provided by the company?,0.8484848484848485,0.34946969669830014,0.046363738653163726
500100002,2,Are you satisfied with the training and support provided by the company to learn and use new technology and tools?,"On a scale of 1 to 5, how satisfied are you with the technology and tools provided by the company to perform your job? (1 being very dissatisfied, 5 being very satisfied)",0.3846153846153846,0.2688592975331326,0.007152561067670767
500100002,3,Do you feel that the company is investing enough in technology and tools to support your work?,How can the company better support employees in utilizing technology and tools effectively?,0.4000000000000001,0.2596521841059656,0.007798229457516889
500100002,4,What do you think is the most important technology or tool that the company could provide to improve your work?,What improvements would you suggest to enhance access to technology and tools within the company?,0.3428571428571428,0.2475477952180461,0.006267352000115367
500100003,0,What type of technology do you primarily use for work?,"On a scale of 1 to 10, how satisfied are you with the technology and tools provided to you for your work? (1 being very dissatisfied, 10 being very satisfied)",0.25,0.10762022073786777,0.00583040061760391
500100003,1,How often do you use technology to complete tasks?,How long have you been with the company?,0.2352941176470588,0.14330491843067905,0.008006888610451623
500100003,2,Do you have access to the technology and tools you need to perform your job effectively?,"Do you have access to the necessary hardware (e.g., computers, mobile devices) to perform your job effectively?",0.6470588235294118,0.2664992366533081,0.0469983838268427
500100003,3,How would you rate the overall quality of the technology and tools provided by the company?,Is there any improvement you would suggest to enhance access to technology and tools within the company?,0.3636363636363636,0.16510765500896263,0.017309407380973654
500100003,4,What is the most significant challenge you face when using technology and tools for work?,Is there any improvement you would suggest to enhance access to technology and tools within the company?,0.3125,0.13115916983904358,0.013039568055525606
500100003,5,Do you feel that the company provides adequate support for technology and tool-related issues?,How long have you been with the company?,0.2608695652173913,0.1595038442934656,0.00847367735211916
500100003,6,How can the company improve its provision of technology and tools?,How long have you been with the company?,0.3157894736842105,0.14935464238712318,0.013079982469926046
500100003,7,Any additional comments or feedback regarding access to technology and tools?,Any additional comments or suggestions?,0.5000000000000001,0.1896468347929178,0.02957206018852229
500100004,0,How would you rate the availability of technology and tools to support your work?,How would you rate from 1 to 5 the quality of support you received to effectively use the technology and tools provided?,0.5000000000000001,0.31632549937987353,0.01682150545236602
500100004,1,Do you have access to the technology and tools you need to perform your job effectively?,Do you have access to the necessary software and applications required to perform your job effectively?,0.75,0.326289566873788,0.03445077069963378
500100004,2,How often do you encounter issues with technology or tools that hinder your productivity?,How would you rate from 1 to 5 the quality of support you received to effectively use the technology and tools provided?,0.2222222222222222,0.17307829995216847,0.0014268721145395862
500100004,3,What technology or tools would you like to have access to that you currently do not?,What improvements or changes would you suggest to enhance access to technology and tools within the company?,0.4242424242424242,0.22599561306163013,0.013602343677262851
500100004,4,How important is it for you to have access to the latest technology and tools?,What improvements or changes would you suggest to enhance access to technology and tools within the company?,0.4374999999999999,0.32701247229403724,0.010754649514162653
500100004,5,Do you feel that the company is investing enough in technology and tools to support employee productivity?,Are the technology and tools provided by the company user-friendly and easy to use?,0.3125,0.237853283392499,0.0028937970408813244
500100004,6,Any additional comments or feedback regarding access to technology and tools?,Any additional comments or suggestions regarding access to technology and tools?,0.9090909090909092,0.2917003347110874,0.07470576791359876
500100005,0,Do you have access to the technology and tools you need to perform your job effectively?,"Do you have access to the necessary hardware (computers, laptops, mobile devices) required for your job?",0.5,0.25131817520823857,0.013626697595561146
500100005,1,How would you rate the overall quality of the technology and tools provided by the company?,Are the software and applications provided by the company sufficient for your job tasks?,0.3999999999999999,0.2546136132288352,0.009217101410566347
500100005,2,Have you ever experienced any issues with the technology or tools provided by the company?,How long have you been with the company?,0.4347826086956521,0.2314131467601933,0.011037709808614998
500100005,3,How would you rate the frequency of software updates and maintenance?,How long have you been with the company?,0.3157894736842105,0.18364007196434126,0.0037383667064276233
500100005,4,Do you have access to training or resources to learn new technologies or tools?,"Do you have access to the necessary hardware (computers, laptops, mobile devices) required for your job?",0.3333333333333333,0.15593977945295068,0.013930468354197484
500100005,5,How would you rate the overall support provided by the company's IT department?,"On a scale of 1 to 10, how satisfied are you with the technical support provided by the company? (1 being very dissatisfied, 10 being very satisfied)",0.3902439024390244,0.20656925992562167,0.01520607451865442
500100005,6,What improvements would you suggest to enhance access to technology and tools?,Is there any improvement you would you suggest to enhance access to technology and tools outside of the company?,0.7096774193548387,0.20549456796796833,0.04011119829305776
500100006,0,What type of benefits are most important to you?,Which of the following benefits do you find most valuable? (Select all that apply),0.2608695652173913,0.17111217266315154,0.0040902828737668885
500100006,1,How satisfied are you with the benefits package offered by your employer?,"On a scale of 1 to 10, how satisfied are you with the benefits provided by the company? (1 being very dissatisfied, 10 being very satisfied)",0.4210526315789473,0.2641881374833319,0.006616831222489649
500100006,2,Which of the following benefits would you like to see added or improved?,Which of the following benefits do you find most valuable? (Select all that apply),0.4444444444444445,0.22872682907278513,0.01631126371328106
500100006,3,How important is it to you that your employer offers a comprehensive benefits package?,How long have you been in your current role?,0.2608695652173913,0.16045138704558992,0.0043920935500975505
500100006,4,Have you ever had to choose between a job offer and another job offer based on benefits?,What additional benefits or perks would you like to see offered by the company?,0.1935483870967742,0.11538330084230923,0.0019519869700416227
500100006,5,"If yes, what was the deciding factor?",What do you think has the highest priority for you?,0.2352941176470588,0.09977652588591698,0.006026963208243288
500100006,6,How do you think your employer could improve the benefits package to better meet your needs?,Do you feel that the benefits provided adequately meet your needs?,0.5185185185185185,0.2277308851300287,0.015072094433416672
500100006,7,Would you be more likely to stay with your current employer if they offered a more comprehensive benefits package?,What additional benefits or perks would you like to see offered by the company?,0.303030303030303,0.14058139478050488,0.00624329566552661
500100006,8,How important is it to you that your employer offers a benefits package that is competitive with industry standards?,How long have you been in your current role?,0.2142857142857142,0.14146523316434323,0.002917572793100961
500100006,9,Have you ever had to pay out-of-pocket for a benefit that you felt was essential to your well-being?,Are there any existing benefits that you perceive not aligned or well dimensioned with respect to your seniority?,0.2564102564102564,0.1716724455192903,0.0028760038795903903
500100006,10,"If yes, what was the benefit and how did it affect you?",What do you think has the highest priority for you?,0.2727272727272727,0.1848797917905469,0.0027533772639973227
