QUESTIONNAIRE_ID,ASW_BLEU_SCORE_MEAN,ASW_BLEU_SCORE_VAR,QST_BLEU_SCORE_MEAN,QST_BLEU_SCORE_VAR
1146002,0.026977504835840167,0.002742657166583242,0.09824329825331679,0.0033429772493130845
1146004,0.15,0.13421052631578947,0.0,0.0
1173001,0.04102093695397151,0.028099360347122855,0.10921432361077346,0.00420423774279963
1173002,0.0,0.0,0.13249763607475648,0.0038633309941714052
1173003,0.11764705882352941,0.1102941176470588,0.12323870248057246,0.00815396513274363
1173004,0.0,0.0,0.09892736447768939,0.002436265012669798
1173005,0.007475510741642083,0.0006705991301808739,0.08885562590880279,0.0008763001043567874
1213249,0.0,0.0,0.15293300383004763,0.021804557484271597
1433792,0.06205495685098387,0.008251752149523152,0.0,0.0
5100002,0.0,0.0,0.1978301765022551,0.004805664346726259
5100003,0.0,0.0,0.1792768562389641,0.01021159474552155
500000002,0.0,0.0,0.06478691917874671,0.0007347242381224229
500000003,0.0,0.0,0.037106692293843974,0.0004908007342699148
500000005,0.16666666666666666,0.1515151515151515,0.14679508193900026,0.0057399936009615874
500100002,0.11050390193345938,0.09849702054697002,0.4149627786123807,0.08875895189314176
500100003,0.004380492478245838,0.0002558084765173147,0.2293894461855123,0.03138153577029916
500100004,0.0,0.0,0.38655457042644176,0.07522233923005454
500100005,0.09523809523809523,0.09047619047619046,0.27538962331423444,0.012436710174212847
500100006,0.10035630181559041,0.09000266597065965,0.1356317637438964,0.013740820489987782
500100007,0.039674867013185955,0.027778630003016173,0.18298376663705943,0.03443780002462222
500100008,,,,
500100009,0.18518518518518517,0.15669515669515674,0.09784671274246078,0.002735070213030324
500100010,0.45161290322580644,0.2559139784946235,0.2020243147355661,0.01946072677826322
500100011,,,,
500100012,0.09148864940706022,0.06741158025007674,0.17856597796299425,0.020077859213712825
500100013,0.011664236870396087,0.0047619047619047615,0.26640099564844205,0.10986405919103981
500100014,0.0,0.0,0.11038781129956421,0.0007418508411996442
500100015,0.05263157894736842,0.05263157894736842,0.23650587577431875,0.04539372539076332
500100016,0.0,0.0,0.20108288607106548,0.009799882351151442
500100017,0.033581371032336174,0.006148302474038721,0.4071528221951486,0.10276479468599546
500100018,0.0,0.0,0.24408178506478986,0.011760596785528548
500100019,0.0,0.0,0.21633428684913467,0.003470183085997823
500100020,0.0,0.0,0.2308955316761253,0.006169358283875868
500100021,0.0,0.0,0.2958317555138634,0.06859010800652755
500100022,0.0,0.0,0.3038054796579059,0.0017844382317194448
500100023,0.0,0.0,0.13788685603781814,0.014860342798170487
500100024,0.4,0.2526315789473685,0.33446470510549936,0.06478304195390874
500100025,0.02603844024948338,0.002693103599755021,0.2238773927546721,0.009340301742061623
500100026,0.0056066330562315626,0.0005029493476356557,0.3823475392464637,0.05071434178529153
500100027,0.061409287504088736,0.01683875182887203,0.289936177586813,0.01325420593478019
500100028,0.17862030175943916,0.11561118846334284,0.2756355475710009,0.018621716984320552
500100029,0.18000996353140736,0.12035747982424896,0.3704898707710028,0.020920864919678723
500100030,,,,
500100031,0.0,0.0,0.301580329901617,0.07318274081267731
500100032,0.08914781763081664,0.07595584783895172,0.1753105153532672,0.012533887710446893
500100033,0.0,0.0,0.21587350400895772,0.010226301298115864
500100034,0.339313741926647,0.23435999697558724,0.2303470168016092,0.01129753729562623
500100035,0.0,0.0,0.18290467665613017,0.005772328206782928
500100036,0.2,0.168421052631579,0.2927520597987054,0.022932907254511
500100037,0.06451612903225806,0.06236559139784947,0.27427251907778655,0.02103058231880936
500100038,0.8571428571428571,0.13186813186813187,0.40683994518520944,0.057853642303615206
500100039,,,,
500100040,0.2419361589265764,0.18860543405857635,0.2606482750966289,0.009252769192408973
500100041,,,,
500100042,,,,
500100043,0.27023312862688015,0.1957773938300731,0.29588182098049554,0.0884873862241282
500100044,0.0,0.0,0.21066581498311424,0.0014649329040257433
500100045,0.027897062811266082,0.008179815676300453,0.1566642142609041,0.010766671640129483
500100046,0.0,0.0,0.05223857418260204,0.0016880855058226923
500100047,0.1138316984025617,0.07603480406413116,0.26580136420308337,0.06033288597884161
500100048,0.06007775811544413,0.024642957117008826,0.3542015589386362,0.039596363106671216
500100049,0.0,0.0,0.20998357708270254,0.0006068330372372042
500100050,0.0,0.0,0.20122232684562188,0.016826335320914158
500100051,0.4375,0.2625,0.225343553394731,0.007113288370891861
500100052,0.0,0.0,0.18089107647235877,0.009765460123439105
500100053,0.0,0.0,0.2402749562523357,0.0168106503567183
500100054,0.003111691772991494,0.00014992452681449723,0.29942485576599404,0.060851547958051276
500100055,0.11921438987445107,0.10541774659087018,0.2045051269126624,0.01866591124474182
500100056,0.0,0.0,0.07821558744925744,0.0003966512179482811
500100057,0.0,0.0,0.1646024305935506,0.014105105752386014
500100058,0.13793103448275862,0.12315270935960589,0.14997430665877967,0.004224905676424664
500100059,0.0,0.0,0.35218995091836736,0.02070444872503615
500100060,0.019311525558768184,0.007159450060366523,0.30278095037398073,0.02056400599310508
500100061,0.25,0.20454545454545456,0.1647715708782494,0.0003975165113338049
500100062,0.2702702702702703,0.20270270270270274,0.16936376645941392,0.0025433722262503304
500100063,0.0,0.0,0.19906427522408585,0.017408104670192076
500100064,0.08695652173913043,0.08300395256916997,0.20121546439005566,0.005554111682763658
500100065,0.00048128192850610004,3.2428521258917086e-06,0.30196126090250197,0.006580607520799649
500100066,0.0,0.0,0.17468850628385776,0.0043914563190032285
