ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the training materials you have received?,How satisfied are you with the quality of training and development programs offered by the company?,0.05551877770208828
0,How would you rate the training materials you have received?,Training programs were effective in enhancing my skills and knowledge,0.0
0,How would you rate the training materials you have received?,Did the training programs you attended align with your career goals and development needs?,0.12238313665387365
0,How would you rate the training materials you have received?,How can the company better tailor training programs to meet the individual needs of employees?,0.053137360280074854
0,How would you rate the training materials you have received?,Any additional comments or feedback regarding training and development programs?,0.050580904312838224
1,How often do you participate in training programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.03882804192047237
1,How often do you participate in training programs?,Training programs were effective in enhancing my skills and knowledge,0.04745759479541646
1,How often do you participate in training programs?,Did the training programs you attended align with your career goals and development needs?,0.040707410882607445
1,How often do you participate in training programs?,How can the company better tailor training programs to meet the individual needs of employees?,0.03592416401613952
1,How often do you participate in training programs?,Any additional comments or feedback regarding training and development programs?,0.06711517419728477
2,Do you feel that the training programs you have attended are relevant to your job?,How satisfied are you with the quality of training and development programs offered by the company?,0.07511916378777857
2,Do you feel that the training programs you have attended are relevant to your job?,Training programs were effective in enhancing my skills and knowledge,0.03591027310966287
2,Do you feel that the training programs you have attended are relevant to your job?,Did the training programs you attended align with your career goals and development needs?,0.29277002188455997
2,Do you feel that the training programs you have attended are relevant to your job?,How can the company better tailor training programs to meet the individual needs of employees?,0.13801311186847082
2,Do you feel that the training programs you have attended are relevant to your job?,Any additional comments or feedback regarding training and development programs?,0.03591027310966287
3,Do you think that the training programs should be more frequent?,How satisfied are you with the quality of training and development programs offered by the company?,0.059270989299562184
3,Do you think that the training programs should be more frequent?,Training programs were effective in enhancing my skills and knowledge,0.046689450558483385
3,Do you think that the training programs should be more frequent?,Did the training programs you attended align with your career goals and development needs?,0.20530744640169812
3,Do you think that the training programs should be more frequent?,How can the company better tailor training programs to meet the individual needs of employees?,0.11479924150721384
3,Do you think that the training programs should be more frequent?,Any additional comments or feedback regarding training and development programs?,0.046689450558483385
4,How satisfied are you with the training programs you have attended?,How satisfied are you with the quality of training and development programs offered by the company?,0.38276046225431815
4,How satisfied are you with the training programs you have attended?,Training programs were effective in enhancing my skills and knowledge,0.046689450558483385
4,How satisfied are you with the training programs you have attended?,Did the training programs you attended align with your career goals and development needs?,0.2811287990449823
4,How satisfied are you with the training programs you have attended?,How can the company better tailor training programs to meet the individual needs of employees?,0.13255874597390954
4,How satisfied are you with the training programs you have attended?,Any additional comments or feedback regarding training and development programs?,0.046689450558483385
