ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,Do you think the current health and safety measures are sufficient in public places?,Are you satisfied with the cleanliness and hygiene standards maintained in the workplace?,0.07615855827912194
0,Do you think the current health and safety measures are sufficient in public places?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.2200368334803296
0,Do you think the current health and safety measures are sufficient in public places?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.21573757754104142
0,Do you think the current health and safety measures are sufficient in public places?,What specific health and safety measures do you believe the company should implement or improve?,0.2928056981999661
0,Do you think the current health and safety measures are sufficient in public places?,How can the company better communicate health and safety information to employees?,0.20965696734438366
1,How often do you wear a mask in public places?,Are you satisfied with the cleanliness and hygiene standards maintained in the workplace?,0.05299235777463638
1,How often do you wear a mask in public places?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.02056466105584244
1,How often do you wear a mask in public places?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.022727465338999903
1,How often do you wear a mask in public places?,What specific health and safety measures do you believe the company should implement or improve?,0.09041625237034943
1,How often do you wear a mask in public places?,How can the company better communicate health and safety information to employees?,0.04141214187941538
2,Do you keep a safe distance from others in public places?,Are you satisfied with the cleanliness and hygiene standards maintained in the workplace?,0.055051749866039855
2,Do you keep a safe distance from others in public places?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.06515805665539387
2,Do you keep a safe distance from others in public places?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.07135911241060935
2,Do you keep a safe distance from others in public places?,What specific health and safety measures do you believe the company should implement or improve?,0.03245588807600937
2,Do you keep a safe distance from others in public places?,How can the company better communicate health and safety information to employees?,0.0
3,How often do you sanitize or clean your hands in public places?,Are you satisfied with the cleanliness and hygiene standards maintained in the workplace?,0.05645362896117409
3,How often do you sanitize or clean your hands in public places?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.03424085681699315
3,How often do you sanitize or clean your hands in public places?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.026316057859759115
3,How often do you sanitize or clean your hands in public places?,What specific health and safety measures do you believe the company should implement or improve?,0.11740863563103723
3,How often do you sanitize or clean your hands in public places?,How can the company better communicate health and safety information to employees?,0.04338784435436014
4,Do you feel safe in public places?,Are you satisfied with the cleanliness and hygiene standards maintained in the workplace?,0.04085068385366499
4,Do you feel safe in public places?,Do you feel that the company provides adequate training and resources to ensure your health and safety at work?,0.06806849585401406
4,Do you feel safe in public places?,"Do you have easy access to health and safety information, such as emergency procedures and first aid resources?",0.04533437109882869
4,Do you feel safe in public places?,What specific health and safety measures do you believe the company should implement or improve?,0.021707019462544008
4,Do you feel safe in public places?,How can the company better communicate health and safety information to employees?,0.0
