ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,My leader encourages our team to be involved in decision making,What is your role in the company?,0.046689450558483385
0,My leader encourages our team to be involved in decision making,How would you rate your immediate supervisor's leadership effectiveness?,0.0
0,My leader encourages our team to be involved in decision making,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.03245588807600937
0,My leader encourages our team to be involved in decision making,Do you feel supported and motivated by your immediate supervisor?,0.0
0,My leader encourages our team to be involved in decision making,What specific areas of leadership do you believe need improvement within the company?,0.0
0,My leader encourages our team to be involved in decision making,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0
0,My leader encourages our team to be involved in decision making,Any additional comments or suggestions regarding leadership effectiveness?,0.0
1,My leader provides resources and support to help us achieve goals,What is your role in the company?,0
1,My leader provides resources and support to help us achieve goals,How would you rate your immediate supervisor's leadership effectiveness?,0
1,My leader provides resources and support to help us achieve goals,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.05621524715241711
1,My leader provides resources and support to help us achieve goals,Do you feel supported and motivated by your immediate supervisor?,0.046689450558483385
1,My leader provides resources and support to help us achieve goals,What specific areas of leadership do you believe need improvement within the company?,0
1,My leader provides resources and support to help us achieve goals,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.038927465646462385
1,My leader provides resources and support to help us achieve goals,Any additional comments or suggestions regarding leadership effectiveness?,0
2,My leader is able to inspire and motivate others,What is your role in the company?,0.05524220127634179
2,My leader is able to inspire and motivate others,How would you rate your immediate supervisor's leadership effectiveness?,0.0
2,My leader is able to inspire and motivate others,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.040110337763590895
2,My leader is able to inspire and motivate others,Do you feel supported and motivated by your immediate supervisor?,0.04943289364944359
2,My leader is able to inspire and motivate others,What specific areas of leadership do you believe need improvement within the company?,0.0
2,My leader is able to inspire and motivate others,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.10686339807165912
2,My leader is able to inspire and motivate others,Any additional comments or suggestions regarding leadership effectiveness?,0.0
3,My leader is able to communicate their vision and strategy,What is your role in the company?,0.050580904312838224
3,My leader is able to communicate their vision and strategy,How would you rate your immediate supervisor's leadership effectiveness?,0.0
3,My leader is able to communicate their vision and strategy,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.053137360280074854
3,My leader is able to communicate their vision and strategy,Do you feel supported and motivated by your immediate supervisor?,0.050580904312838224
3,My leader is able to communicate their vision and strategy,What specific areas of leadership do you believe need improvement within the company?,0.0
3,My leader is able to communicate their vision and strategy,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.05299235777463638
3,My leader is able to communicate their vision and strategy,Any additional comments or suggestions regarding leadership effectiveness?,0.0
4,My leader is able to establish a good working relationship with people,What is your role in the company?,0.04338784435436014
4,My leader is able to establish a good working relationship with people,How would you rate your immediate supervisor's leadership effectiveness?,0.0
4,My leader is able to establish a good working relationship with people,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.03379048715895591
4,My leader is able to establish a good working relationship with people,Do you feel supported and motivated by your immediate supervisor?,0.0
4,My leader is able to establish a good working relationship with people,What specific areas of leadership do you believe need improvement within the company?,0.0
4,My leader is able to establish a good working relationship with people,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0
4,My leader is able to establish a good working relationship with people,Any additional comments or suggestions regarding leadership effectiveness?,0.0
5,My leader is able to solve problems and take decisions quickly,What is your role in the company?,0.046689450558483385
5,My leader is able to solve problems and take decisions quickly,How would you rate your immediate supervisor's leadership effectiveness?,0.0
5,My leader is able to solve problems and take decisions quickly,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.04589955709595567
5,My leader is able to solve problems and take decisions quickly,Do you feel supported and motivated by your immediate supervisor?,0.046689450558483385
5,My leader is able to solve problems and take decisions quickly,What specific areas of leadership do you believe need improvement within the company?,0.0
5,My leader is able to solve problems and take decisions quickly,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.038927465646462385
5,My leader is able to solve problems and take decisions quickly,Any additional comments or suggestions regarding leadership effectiveness?,0.0
6,I feel comfortable providing constructive feedback to my leader,What is your role in the company?,0
6,I feel comfortable providing constructive feedback to my leader,How would you rate your immediate supervisor's leadership effectiveness?,0
6,I feel comfortable providing constructive feedback to my leader,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.040110337763590895
6,I feel comfortable providing constructive feedback to my leader,Do you feel supported and motivated by your immediate supervisor?,0.04943289364944359
6,I feel comfortable providing constructive feedback to my leader,What specific areas of leadership do you believe need improvement within the company?,0
6,I feel comfortable providing constructive feedback to my leader,"How can leaders within the company better communicate, inspire, and motivate their teams?",0
6,I feel comfortable providing constructive feedback to my leader,Any additional comments or suggestions regarding leadership effectiveness?,0
