ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,1 - Terrible,Excellent,0
0,0.0,1 - Terrible,Good,0
0,0.0,1 - Terrible,Bad,0
0,0.0,1 - Terrible,Worst. If yes why?,0
1,0.0,2 - Poor,Excellent,0
1,0.0,2 - Poor,Good,0
1,0.0,2 - Poor,Bad,0
1,0.0,2 - Poor,Worst. If yes why?,0
2,0.0,3 - Average,Excellent,0
2,0.0,3 - Average,Good,0
2,0.0,3 - Average,Bad,0
2,0.0,3 - Average,Worst. If yes why?,0
3,0.0,4 - Good,Excellent,0
3,0.0,4 - Good,Good,0.13531520539516304
3,0.0,4 - Good,Bad,0
3,0.0,4 - Good,Worst. If yes why?,0
4,0.0,5 - Excellent,Excellent,0.13531520539516304
4,0.0,5 - Excellent,Good,0.0
4,0.0,5 - Excellent,Bad,0.0
4,0.0,5 - Excellent,Worst. If yes why?,0.0
0,1.0,1 - Terrible,Laptop,0
0,1.0,1 - Terrible,Tablet,0
0,1.0,1 - Terrible,Smartphone,0
0,1.0,1 - Terrible,Monitor,0
0,1.0,1 - Terrible,Keyboard,0
1,1.0,2 - Poor,Laptop,0
1,1.0,2 - Poor,Tablet,0
1,1.0,2 - Poor,Smartphone,0
1,1.0,2 - Poor,Monitor,0
1,1.0,2 - Poor,Keyboard,0
2,1.0,3 - Average,Laptop,0
2,1.0,3 - Average,Tablet,0
2,1.0,3 - Average,Smartphone,0
2,1.0,3 - Average,Monitor,0
2,1.0,3 - Average,Keyboard,0
3,1.0,4 - Good,Laptop,0
3,1.0,4 - Good,Tablet,0
3,1.0,4 - Good,Smartphone,0
3,1.0,4 - Good,Monitor,0
3,1.0,4 - Good,Keyboard,0
4,1.0,5 - Excellent,Laptop,0
4,1.0,5 - Excellent,Tablet,0
4,1.0,5 - Excellent,Smartphone,0
4,1.0,5 - Excellent,Monitor,0
4,1.0,5 - Excellent,Keyboard,0
0,3.0,1 - Not at all,Project,0
0,3.0,1 - Not at all,Boss,0
0,3.0,1 - Not at all,Teamwork,0
0,3.0,1 - Not at all,Salary,0
0,3.0,1 - Not at all,Assets,0
0,3.0,1 - Not at all,Working hours,0
1,3.0,2 - Slightly,Project,0
1,3.0,2 - Slightly,Boss,0
1,3.0,2 - Slightly,Teamwork,0
1,3.0,2 - Slightly,Salary,0
1,3.0,2 - Slightly,Assets,0
1,3.0,2 - Slightly,Working hours,0
2,3.0,3 - Moderately,Project,0
2,3.0,3 - Moderately,Boss,0
2,3.0,3 - Moderately,Teamwork,0
2,3.0,3 - Moderately,Salary,0
2,3.0,3 - Moderately,Assets,0
2,3.0,3 - Moderately,Working hours,0
3,3.0,4 - Very well,Project,0
3,3.0,4 - Very well,Boss,0
3,3.0,4 - Very well,Teamwork,0
3,3.0,4 - Very well,Salary,0
3,3.0,4 - Very well,Assets,0
3,3.0,4 - Very well,Working hours,0
4,3.0,5 - Extremely well,Project,0
4,3.0,5 - Extremely well,Boss,0
4,3.0,5 - Extremely well,Teamwork,0
4,3.0,5 - Extremely well,Salary,0
4,3.0,5 - Extremely well,Assets,0
4,3.0,5 - Extremely well,Working hours,0
0,4.0,1 - Definitely would not recommend,Health insurance,0
0,4.0,1 - Definitely would not recommend,Travel,0
0,4.0,1 - Definitely would not recommend,Training,0
0,4.0,1 - Definitely would not recommend,Amazon,0
1,4.0,2 - Probably would not recommend,Health insurance,0
1,4.0,2 - Probably would not recommend,Travel,0
1,4.0,2 - Probably would not recommend,Training,0
1,4.0,2 - Probably would not recommend,Amazon,0
2,4.0,3 - Unsure,Health insurance,0
2,4.0,3 - Unsure,Travel,0
2,4.0,3 - Unsure,Training,0
2,4.0,3 - Unsure,Amazon,0
3,4.0,4 - Probably would recommend,Health insurance,0
3,4.0,4 - Probably would recommend,Travel,0
3,4.0,4 - Probably would recommend,Training,0
3,4.0,4 - Probably would recommend,Amazon,0
4,4.0,5 - Definitely would recommend,Health insurance,0
4,4.0,5 - Definitely would recommend,Travel,0
4,4.0,5 - Definitely would recommend,Training,0
4,4.0,5 - Definitely would recommend,Amazon,0
