QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1146004,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173001,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173002,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173003,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1173004,False,True,,1,-1,0,4,-1,-1,4.0,-3.0
1173005,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1213249,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
1433792,True,False,Unterminated string starting at: line 602 column 27 (char 22116),-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 74 column 1 (char 997)",-1,-1,0,0,0,-1,0,0
5100003,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500000002,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500000003,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500000005,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100002,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100004,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100005,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100006,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100007,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100008,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100009,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100010,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100011,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100012,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
500100013,True,False,'_TF_QUESTIONS',1,-1,0,0,0,-1,0,0
