QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 30 column 2 (char 384)",-1,-1,0,0,0,-1,0,0
1146004,True,False,"Expecting ',' delimiter: line 109 column 2 (char 2227)",-1,-1,0,0,0,-1,0,0
1173001,True,False,Extra data: line 117 column 1 (char 2969),-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 661 column 47 (char 11342)",-1,-1,0,0,0,-1,0,0
1173003,True,False,Expecting property name enclosed in double quotes: line 57 column 2 (char 781),-1,-1,0,0,0,-1,0,0
1173004,True,False,Extra data: line 104 column 1 (char 2526),-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 141 column 1 (char 2048)",-1,-1,0,0,0,-1,0,0
1213249,True,False,Extra data: line 176 column 1 (char 4952),-1,-1,0,0,0,-1,0,0
1433792,True,False,Extra data: line 143 column 1 (char 3685),-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 99 column 1 (char 2113)",-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting value: line 508 column 26 (char 16740),-1,-1,0,0,0,-1,0,0
500000002,True,False,"Expecting ',' delimiter: line 73 column 2 (char 1127)",-1,-1,0,0,0,-1,0,0
500000003,False,True,,1,-1,0,5,3,-1,6.0,-4.0
500000005,False,True,,1,-1,0,5,0,-1,6.0,-2.2
500100002,True,False,Extra data: line 93 column 1 (char 2343),-1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100004,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100005,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100006,False,True,,1,-1,0,5,4,-1,4.8,-1.0222222222222221
500100007,True,False,Extra data: line 121 column 1 (char 3929),-1,-1,0,0,0,-1,0,0
500100008,True,False,"Expecting ',' delimiter: line 50 column 2 (char 529)",-1,-1,0,0,0,-1,0,0
500100009,True,False,"Expecting ',' delimiter: line 61 column 2 (char 1733)",-1,-1,0,0,0,-1,0,0
500100010,True,False,"Expecting ',' delimiter: line 61 column 2 (char 1733)",-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 61 column 2 (char 1733)",-1,-1,0,0,0,-1,0,0
500100012,True,False,"Expecting ',' delimiter: line 53 column 2 (char 708)",-1,-1,0,0,0,-1,0,0
500100013,False,True,,1,-1,0,5,5,-1,6.0,-0.7000000000000002
500100014,True,False,"Expecting ',' delimiter: line 30 column 2 (char 519)",-1,-1,0,0,0,-1,0,0
500100015,True,False,"Expecting ',' delimiter: line 49 column 1 (char 507)",-1,-1,0,0,0,-1,0,0
500100016,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100017,True,False,"Expecting ',' delimiter: line 63 column 1 (char 472)",-1,-1,0,0,0,-1,0,0
500100018,True,False,"Expecting ',' delimiter: line 69 column 1 (char 954)",-1,-1,0,0,0,-1,0,0
500100019,True,False,Expecting value: line 304 column 11 (char 14690),-1,-1,0,0,0,-1,0,0
500100020,True,False,"Expecting ',' delimiter: line 181 column 2 (char 4563)",-1,-1,0,0,0,-1,0,0
500100021,True,False,"Expecting ',' delimiter: line 181 column 2 (char 4563)",-1,-1,0,0,0,-1,0,0
500100022,True,False,"Expecting ',' delimiter: line 181 column 2 (char 4563)",-1,-1,0,0,0,-1,0,0
500100023,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1745)",-1,-1,0,0,0,-1,0,0
500100024,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100025,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100026,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100027,True,False,"Expecting ',' delimiter: line 53 column 2 (char 725)",-1,-1,0,0,0,-1,0,0
500100028,True,False,"Expecting ',' delimiter: line 144 column 2 (char 1603)",-1,-1,0,0,0,-1,0,0
500100029,True,False,"Expecting ',' delimiter: line 141 column 1 (char 1900)",-1,-1,0,0,0,-1,0,0
500100030,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100031,True,False,"Expecting ',' delimiter: line 53 column 2 (char 775)",-1,-1,0,0,0,-1,0,0
500100032,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100033,True,False,"Expecting ',' delimiter: line 111 column 1 (char 1669)",-1,-1,0,0,0,-1,0,0
500100034,True,False,"Expecting ',' delimiter: line 108 column 2 (char 1630)",-1,-1,0,0,0,-1,0,0
500100035,True,False,"Expecting ',' delimiter: line 108 column 2 (char 1630)",-1,-1,0,0,0,-1,0,0
500100036,True,False,"Expecting ',' delimiter: line 108 column 2 (char 1630)",-1,-1,0,0,0,-1,0,0
500100037,True,False,"Expecting ',' delimiter: line 47 column 2 (char 957)",-1,-1,0,0,0,-1,0,0
500100038,False,True,,1,-1,0,5,2,-1,5.2,-1.7714285714285718
500100039,True,False,"Expecting ',' delimiter: line 123 column 2 (char 2135)",-1,-1,0,0,0,-1,0,0
500100040,True,False,"Expecting ',' delimiter: line 113 column 2 (char 3201)",-1,-1,0,0,0,-1,0,0
500100041,True,False,"Expecting ',' delimiter: line 113 column 2 (char 3201)",-1,-1,0,0,0,-1,0,0
500100042,True,False,"Expecting ',' delimiter: line 113 column 2 (char 3201)",-1,-1,0,0,0,-1,0,0
500100043,True,False,"Expecting ',' delimiter: line 135 column 2 (char 3119)",-1,-1,0,0,0,-1,0,0
500100044,True,False,"Expecting ',' delimiter: line 97 column 1 (char 1438)",-1,-1,0,0,0,-1,0,0
500100045,True,False,Unterminated string starting at: line 768 column 12 (char 9954),-1,-1,0,0,0,-1,0,0
500100046,True,False,"Expecting ',' delimiter: line 75 column 2 (char 1013)",-1,-1,0,0,0,-1,0,0
500100047,True,False,Unterminated string starting at: line 513 column 11 (char 6070),-1,-1,0,0,0,-1,0,0
500100048,True,False,"Expecting ',' delimiter: line 92 column 1 (char 1470)",-1,-1,0,0,0,-1,0,0
500100049,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100050,True,False,"Expecting ',' delimiter: line 92 column 1 (char 1470)",-1,-1,0,0,0,-1,0,0
500100051,True,False,"Expecting ',' delimiter: line 114 column 2 (char 1647)",-1,-1,0,0,0,-1,0,0
500100052,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100053,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100054,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100055,True,False,Extra data: line 115 column 1 (char 2925),-1,-1,0,0,0,-1,0,0
500100056,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100057,True,False,Extra data: line 95 column 1 (char 2469),-1,-1,0,0,0,-1,0,0
500100058,True,False,Extra data: line 95 column 1 (char 2469),-1,-1,0,0,0,-1,0,0
500100059,False,True,,1,-1,0,4,3,-1,6.25,-2.9642857142857144
500100060,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100061,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100062,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100063,True,False,"Expecting ',' delimiter: line 47 column 2 (char 1277)",-1,-1,0,0,0,-1,0,0
500100064,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100065,True,False,"Expecting ',' delimiter: line 109 column 2 (char 2227)",-1,-1,0,0,0,-1,0,0
500100066,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
