ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,My leader is able to inspire and motivate me to perform better,What is your role in the company?,0.04338784435436014
0,My leader is able to inspire and motivate me to perform better,How would you rate your immediate supervisor's leadership effectiveness?,0.0
0,My leader is able to inspire and motivate me to perform better,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.04778696521938937
0,My leader is able to inspire and motivate me to perform better,Do you feel supported and motivated by your immediate supervisor?,0.04338784435436014
0,My leader is able to inspire and motivate me to perform better,What specific areas of leadership do you believe need improvement within the company?,0.0
0,My leader is able to inspire and motivate me to perform better,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.13870191426307435
0,My leader is able to inspire and motivate me to perform better,Any additional comments or suggestions regarding leadership effectiveness?,0.0
1,My leader communicates expectations clearly,What is your role in the company?,0
1,My leader communicates expectations clearly,How would you rate your immediate supervisor's leadership effectiveness?,0
1,My leader communicates expectations clearly,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0
1,My leader communicates expectations clearly,Do you feel supported and motivated by your immediate supervisor?,0
1,My leader communicates expectations clearly,What specific areas of leadership do you believe need improvement within the company?,0
1,My leader communicates expectations clearly,"How can leaders within the company better communicate, inspire, and motivate their teams?",0
1,My leader communicates expectations clearly,Any additional comments or suggestions regarding leadership effectiveness?,0
2,My leader is able to create a collaborative environment,What is your role in the company?,0.05524220127634179
2,My leader is able to create a collaborative environment,How would you rate your immediate supervisor's leadership effectiveness?,0.0
2,My leader is able to create a collaborative environment,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.028362291828317978
2,My leader is able to create a collaborative environment,Do you feel supported and motivated by your immediate supervisor?,0.0
2,My leader is able to create a collaborative environment,What specific areas of leadership do you believe need improvement within the company?,0.0
2,My leader is able to create a collaborative environment,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0
2,My leader is able to create a collaborative environment,Any additional comments or suggestions regarding leadership effectiveness?,0.0
3,My leader is able to adapt to change,What is your role in the company?,0.06093675793218261
3,My leader is able to adapt to change,How would you rate your immediate supervisor's leadership effectiveness?,0.0
3,My leader is able to adapt to change,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.02540221998427001
3,My leader is able to adapt to change,Do you feel supported and motivated by your immediate supervisor?,0.0
3,My leader is able to adapt to change,What specific areas of leadership do you believe need improvement within the company?,0.0
3,My leader is able to adapt to change,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0
3,My leader is able to adapt to change,Any additional comments or suggestions regarding leadership effectiveness?,0.0
4,My leader is able to establish a clear vision,What is your role in the company?,0.05524220127634179
4,My leader is able to establish a clear vision,How would you rate your immediate supervisor's leadership effectiveness?,0.0
4,My leader is able to establish a clear vision,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.040110337763590895
4,My leader is able to establish a clear vision,Do you feel supported and motivated by your immediate supervisor?,0.0
4,My leader is able to establish a clear vision,What specific areas of leadership do you believe need improvement within the company?,0.0
4,My leader is able to establish a clear vision,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0
4,My leader is able to establish a clear vision,Any additional comments or suggestions regarding leadership effectiveness?,0.0
5,My leader is able to empower and support team members,What is your role in the company?,0.050580904312838224
5,My leader is able to empower and support team members,How would you rate your immediate supervisor's leadership effectiveness?,0.0
5,My leader is able to empower and support team members,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.04338647298820589
5,My leader is able to empower and support team members,Do you feel supported and motivated by your immediate supervisor?,0.050580904312838224
5,My leader is able to empower and support team members,What specific areas of leadership do you believe need improvement within the company?,0.0
5,My leader is able to empower and support team members,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.037471255533509044
5,My leader is able to empower and support team members,Any additional comments or suggestions regarding leadership effectiveness?,0.0
6,My leader is able to provide constructive feedback,What is your role in the company?,0.06093675793218261
6,My leader is able to provide constructive feedback,How would you rate your immediate supervisor's leadership effectiveness?,0.0
6,My leader is able to provide constructive feedback,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.02540221998427001
6,My leader is able to provide constructive feedback,Do you feel supported and motivated by your immediate supervisor?,0.0
6,My leader is able to provide constructive feedback,What specific areas of leadership do you believe need improvement within the company?,0.0
6,My leader is able to provide constructive feedback,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0
6,My leader is able to provide constructive feedback,Any additional comments or suggestions regarding leadership effectiveness?,0.0
