ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very satisfied,Very satisfied,1.0
0,0.0,Very satisfied,Partially satisfied,0.18616487055295167
0,0.0,Very satisfied,Neutral,0.0
0,0.0,Very satisfied,Partially unsatisfied,0.0
0,0.0,Very satisfied,Completely unsatisfied,0.0
1,0.0,Somewhat satisfied,Very satisfied,0.18616487055295167
1,0.0,Somewhat satisfied,Partially satisfied,0.18616487055295167
1,0.0,Somewhat satisfied,Neutral,0.0
1,0.0,Somewhat satisfied,Partially unsatisfied,0.0
1,0.0,Somewhat satisfied,Completely unsatisfied,0.0
2,0.0,Neutral,Very satisfied,0
2,0.0,Neutral,Partially satisfied,0
2,0.0,Neutral,Neutral,1.0
2,0.0,Neutral,Partially unsatisfied,0
2,0.0,Neutral,Completely unsatisfied,0
3,0.0,Somewhat dissatisfied,Very satisfied,0
3,0.0,Somewhat dissatisfied,Partially satisfied,0
3,0.0,Somewhat dissatisfied,Neutral,0
3,0.0,Somewhat dissatisfied,Partially unsatisfied,0
3,0.0,Somewhat dissatisfied,Completely unsatisfied,0
4,0.0,Very dissatisfied,Very satisfied,0.18616487055295167
4,0.0,Very dissatisfied,Partially satisfied,0.0
4,0.0,Very dissatisfied,Neutral,0.0
4,0.0,Very dissatisfied,Partially unsatisfied,0.0
4,0.0,Very dissatisfied,Completely unsatisfied,0.0
0,1.0,Very easy,Completely agree,0
0,1.0,Very easy,Partially agree,0
0,1.0,Very easy,Neutral,0
0,1.0,Very easy,Partially disagree,0
0,1.0,Very easy,Completely disagree,0
1,1.0,Somewhat easy,Completely agree,0
1,1.0,Somewhat easy,Partially agree,0
1,1.0,Somewhat easy,Neutral,0
1,1.0,Somewhat easy,Partially disagree,0
1,1.0,Somewhat easy,Completely disagree,0
2,1.0,Neutral,Completely agree,0
2,1.0,Neutral,Partially agree,0
2,1.0,Neutral,Neutral,1.0
2,1.0,Neutral,Partially disagree,0
2,1.0,Neutral,Completely disagree,0
3,1.0,Somewhat difficult,Completely agree,0
3,1.0,Somewhat difficult,Partially agree,0
3,1.0,Somewhat difficult,Neutral,0
3,1.0,Somewhat difficult,Partially disagree,0
3,1.0,Somewhat difficult,Completely disagree,0
4,1.0,Very difficult,Completely agree,0
4,1.0,Very difficult,Partially agree,0
4,1.0,Very difficult,Neutral,0
4,1.0,Very difficult,Partially disagree,0
4,1.0,Very difficult,Completely disagree,0
0,2.0,Very high quality,Yes,0
0,2.0,Very high quality,No,0
0,2.0,Very high quality,Somewhat,0
1,2.0,Somewhat high quality,Yes,0
1,2.0,Somewhat high quality,No,0
1,2.0,Somewhat high quality,Somewhat,0.13531520539516304
2,2.0,Neutral,Yes,0
2,2.0,Neutral,No,0
2,2.0,Neutral,Somewhat,0
3,2.0,Somewhat low quality,Yes,0
3,2.0,Somewhat low quality,No,0
3,2.0,Somewhat low quality,Somewhat,0.13531520539516304
4,2.0,Very low quality,Yes,0
4,2.0,Very low quality,No,0
4,2.0,Very low quality,Somewhat,0
