ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,Do you feel like you have enough time to do things you enjoy outside of work?,What is your role in the company?,0
0,Do you feel like you have enough time to do things you enjoy outside of work?,How long have you been with the company?,0.0480675628866961
0,Do you feel like you have enough time to do things you enjoy outside of work?,How often do you feel that work interferes with your personal life or vice versa?,0.11180339887498951
0,Do you feel like you have enough time to do things you enjoy outside of work?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.6055300708194984
0,Do you feel like you have enough time to do things you enjoy outside of work?,What specific aspects of your job or work environment contribute to your work-life balance?,0.0480675628866961
0,Do you feel like you have enough time to do things you enjoy outside of work?,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.0480675628866961
1,How often do you work more than 8 hours in a day?,What is your role in the company?,0.04338784435436014
1,How often do you work more than 8 hours in a day?,How long have you been with the company?,0.06135967792806904
1,How often do you work more than 8 hours in a day?,How often do you feel that work interferes with your personal life or vice versa?,0.2625336904165032
1,How often do you work more than 8 hours in a day?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.031088748978201255
1,How often do you work more than 8 hours in a day?,What specific aspects of your job or work environment contribute to your work-life balance?,0.03672701732836426
1,How often do you work more than 8 hours in a day?,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.1601591750738047
2,Do you feel like you have the resources you need to perform your job effectively?,What is your role in the company?,0.05078479526020709
2,Do you feel like you have the resources you need to perform your job effectively?,How long have you been with the company?,0.06219841753961052
2,Do you feel like you have the resources you need to perform your job effectively?,How often do you feel that work interferes with your personal life or vice versa?,0.11952286093343935
2,Do you feel like you have the resources you need to perform your job effectively?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.2958332839696959
2,Do you feel like you have the resources you need to perform your job effectively?,What specific aspects of your job or work environment contribute to your work-life balance?,0.11952286093343935
2,Do you feel like you have the resources you need to perform your job effectively?,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.03591027310966287
3,Do you feel stressed or overwhelmed by work?,What is your role in the company?,0
3,Do you feel stressed or overwhelmed by work?,How long have you been with the company?,0.06093675793218261
3,Do you feel stressed or overwhelmed by work?,How often do you feel that work interferes with your personal life or vice versa?,0.09648480916253598
3,Do you feel stressed or overwhelmed by work?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.1390453591132932
3,Do you feel stressed or overwhelmed by work?,What specific aspects of your job or work environment contribute to your work-life balance?,0.028784486279638782
3,Do you feel stressed or overwhelmed by work?,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.03261709610009598
4,Do you feel like you have a good work-life balance?,What is your role in the company?,0
4,Do you feel like you have a good work-life balance?,How long have you been with the company?,0.0715322008763116
4,Do you feel like you have a good work-life balance?,How often do you feel that work interferes with your personal life or vice versa?,0.09041625237034943
4,Do you feel like you have a good work-life balance?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.22405141222206199
4,Do you feel like you have a good work-life balance?,What specific aspects of your job or work environment contribute to your work-life balance?,0.09992541264109854
4,Do you feel like you have a good work-life balance?,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.15617819396716565
5,Do you feel like you have enough time for family and friends?,What is your role in the company?,0
5,Do you feel like you have enough time for family and friends?,How long have you been with the company?,0.06135967792806904
5,Do you feel like you have enough time for family and friends?,How often do you feel that work interferes with your personal life or vice versa?,0.09586374956413111
5,Do you feel like you have enough time for family and friends?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.36896250082659837
5,Do you feel like you have enough time for family and friends?,What specific aspects of your job or work environment contribute to your work-life balance?,0
5,Do you feel like you have enough time for family and friends?,"What challenges, if any, do you face in maintaining a healthy work-life balance?",0.039918743861035465
