ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,"Yes, I have access to hand sanitizer and PPE",1,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",2,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",3,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",4,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",5,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",6,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",7,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",8,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",9,0
0,0.0,"Yes, I have access to hand sanitizer and PPE",10,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",1,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",2,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",3,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",4,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",5,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",6,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",7,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",8,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",9,0
1,0.0,"No, I do not have access to hand sanitizer and PPE",10,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",1,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",2,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",3,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",4,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",5,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",6,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",7,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",8,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",9,0
0,1.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer",10,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",1,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",2,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",3,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",4,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",5,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",6,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",7,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",8,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",9,0
1,1.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer",10,0
0,2.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer of others",Yes,0
0,2.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer of others",No,0
0,2.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer of others",Sometimes,0
1,2.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer of others",Yes,0
1,2.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer of others",No,0
1,2.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer of others",Sometimes,0
0,3.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer of others",Yes,0
0,3.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer of others",No,0
0,3.0,"Yes, I have enough knowledge about the proper use of PPE and hand sanitizer of others",Not sure,0
1,3.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer of others",Yes,0
1,3.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer of others",No,0
1,3.0,"No, I do not have enough knowledge about the proper use of PPE and hand sanitizer of others",Not sure,0
