QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,Expecting ':' delimiter: line 8 column 76 (char 212),-1,-1,0,0,0,-1,0,0
1146004,True,False,Invalid control character at: line 4 column 51 (char 105),-1,-1,0,0,0,-1,0,0
1173001,True,False,Expecting property name enclosed in double quotes: line 7 column 17 (char 166),-1,-1,0,0,0,-1,0,0
1173002,True,False,Expecting ':' delimiter: line 7 column 112 (char 206),-1,-1,0,0,0,-1,0,0
1173003,True,False,Expecting ':' delimiter: line 7 column 160 (char 254),-1,-1,0,0,0,-1,0,0
1173004,True,False,Expecting property name enclosed in double quotes: line 8 column 80 (char 174),-1,-1,0,0,0,-1,0,0
1173005,True,False,Expecting property name enclosed in double quotes: line 8 column 72 (char 165),-1,-1,0,0,0,-1,0,0
1213249,True,False,Expecting ':' delimiter: line 6 column 94 (char 236),-1,-1,0,0,0,-1,0,0
1433792,True,False,Expecting property name enclosed in double quotes: line 8 column 72 (char 163),-1,-1,0,0,0,-1,0,0
5100002,True,False,Expecting property name enclosed in double quotes: line 8 column 102 (char 202),-1,-1,0,0,0,-1,0,0
5100003,True,False,Expecting property name enclosed in double quotes: line 8 column 80 (char 183),-1,-1,0,0,0,-1,0,0
500000002,True,False,Expecting property name enclosed in double quotes: line 8 column 73 (char 167),-1,-1,0,0,0,-1,0,0
500000003,True,False,Expecting value: line 8 column 128 (char 226),-1,-1,0,0,0,-1,0,0
500000005,True,False,Expecting ':' delimiter: line 6 column 82 (char 211),-1,-1,0,0,0,-1,0,0
500100002,True,False,Expecting property name enclosed in double quotes: line 8 column 86 (char 178),-1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting property name enclosed in double quotes: line 8 column 86 (char 178),-1,-1,0,0,0,-1,0,0
500100004,True,False,Expecting property name enclosed in double quotes: line 8 column 85 (char 177),-1,-1,0,0,0,-1,0,0
500100005,True,False,Expecting property name enclosed in double quotes: line 8 column 86 (char 178),-1,-1,0,0,0,-1,0,0
500100006,True,False,Invalid control character at: line 6 column 17 (char 136),-1,-1,0,0,0,-1,0,0
500100007,True,False,Expecting ':' delimiter: line 7 column 110 (char 200),-1,-1,0,0,0,-1,0,0
500100008,True,False,Expecting ':' delimiter: line 7 column 99 (char 189),-1,-1,0,0,0,-1,0,0
500100009,True,False,Expecting ':' delimiter: line 7 column 99 (char 189),-1,-1,0,0,0,-1,0,0
500100010,True,False,Expecting ':' delimiter: line 7 column 115 (char 205),-1,-1,0,0,0,-1,0,0
500100011,True,False,Expecting ':' delimiter: line 8 column 119 (char 210),-1,-1,0,0,0,-1,0,0
500100012,True,False,Expecting property name enclosed in double quotes: line 9 column 16 (char 226),-1,-1,0,0,0,-1,0,0
500100013,True,False,Expecting property name enclosed in double quotes: line 8 column 73 (char 167),-1,-1,0,0,0,-1,0,0
500100014,True,False,Expecting property name enclosed in double quotes: line 10 column 10 (char 136),-1,-1,0,0,0,-1,0,0
500100015,True,False,Expecting ':' delimiter: line 7 column 144 (char 237),-1,-1,0,0,0,-1,0,0
500100016,True,False,Expecting ':' delimiter: line 7 column 144 (char 237),-1,-1,0,0,0,-1,0,0
500100017,True,False,Expecting ':' delimiter: line 7 column 144 (char 237),-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting ':' delimiter: line 6 column 258 (char 382),-1,-1,0,0,0,-1,0,0
500100019,True,False,Expecting property name enclosed in double quotes: line 8 column 1 (char 155),-1,-1,0,0,0,-1,0,0
500100020,True,False,Expecting property name enclosed in double quotes: line 8 column 1 (char 154),-1,-1,0,0,0,-1,0,0
500100021,True,False,Expecting property name enclosed in double quotes: line 8 column 17 (char 152),-1,-1,0,0,0,-1,0,0
500100022,True,False,Expecting ':' delimiter: line 7 column 142 (char 237),-1,-1,0,0,0,-1,0,0
500100023,True,False,Invalid control character at: line 5 column 45 (char 94),-1,-1,0,0,0,-1,0,0
500100024,True,False,Expecting ':' delimiter: line 7 column 131 (char 222),-1,-1,0,0,0,-1,0,0
500100025,True,False,Expecting ':' delimiter: line 7 column 131 (char 222),-1,-1,0,0,0,-1,0,0
500100026,True,False,Expecting ':' delimiter: line 7 column 131 (char 222),-1,-1,0,0,0,-1,0,0
500100027,True,False,Expecting ':' delimiter: line 7 column 114 (char 207),-1,-1,0,0,0,-1,0,0
500100028,True,False,Expecting ':' delimiter: line 7 column 139 (char 278),-1,-1,0,0,0,-1,0,0
500100029,True,False,Expecting property name enclosed in double quotes: line 8 column 92 (char 188),-1,-1,0,0,0,-1,0,0
500100030,True,False,Invalid control character at: line 6 column 17 (char 168),-1,-1,0,0,0,-1,0,0
500100031,True,False,Invalid control character at: line 5 column 42 (char 111),-1,-1,0,0,0,-1,0,0
500100032,True,False,Expecting ':' delimiter: line 10 column 20 (char 173),-1,-1,0,0,0,-1,0,0
