QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0,How often do you feel stressed at work?,I often work overtime and I don't have time for myself,0.2,0.11630992196209587,0.005801894211971283
1146002,1,What are the most common causes of stress at work for you?,The place where I use to work for most of my time is not really comfortable.,0.2142857142857142,0.07585034013605439,0.007468685887053229
1146002,2,How would you rate your workload and responsibilities?,I would like more occasions to talk with my manager and explain my view and expectations.,0.1666666666666666,0.04908424908424907,0.004471682163989853
1146002,3,Do you feel that your workload and responsibilities are manageable?,I often work overtime and I don't have time for myself,0.0909090909090909,0.058595690024261446,0.0016523236622565862
1146002,4,How would you rate your overall job satisfaction?,I would like more occasions to talk with my manager and explain my view and expectations.,0.0833333333333333,0.022893772893772885,0.0015321217244294158
1146002,5,Do you feel that your employer provides adequate support and resources to manage stress?,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.1379310344827586,0.09732761676588146,0.0010933646717260458
1146002,6,What steps would you suggest to reduce stress at work?,I'm not comfortable with my working Time schedule and I would like to shift or reduce it,0.2142857142857142,0.12255289683861108,0.0027561753097444896
1146004,0,How would you rate the overall comfort of your workspace?,Working Environment,0.0,0.0,0.0
1146004,1,Do you feel that your workspace is well-organized and easy to navigate?,Working Environment,0.0,0.0,0.0
1146004,2,How would you rate the level of noise and distractions in your workspace?,Working Environment,0.0,0.0,0.0
1146004,3,Do you feel that your workspace is clean and well-maintained?,Working Environment,0.0,0.0,0.0
1146004,4,How would you rate the level of natural light in your workspace?,Working Environment,0.0,0.0,0.0
1146004,5,Do you feel that your workspace is conducive to collaboration and teamwork?,Working Environment,0.0,0.0,0.0
1146004,6,What changes would you like to see in your workspace to improve your overall experience?,Working Environment,0.0,0.0,0.0
1173001,0,I have experience working remotely.,How satisfied are you with your experience working from home?,0.2666666666666666,0.12201324389404884,0.004935639953839967
1173001,1,How often do you work remotely?,How often do you exceed your regular scheduled time when working from home?,0.5263157894736842,0.2709276131505233,0.015492151113905145
1173001,2,What motivates you to work remotely?,What would you recommend to improve for the near future?,0.3749999999999999,0.22221123888151748,0.0049696323473273464
1173001,3,What are the biggest challenges you face while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.4166666666666666,0.22545927685507894,0.006716808537513295
1173001,4,How do you prioritize your tasks while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.4545454545454546,0.27144580819638026,0.01034811878863695
1173001,5,What tools or software do you use to stay organized and productive while working remotely?,What would you recommend to improve for the near future?,0.24,0.17067576927617495,0.002526266173367662
1173001,6,How do you handle distractions while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.380952380952381,0.2446106372650995,0.00833471240030909
1173001,7,What do you think is the most important aspect of remote work?,What would you recommend to improve for the near future?,0.2727272727272727,0.19998465977428106,0.002110032218132235
1173001,8,Have you experienced any difficulties with remote work?,How satisfied are you with your experience working from home?,0.3333333333333332,0.21603920869367094,0.005825737996379906
1173001,9,Any additional comments or suggestions?,Do you have a dedicated room or workspace where you can work at your home?,0.1,0.01,0.001
1173003,0,How would you rate the overall onboarding experience at your company?,Would you recommend joining our company to other colleagues?,0.3,0.1867934645334026,0.006304731768971767
1173003,1,What was the most important thing you learned during the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.1481481481481481,0.09024231270608081,0.0024126468508734464
1173003,2,How would you rate the effectiveness of the onboarding process in preparing you for your role?,Would you like to add any additional comment for us to improve our onboarding program?,0.1935483870967742,0.13765649324789106,0.002359935235957572
1173003,3,What did you find most helpful during the onboarding process?,Did you receive an adeguate Training?,0.25,0.13878724589250904,0.00841238910187378
1173003,4,"What, if anything, was missing from the onboarding process that would have made it more effective?",Would you recommend joining our company to other colleagues?,0.08,0.036431700517721995,0.0016171373079120906
1173003,5,Do you think the onboarding process has helped you feel more connected to the company culture?,Would you recommend joining our company to other colleagues?,0.16,0.11301491618695918,0.0014432642870574632
1173005,0,How satisfied are you with your current role and responsibilities?,Did you get support from your teammates?,0.2352941176470588,0.1074346405228758,0.009494879106326624
1173005,1,What do you think is the most important factor in your job satisfaction?,What worked the most for you (put at the top what worked the best),0.2222222222222222,0.20873015873015874,0.0002578315276727971
1173005,2,Do you feel that your opinions and ideas are valued and considered by management?,Did you get support from your teammates?,0.1904761904761904,0.11451925267714738,0.002756459413202945
1173005,3,What changes would you like to see implemented to improve your overall job experience?,Did you get support from your teammates?,0.1904761904761904,0.13237639553429023,0.0019800324149714353
1213249,0,To what extent do you agree with the statement: The training program I attended has improved my job performance?,How would you judge the effectiveness of the Training on the employee?,0.2580645161290323,0.12903225806451615,0.033298647242455785
1213249,1,What is the most valuable aspect of the training program you attended?,How would you judge the effectiveness of the Training on the employee?,0.3333333333333333,0.16666666666666666,0.05555555555555555
1433792,0,What is your current job title?,Prioritize the characteristics your new job that you would like to find.,0.2222222222222222,0.0818252739692368,0.00851380942255537
