ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the overall cleanliness of the workspace?,How long have you been with the company?,0.08760869616261553
0,How would you rate the overall cleanliness of the workspace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.1244560571402252
0,How would you rate the overall cleanliness of the workspace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.06490211840743408
0,How would you rate the overall cleanliness of the workspace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.058725865244846784
0,How would you rate the overall cleanliness of the workspace?,Do you think that the company did enough to enhance the workplace environment?,0.06490211840743408
0,How would you rate the overall cleanliness of the workspace?,How can the company better foster a sense of community and belonging in the workplace?,0.061357738523454705
1,How would you rate the noise level in the workspace?,How long have you been with the company?,0.08760869616261553
1,How would you rate the noise level in the workspace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.09109250643152444
1,How would you rate the noise level in the workspace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.05299235777463638
1,How would you rate the noise level in the workspace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.06781078821501198
1,How would you rate the noise level in the workspace?,Do you think that the company did enough to enhance the workplace environment?,0.06490211840743408
1,How would you rate the noise level in the workspace?,How can the company better foster a sense of community and belonging in the workplace?,0.12786789036109664
2,How would you rate the lighting in the workspace?,How long have you been with the company?,0.09568229933257028
2,How would you rate the lighting in the workspace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.07714367113886485
2,How would you rate the lighting in the workspace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.05009174995133595
2,How would you rate the lighting in the workspace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.054898046546085176
2,How would you rate the lighting in the workspace?,Do you think that the company did enough to enhance the workplace environment?,0.061349613851928594
2,How would you rate the lighting in the workspace?,How can the company better foster a sense of community and belonging in the workplace?,0.12101357548173557
3,How would you rate the temperature in the workspace?,How long have you been with the company?,0.09568229933257028
3,How would you rate the temperature in the workspace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.07714367113886485
3,How would you rate the temperature in the workspace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.05009174995133595
3,How would you rate the temperature in the workspace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.054898046546085176
3,How would you rate the temperature in the workspace?,Do you think that the company did enough to enhance the workplace environment?,0.061349613851928594
3,How would you rate the temperature in the workspace?,How can the company better foster a sense of community and belonging in the workplace?,0.12101357548173557
4,How would you rate the overall comfort of the workspace?,How long have you been with the company?,0.08760869616261553
4,How would you rate the overall comfort of the workspace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.1244560571402252
4,How would you rate the overall comfort of the workspace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.06490211840743408
4,How would you rate the overall comfort of the workspace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.058725865244846784
4,How would you rate the overall comfort of the workspace?,Do you think that the company did enough to enhance the workplace environment?,0.06490211840743408
4,How would you rate the overall comfort of the workspace?,How can the company better foster a sense of community and belonging in the workplace?,0.061357738523454705
