ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Excellent,Less than 1 year,0
0,0.0,Excellent,1-3 years,0
0,0.0,Excellent,3-5 years,0
0,0.0,Excellent,5-10 years,0
0,0.0,Excellent,More than 10 years,0
1,0.0,Good,Less than 1 year,0
1,0.0,Good,1-3 years,0
1,0.0,Good,3-5 years,0
1,0.0,Good,5-10 years,0
1,0.0,Good,More than 10 years,0
2,0.0,Fair,Less than 1 year,0
2,0.0,Fair,1-3 years,0
2,0.0,Fair,3-5 years,0
2,0.0,Fair,5-10 years,0
2,0.0,Fair,More than 10 years,0
3,0.0,Poor,Less than 1 year,0
3,0.0,Poor,1-3 years,0
3,0.0,Poor,3-5 years,0
3,0.0,Poor,5-10 years,0
3,0.0,Poor,More than 10 years,0
0,1.0,Very quiet,1,0
0,1.0,Very quiet,2,0
0,1.0,Very quiet,3,0
0,1.0,Very quiet,4,0
0,1.0,Very quiet,5,0
0,1.0,Very quiet,6,0
0,1.0,Very quiet,7,0
0,1.0,Very quiet,8,0
0,1.0,Very quiet,9,0
0,1.0,Very quiet,10,0
1,1.0,Quiet,1,0
1,1.0,Quiet,2,0
1,1.0,Quiet,3,0
1,1.0,Quiet,4,0
1,1.0,Quiet,5,0
1,1.0,Quiet,6,0
1,1.0,Quiet,7,0
1,1.0,Quiet,8,0
1,1.0,Quiet,9,0
1,1.0,Quiet,10,0
2,1.0,Moderate,1,0
2,1.0,Moderate,2,0
2,1.0,Moderate,3,0
2,1.0,Moderate,4,0
2,1.0,Moderate,5,0
2,1.0,Moderate,6,0
2,1.0,Moderate,7,0
2,1.0,Moderate,8,0
2,1.0,Moderate,9,0
2,1.0,Moderate,10,0
3,1.0,Loud,1,0
3,1.0,Loud,2,0
3,1.0,Loud,3,0
3,1.0,Loud,4,0
3,1.0,Loud,5,0
3,1.0,Loud,6,0
3,1.0,Loud,7,0
3,1.0,Loud,8,0
3,1.0,Loud,9,0
3,1.0,Loud,10,0
4,1.0,Very loud,1,0
4,1.0,Very loud,2,0
4,1.0,Very loud,3,0
4,1.0,Very loud,4,0
4,1.0,Very loud,5,0
4,1.0,Very loud,6,0
4,1.0,Very loud,7,0
4,1.0,Very loud,8,0
4,1.0,Very loud,9,0
4,1.0,Very loud,10,0
0,2.0,Excellent,Always,0
0,2.0,Excellent,Almost always,0
0,2.0,Excellent,Often,0
0,2.0,Excellent,Sometimes,0
0,2.0,Excellent,Rarely,0
0,2.0,Excellent,Never,0
1,2.0,Good,Always,0
1,2.0,Good,Almost always,0
1,2.0,Good,Often,0
1,2.0,Good,Sometimes,0
1,2.0,Good,Rarely,0
1,2.0,Good,Never,0
2,2.0,Fair,Always,0
2,2.0,Fair,Almost always,0
2,2.0,Fair,Often,0
2,2.0,Fair,Sometimes,0
2,2.0,Fair,Rarely,0
2,2.0,Fair,Never,0
3,2.0,Poor,Always,0
3,2.0,Poor,Almost always,0
3,2.0,Poor,Often,0
3,2.0,Poor,Sometimes,0
3,2.0,Poor,Rarely,0
3,2.0,Poor,Never,0
0,3.0,Too cold,Very comfortable,0
0,3.0,Too cold,Comfortable,0
0,3.0,Too cold,Neutral,0
0,3.0,Too cold,Uncomfortable,0
0,3.0,Too cold,Very uncomfortable,0
1,3.0,Just right,Very comfortable,0
1,3.0,Just right,Comfortable,0
1,3.0,Just right,Neutral,0
1,3.0,Just right,Uncomfortable,0
1,3.0,Just right,Very uncomfortable,0
2,3.0,Too hot,Very comfortable,0
2,3.0,Too hot,Comfortable,0
2,3.0,Too hot,Neutral,0
2,3.0,Too hot,Uncomfortable,0
2,3.0,Too hot,Very uncomfortable,0
0,4.0,Excellent,"Yes, the initiatives were effective",0
0,4.0,Excellent,"Yes, but with poor results",0
0,4.0,Excellent,No,0
1,4.0,Good,"Yes, the initiatives were effective",0
1,4.0,Good,"Yes, but with poor results",0
1,4.0,Good,No,0
2,4.0,Fair,"Yes, the initiatives were effective",0
2,4.0,Fair,"Yes, but with poor results",0
2,4.0,Fair,No,0
3,4.0,Poor,"Yes, the initiatives were effective",0
3,4.0,Poor,"Yes, but with poor results",0
3,4.0,Poor,No,0
