ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the manager's overall performance?,Soft Skill first impression,0
0,How would you rate the manager's overall performance?,What are the areas I would like you to be focused in the next months,0.04399793563779715
0,How would you rate the manager's overall performance?,What are the areas I would like you to improve,0.08219896539067763
1,What are the manager's greatest strengths?,Soft Skill first impression,0
1,What are the manager's greatest strengths?,What are the areas I would like you to be focused in the next months,0.09978684118446074
1,What are the manager's greatest strengths?,What are the areas I would like you to improve,0.2296071157937954
2,What areas does the manager need to improve?,Soft Skill first impression,0
2,What areas does the manager need to improve?,What are the areas I would like you to be focused in the next months,0.05080443996854002
2,What areas does the manager need to improve?,What are the areas I would like you to improve,0.09491518959083292
3,How would you rate the manager's ability to provide feedback?,Soft Skill first impression,0
3,How would you rate the manager's ability to provide feedback?,What are the areas I would like you to be focused in the next months,0.061357738523454705
3,How would you rate the manager's ability to provide feedback?,What are the areas I would like you to improve,0.10116180862567645
