QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1173005,0,"On a scale of 1 to 10, how would you rate the support you received from your manager?",Did you get support from your teammates?,0.32,0.13048076923076923,0.01861374506903353
1173005,1,Do you feel that your opinions and concerns about your work are valued by your team?,Did you get support from your teammates?,0.1739130434782608,0.12145445134575565,0.001677842897293342
1173005,2,Do you feel you have enough resources to perform your job effectively?,Did you get support from your teammates?,0.2105263157894737,0.10127411288402,0.007684512030416296
1173005,3,Do you feel you have enough autonomy to make decisions about your work?,Did you get support from your teammates?,0.2,0.11481481481481481,0.0071879286694101485
1173005,4,Do you feel you are able to give feedback to your team and manager about your work?,Did you get support from your teammates?,0.1666666666666666,0.11665200391006837,0.0015536013813281808
1213249,0,The training provided a clear understanding of the concepts discussed,How would you judge the effectiveness of the Training on the employee?,0.2727272727272727,0.13636363636363635,0.03719008264462809
1213249,1,The training was interactive and engaging,How would you judge the effectiveness of the Training on the employee?,0.2222222222222222,0.1111111111111111,0.024691358024691357
1213249,2,The training provided tools and resources that can be used in real-life situations,How would you judge the effectiveness of the Training on the employee?,0.1538461538461538,0.0769230769230769,0.011834319526627212
1213249,3,The training was relevant to my job,How would you judge the effectiveness of the Training on the employee?,0.2105263157894737,0.10526315789473685,0.022160664819944602
1213249,4,I would recommend this training to others,How would you judge the effectiveness of the Training on the employee?,0.2105263157894737,0.10526315789473685,0.022160664819944602
5100003,0,"On a scale of 1 to 10, how would you rate the course overall?",The quality of the material was appropriate for this course...,0.25,0.14087691044587594,0.010799067562445145
5100003,1,Did you enjoy the course?,Did the session achieved the target goals? ,0.3333333333333333,0.16678921568627447,0.0167321462898885
5100003,2,How well did the course meet your expectations?,Did the session achieved the target goals? ,0.2666666666666666,0.15107424357996438,0.011310270419523752
5100003,3,Would you recommend this course to a friend?,How likely is it that you would recommend this session to a friend or colleague?,0.5217391304347827,0.1200419527078566,0.03281998348846023
5100003,4,How would you rate the course materials?,"Overall, how much you were satisfied from the information received?",0.3529411764705882,0.16820739460058343,0.014393005036495309
5100003,5,How would you rate the course instructor?,"Overall, how much you were satisfied from the information received?",0.3529411764705882,0.16820739460058343,0.014393005036495309
500000003,0,"On a scale of 1-10, how likely are you to recommend this employee to a friend or colleague?",Also suitable to work in this area,0.1538461538461538,0.06033861468644075,0.0031103827673077907
