QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 118 column 1 (char 1270)",-1,-1,0,0,0,-1,0,0
1146004,True,False,"Expecting ',' delimiter: line 63 column 2 (char 944)",-1,-1,0,0,0,-1,0,0
1173001,True,False,"Expecting ',' delimiter: line 102 column 2 (char 2184)",-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 91 column 2 (char 1436)",-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 130 column 2 (char 1594)",-1,-1,0,0,0,-1,0,0
1173004,True,False,Extra data: line 104 column 1 (char 2432),-1,-1,0,0,0,-1,0,0
1173005,False,True,,1,-1,0,5,-1,-1,5.2,-2.2
1213249,False,True,,1,-1,0,5,-3,-1,5.0,-3.0
1433792,True,False,Extra data: line 94 column 1 (char 2374),-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 35 column 1 (char 570)",-1,-1,0,0,0,-1,0,0
5100003,False,True,,1,-1,0,6,2,-1,7.333333333333333,-2.208333333333333
500000002,True,False,Extra data: line 130 column 1 (char 3273),-1,-1,0,0,0,-1,0,0
500000003,False,True,,1,-1,0,4,4,-1,6.25,-4.25
500000005,False,True,,1,-1,0,3,2,-1,7.666666666666667,-3.866666666666667
500100002,True,False,Extra data: line 78 column 1 (char 2034),-1,-1,0,0,0,-1,0,0
500100003,True,False,Expecting value: line 1 column 1 (char 0),-1,-1,0,0,0,-1,0,0
500100004,True,False,Extra data: line 161 column 1 (char 4355),-1,-1,0,0,0,-1,0,0
500100005,False,True,,1,-1,0,3,8,-1,5.333333333333333,-2.06060606060606
500100006,False,True,,1,-1,0,5,4,-1,5.0,-1.2222222222222223
500100007,False,True,,1,-1,0,5,9,-1,4.2,-0.9857142857142858
