QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0.0,0,1,Completely Disagree,0.0,0.0,0.0
1146002,0.0,1,2,2,1.0,0.1,0.10000000000000002
1146002,0.0,2,3,3,1.0,0.1,0.10000000000000002
1146002,0.0,3,4,4,1.0,0.1,0.10000000000000002
1146002,0.0,4,5,5,1.0,0.1,0.10000000000000002
1146002,0.0,5,6,6,1.0,0.1,0.1
1146002,0.0,6,7,7,1.0,0.1,0.1
1146002,0.0,7,8,8,1.0,0.1,0.09999999999999999
1146002,0.0,8,9,9,1.0,0.1,0.09999999999999999
1146002,0.0,9,10,Completely Disagree,0.0,0.0,0.0
1146002,1.0,0,Workload,Completely Disagree,0.0,0.0,0.0
1146002,1.0,1,Deadlines,Completely Disagree,0.0,0.0,0.0
1146002,1.0,2,Communication,Completely Disagree,0.0,0.0,0.0
1146002,1.0,3,Lack of resources,Completely Disagree,0.0,0.0,0.0
1146002,1.0,4,Managerial expectations,Completely Disagree,0.0,0.0,0.0
1146002,1.0,5,Other (please specify): __________________,Completely Disagree,0.0,0.0,0.0
1146002,2.0,0,Yes,Completely Disagree,0.0,0.0,0.0
1146002,2.0,1,No,Completely Disagree,0.0,0.0,0.0
1146002,2.0,2,Somewhat,Completely Disagree,0.0,0.0,0.0
1146002,3.0,0,Yes,Completely Disagree,0.0,0.0,0.0
1146002,3.0,1,No,Completely Disagree,0.0,0.0,0.0
1146002,3.0,2,Somewhat,Completely Disagree,0.0,0.0,0.0
1146002,4.0,0,1,Completely Disagree,0.0,0.0,0.0
1146002,4.0,1,2,2,1.0,0.1,0.10000000000000002
1146002,4.0,2,3,3,1.0,0.1,0.10000000000000002
1146002,4.0,3,4,4,1.0,0.1,0.10000000000000002
1146002,4.0,4,5,5,1.0,0.1,0.10000000000000002
1146002,4.0,5,6,6,1.0,0.1,0.1
1146002,4.0,6,7,7,1.0,0.1,0.1
1146002,4.0,7,8,8,1.0,0.1,0.09999999999999999
1146002,4.0,8,9,9,1.0,0.1,0.09999999999999999
1146002,4.0,9,10,Completely Disagree,0.0,0.0,0.0
1146002,5.0,0,Prioritize tasks,Completely Disagree,0.0,0.0,0.0
1146002,5.0,1,Take regular breaks,Completely Disagree,0.0,0.0,0.0
1146002,5.0,2,Communicate with colleagues,Completely Disagree,0.0,0.0,0.0
1146002,5.0,3,Seek support from manager,Completely Disagree,0.0,0.0,0.0
1146002,5.0,4,Practice self-care,Completely Disagree,0.0,0.0,0.0
1146002,5.0,5,Other (please specify): __________________,Completely Disagree,0.0,0.0,0.0
1146002,6.0,0,Yes,Completely Disagree,0.0,0.0,0.0
1146002,6.0,1,No,Completely Disagree,0.0,0.0,0.0
1146002,6.0,2,Somewhat,Completely Disagree,0.0,0.0,0.0
1146004,0.0,0,Excellent,Happy,0.0,0.0,0.0
1146004,0.0,1,Good,Happy,0.0,0.0,0.0
1146004,0.0,2,Fair,Happy,0.0,0.0,0.0
1146004,0.0,3,Poor,Happy,0.0,0.0,0.0
1146004,1.0,0,Never,Happy,0.0,0.0,0.0
1146004,1.0,1,Rarely,Happy,0.0,0.0,0.0
1146004,1.0,2,Sometimes,Happy,0.0,0.0,0.0
1146004,1.0,3,Often,Happy,0.0,0.0,0.0
1146004,2.0,0,Work-life balance,Happy,0.0,0.0,0.0
1146004,2.0,1,Job security,Happy,0.0,0.0,0.0
1146004,2.0,2,Opportunities for growth and development,Happy,0.0,0.0,0.0
1146004,2.0,3,Supportive work environment,Happy,0.0,0.0,0.0
1146004,2.0,4,Other (please specify): __________________,Happy,0.0,0.0,0.0
1146004,3.0,0,Excellent,Happy,0.0,0.0,0.0
1146004,3.0,1,Good,Happy,0.0,0.0,0.0
1146004,3.0,2,Fair,Happy,0.0,0.0,0.0
1146004,3.0,3,Poor,Happy,0.0,0.0,0.0
1173001,0.0,0,Yes,Very satisfied,0.0,0.0,0.0
1173001,0.0,1,No,Very satisfied,0.0,0.0,0.0
1173001,1.0,0,Full-time remote work,Very satisfied,0.0,0.0,0.0
1173001,1.0,1,Part-time remote work,Very satisfied,0.0,0.0,0.0
1173001,1.0,2,"Flexible remote work (e.g., work from home one day a week)",Very satisfied,0.0,0.0,0.0
1173001,1.0,3,Other (please specify): __________________,Very satisfied,0.0,0.0,0.0
1173001,2.0,0,Increased flexibility,Too many distractions at home,0.0,0.0,0.0
1173001,2.0,1,Reduced commuting time,Too many distractions at home,0.0,0.0,0.0
1173001,2.0,2,Improved work-life balance,Stay at work is taking much longer than when IÃ¯Â¿Â½m in the office,0.1111111111111111,0.01111111111111111,0.0012345679012345677
1173001,2.0,3,Other (please specify): __________________,Other (please specify),1.0,0.1,0.1
1173001,3.0,0,Difficulty staying focused,No,0.0,0.0,0.0
1173001,3.0,1,Lack of social interaction,No,0.0,0.0,0.0
1173001,3.0,2,Difficulty separating work and personal life,No,0.0,0.0,0.0
1173001,3.0,3,Other (please specify): __________________,No,0.0,0.0,0.0
1173001,4.0,0,I use a planner or calendar,Yes,0.0,0.0,0.0
1173001,4.0,1,I prioritize tasks based on importance and deadlines,Yes,0.0,0.0,0.0
1173001,4.0,2,I set specific work hours and stick to them,Yes,0.0,0.0,0.0
1173001,4.0,3,Other (please specify): __________________,Yes,0.0,0.0,0.0
1173002,0.0,0,Very satisfied,Very satisfied,1.0,0.4666666666666666,0.13055555555555556
1173002,0.0,1,Somewhat satisfied,Somewhat satisfied,1.0,0.4666666666666666,0.13055555555555556
1173002,0.0,2,Neutral,Very satisfied,0.0,0.0,0.0
1173002,0.0,3,Somewhat dissatisfied,Somewhat dissatisfied,1.0,0.4666666666666666,0.13055555555555554
1173002,0.0,4,Very dissatisfied,Very dissatisfied,1.0,0.4666666666666666,0.13055555555555554
1173002,1.0,0,Job change,Very satisfied,0.0,0.0,0.0
1173002,1.0,1,Company restructuring,Very satisfied,0.0,0.0,0.0
1173002,1.0,2,Voluntary departure,Very satisfied,0.0,0.0,0.0
1173002,1.0,3,Involuntary departure,Very satisfied,0.0,0.0,0.0
1173002,1.0,4,Other (please specify): __________________,Very satisfied,0.0,0.0,0.0
1173002,2.0,0,Excellent,Strongly agree,0.0,0.0,0.0
1173002,2.0,1,Good,Strongly agree,0.0,0.0,0.0
1173002,2.0,2,Fair,Strongly agree,0.0,0.0,0.0
1173002,2.0,3,Poor,Strongly agree,0.0,0.0,0.0
1173002,2.0,4,Very poor,Strongly agree,0.0,0.0,0.0
1173002,3.0,0,Opportunities for growth and development,Yes,0.0,0.0,0.0
