QUESTIONNAIRE_ID,ASW_BLEU_SCORE_MEAN,ASW_BLEU_SCORE_VAR,QST_BLEU_SCORE_MEAN,QST_BLEU_SCORE_VAR
1146002,0.3902439024390244,0.24390243902439024,0.045688928887024055,0.0003325736660666767
1146004,0.0,0.0,0.0,0.0
1173001,0.022680460581325723,0.00925925925925926,0.11369902923187887,0.004031164417327827
1173002,0.2,0.168421052631579,0.14363250475068853,0.002147162460455529
1173003,0.0,0.0,0.10027978439914809,0.007484186716908772
1173004,0.0,0.0,0.11129413548972188,0.003168951216640399
1173005,0.037232974110590324,0.006161308271643952,0.08681689797704199,0.006054455117703536
1213249,0.00028868907152918,2.283245396896156e-07,0.16917887100539122,0.028659044172865772
1433792,0.0,0.0,0.10826387105775817,0.012414265753718104
5100002,0.0,0.0,0.1586206282811123,0.002818949601713456
5100003,0.0218182834858108,0.006868678781660819,0.21978981039656653,0.007058089311416184
500000002,0.0,0.0,0.04541339988682541,0.0004263262558359154
500000003,0.0,0.0,0.029192164221956095,0.0007455433150633675
500000005,0.0,0.0,0.1112389696746274,0.005544459129283333
500100002,0.0023708127794220906,0.00011803581793649309,0.19073009502602137,0.007803050705898454
500100003,0.019440394783993478,0.007936507936507933,0.29929587599677215,0.029171400542347077
500100004,0.38630344931884736,0.23672628440674748,0.497333996393899,0.10503162109001496
500100005,0.08273944914179095,0.076397706349713,0.19890130555689245,0.009023425153363884
500100006,0.014309761543675586,0.0019032218088483243,0.22320491519269034,0.01461507050535233
500100007,0.005374116906369925,0.0005776226504666211,0.10828912197743637,0.0024428494099540763
500100008,,,,
500100009,0.0,0.0,0.09225722480286215,0.001325003010280121
500100010,0.2631578947368421,0.20467836257309946,0.20352924958183588,0.004267200817913032
500100011,,,,
500100012,0.14868938233505075,0.10052898670613807,0.16117121739871165,0.0045177696801535095
500100013,0.06896551724137931,0.06650246305418718,0.20930572574646922,0.01561211103056739
500100014,0.35714285714285715,0.2472527472527472,0.1761894149732051,0.004873502062636625
500100015,0.0,0.0,0.17869858608345668,0.0017931917944134957
500100016,0.06091646515875423,0.023414134088056877,0.211259564098563,0.007483322573851561
500100017,0.1168630020989051,0.09804555105273473,0.19998957680084486,0.0034765196927550347
500100018,0.0,0.0,0.33007888440008487,0.048455540327873456
500100019,0.1875,0.1625,0.15876439900318337,0.004647810591145324
500100020,0.2857142857142857,0.23809523809523817,0.2974609127263995,0.006607450756942905
500100021,0.025808087428613402,0.0027145576279572854,0.32878122048504116,0.07349080137246697
500100022,0.23076923076923078,0.19230769230769232,0.36540057522782715,0.013309897518679921
500100023,0.45454545454545453,0.27272727272727265,0.2577550657346291,0.05745884708666435
500100024,0.009859423351355177,0.0009292356839514716,0.25843967358441045,0.035859769075218144
500100025,0.002263048562175632,0.00011267055348483433,0.3565383439424652,0.05224153269488331
500100026,0.3103448275862069,0.22167487684729067,0.3671700654166653,0.025453451825672675
500100027,0.016679994364283808,0.0017786222188978331,0.28452783855565367,0.018622792043874552
500100028,0.0,0.0,0.2419565347857755,0.01835580348158528
500100029,,,,
500100030,0.0,0.0,0.1420257442546701,0.012118867795128848
500100031,0.0,0.0,0.2803683020263217,0.005431343327830677
500100032,0.133412444719338,0.11796891428011395,0.1506119073594979,0.016763804982844292
500100033,0.0,0.0,0.26507954292253266,0.024376829032917293
500100034,0.0,0.0,0.3688500261722198,0.015316675371559422
500100035,0.0,0.0,0.24443105128156833,0.00866607473797915
500100036,0.2,0.16842105263157897,0.3234080390350429,0.019744554461038216
500100037,,,,
500100038,0.04195122722931319,0.009781749073219407,0.31578031263122097,0.03194576294833032
500100039,0.16666666666666666,0.1470588235294118,0.19100906387888614,0.013244110604699154
500100040,0.0,0.0,0.2808757105116557,0.02410568609414964
500100041,1.2169024467169564e-05,3.4059585990991445e-09,0.3736931535936758,0.08908890580728074
500100042,0.0,0.0,0.1666245219512432,0.011122630723096
500100043,0.08472606218235369,0.07185832926515419,0.3409981231681593,0.01119898854861121
500100044,0.0,0.0,0.17124986180033594,0.005177319563715362
500100045,,,,
500100046,0.06666666666666667,0.06666666666666668,0.08084475530105487,0.0018224424544228547
500100047,0.0,0.0,0.3343698438528385,0.05842649224967773
500100048,0.07181809206743953,0.057588644063953684,0.24794461505253662,0.028741402197212457
500100049,0.16666666666666666,0.1515151515151515,0.38316081046446865,0.04651965011068562
500100050,0.11387705935377022,0.10406206050173812,0.27363786356455655,0.03476291180993952
500100051,0.037037037037037035,0.037037037037037035,0.21691667688484334,0.010821555855720633
500100052,,,,
500100053,0.08972929359047027,0.056132537974591494,0.3841247908182472,0.1222796875089852
500100054,0.14285714285714285,0.12605042016806725,0.23339645662768793,0.028620346301575512
500100055,,,,
500100056,0.2631578947368421,0.20467836257309946,0.23061106148819985,0.026057065426866845
500100057,0.0,0.0,0.2665818677137143,0.027715681030114694
500100058,0.05,0.04999999999999999,0.138019274643773,0.0041974807314686035
500100059,0.3225806451612903,0.2258064516129033,0.19724452740997656,0.014663046711022736
500100060,0.09405196185424508,0.03283088024702809,0.26114484555738654,0.026855187056111937
500100061,0.19047619047619047,0.16190476190476194,0.24543956891925417,0.01411458167497908
500100062,,,,
500100063,0.0,0.0,0.10331455494678367,0.0051405893799921385
500100064,0.05263157894736842,0.05263157894736842,0.17747671505968587,0.006259566388966518
500100065,0.02327060881911895,0.004043358553266343,0.27652826143792036,0.007423964598440454
500100066,0.0,0.0,0.16346671175793293,0.0034384390477063633
