QUESTIONNAIRE_ID,ASW_ROUGE_SCORE_MEAN,ASW_ROUGE_SCORE_VAR,QST_ROUGE_SCORE_MEAN,QST_ROUGE_SCORE_VAR
1146002,0.3902439024390244,0.24390243902439024,0.14323489010989007,0.0018005082333722427
1146004,0.0,0.0,0.09333333333333331,0.00744444444444444
1173001,0.0617283950617284,0.05551521019930606,0.3214505494505494,0.006999531457553436
1173002,0.2,0.168421052631579,0.3285943042464781,0.010462951822942306
1173003,0.0,0.0,0.2684262125902993,0.006813877268682694
1173004,0.0,0.0,0.2649612275202112,0.007424528076092479
1173005,0.17333333333333334,0.05229629629629629,0.21086744639376218,0.01204953375967534
1213249,0.0854970760233918,0.0023057350979788648,0.38059947299077734,0.02691003535358849
1433792,0.0,0.0,0.24618437118437114,0.010785603963259638
5100002,0.0,0.0,0.3113169959545533,0.004105843693513442
5100003,0.05,0.02660818713450291,0.37565089193572165,0.004147745850825258
500000002,0.0,0.0,0.13768173728127958,0.0008693899073125501
500000003,0.0,0.0,0.09333333333333334,0.008555555555555554
500000005,0.0,0.0,0.28209857369521235,0.018201084206216005
500100002,0.023809523809523808,0.011904761904761908,0.38054380118318737,0.01732656390217873
500100003,0.03571428571428571,0.026785714285714295,0.4454393841004811,0.019215516635689437
500100004,0.4345238095238095,0.23309676434676435,0.6349292615596963,0.06864336567697862
500100005,0.09333333333333334,0.07888888888888888,0.3891997708174178,0.006416883780736409
500100006,0.1111111111111111,0.049919484702093404,0.38840175054173315,0.009213819629018223
500100007,0.025,0.012499999999999997,0.32346385286888724,0.0020867450631768597
500100008,,,,
500100009,0.0,0.0,0.24018876333511638,0.00572874238070065
500100010,0.2631578947368421,0.20467836257309946,0.4056681096681096,0.00822990140531266
500100011,,,,
500100012,0.19924242424242425,0.14001262626262623,0.34148581292480307,0.008783807646779794
500100013,0.06896551724137931,0.06650246305418718,0.37706658999399467,0.0072942805443313476
500100014,0.35714285714285715,0.2472527472527472,0.35142342162124485,0.003908369687380486
500100015,0.0,0.0,0.3982705509593381,0.005621305054385611
500100016,0.09863945578231294,0.04638807904114027,0.45630656300221517,0.023169960580049248
500100017,0.14135338345864662,0.10344432509846041,0.3356392914653784,0.003722132034716231
500100018,0.0855072463768116,0.03846728151075977,0.497008547008547,0.05933960829565227
500100019,0.1875,0.1625,0.2866853351906447,0.007230169186013498
500100020,0.7238095238095238,0.04507936507936508,0.4138413210781632,0.012754092842278556
500100021,0.2891534391534391,0.06201121189216427,0.4931944259530467,0.07717145854290458
500100022,0.23076923076923078,0.19230769230769232,0.48595804195804193,0.02020051445058437
500100023,0.45454545454545453,0.27272727272727265,0.4245599685822009,0.050224479577232785
500100024,0.0790079365079365,0.030358865085995414,0.4336270079127222,0.043521308486762084
500100025,0.08636363636363636,0.03551948051948053,0.47935317500534885,0.04350814616155241
500100026,0.3103448275862069,0.22167487684729067,0.5173318778922227,0.03405093568914041
500100027,0.06984126984126984,0.03310052910052911,0.4486027765338109,0.015082408825926904
500100028,0.0,0.0,0.42600662428248626,0.03334940810398588
500100029,,,,
500100030,0.0,0.0,0.3687949477423161,0.014851994752426736
500100031,0.08333333333333333,0.04594017094017094,0.3871230158730159,0.004546773033058674
500100032,0.14492753623188406,0.11945542380324993,0.3368720154525781,0.020205633987525756
500100033,0.0,0.0,0.42596972270885314,0.024355462356678903
500100034,0.047619047619047616,0.015873015873015872,0.48814642914021794,0.019677239158473556
500100035,0.0,0.0,0.42365357839042056,0.012403338647680501
500100036,0.2,0.16842105263157897,0.4216356107660455,0.011368485012152317
500100037,,,,
500100038,0.1420771179285111,0.059631468908384874,0.486117965656191,0.024856779445015475
500100039,0.16666666666666666,0.1470588235294118,0.392192852135813,0.017692152085295277
500100040,0.125,0.07222222222222222,0.47987282644891344,0.028992530066092363
500100041,0.01381074168797954,0.0022479040442031258,0.500453514739229,0.06473059064895799
500100042,0.0,0.0,0.39429580081753995,0.01944160414147327
500100043,0.24761904761904763,0.10815628815628814,0.5024786324786323,0.015272883336985892
500100044,0.11428571428571428,0.021768707482993196,0.3332241030383445,0.02812853592717786
500100045,,,,
500100046,0.06666666666666667,0.06666666666666668,0.2517866840447485,0.0024899184369012737
500100047,0.0,0.0,0.4586484593837535,0.04620366774160645
500100048,0.12387387387387387,0.07932932932932932,0.4520122744057835,0.019972399718133783
500100049,0.16666666666666666,0.1515151515151515,0.515170723986347,0.03863055578369545
500100050,0.19444444444444445,0.12173202614379086,0.41155038741688293,0.020964150161818736
500100051,0.037037037037037035,0.037037037037037035,0.4236895395843935,0.015346821285768971
500100052,,,,
500100053,0.20123456790123456,0.09035423222787056,0.5011381825457455,0.09359407797803243
500100054,0.16190476190476188,0.12661064425770313,0.39916468335585986,0.02209950468181317
500100055,,,,
500100056,0.33333333333333337,0.20987654320987656,0.41762421845839437,0.02811626014569333
500100057,0.0,0.0,0.5434210526315789,0.037165858725761794
500100058,0.17261904761904762,0.08477294426542546,0.3137396838054733,0.006809404230684837
500100059,0.3225806451612903,0.2258064516129033,0.3989121989121989,0.016381075788335205
500100060,0.17063492063492064,0.09458783513405361,0.4226435308422886,0.024485995350454457
500100061,0.25396825396825395,0.17671957671957678,0.39288613881288686,0.014883744341715091
500100062,,,,
500100063,0.0,0.0,0.2392218230711484,0.010076984447999916
500100064,0.2456140350877193,0.10298895386614687,0.33251882478412764,0.009315102318720745
500100065,0.13541666666666666,0.06006944444444444,0.4121795224377768,0.01298111169366531
500100066,0.0,0.0,0.31458840072970506,0.0053755280360144085
