QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146002,0,How often do you feel stressed at work?,I often work overtime and I don't have time for myself,0.2,0.11630992196209587,0.005801894211971283
1146002,1,What are the most common causes of stress at work for you?,The place where I use to work for most of my time is not really comfortable.,0.2142857142857142,0.07585034013605439,0.007468685887053229
1146002,2,"On a scale of 1 to 10, how would you rate your workload?",I'm often frustrated because I'm allocated on tasks which I'm not really interested to,0.1333333333333333,0.06960129546813161,0.001507375386709687
1146002,3,Do you feel supported by your manager or supervisor when dealing with stressful situations?,I don't feel 100% comfortable working with some of my colleagues.,0.1538461538461538,0.060134836427939854,0.004288485650946204
1146002,4,How often do you take breaks or time off to manage your stress?,I often work overtime and I don't have time for myself,0.16,0.11030275513987574,0.0031749321610058355
1146002,5,Do you feel that your workload is manageable?,I don't feel 100% comfortable working with some of my colleagues.,0.1,0.050517598343685285,0.0022643552274932226
1146002,6,What strategies do you use to manage your stress at work?,The place where I use to work for most of my time is not really comfortable.,0.2222222222222222,0.10880008277737982,0.003227783376083714
1146004,0,I feel comfortable and relaxed in the workplace.,Working Environment,0.0,0.0,0.0
1146004,1,The physical workspace is well-maintained and clean.,Working Environment,0.0,0.0,0.0
1146004,2,I have the necessary resources and equipment to perform my job effectively.,Working Environment,0.0,0.0,0.0
1146004,3,The company culture is inclusive and respectful of diversity.,Working Environment,0.0,0.0,0.0
1146004,4,I feel valued and recognized for my contributions to the organization.,Working Environment,0.0,0.0,0.0
1146004,5,What improvements would you suggest to enhance the workplace environment?,Working Environment,0.1666666666666666,0.0238095238095238,0.003968253968253965
1146004,6,Any additional comments or suggestions regarding the workplace environment?,Working Environment,0.1818181818181818,0.025974025974025972,0.00472255017709563
1173001,0,What is your current role?,How satisfied are you with your experience working from home?,0.1333333333333333,0.08138888888888889,0.003292266803840877
1173001,1,How often do you work remotely?,How often do you exceed your regular scheduled time when working from home?,0.5263157894736842,0.2709276131505233,0.015492151113905145
1173001,2,What is your preferred remote work setup?,How satisfied are you with your experience working from home?,0.2352941176470588,0.1525315001475992,0.0037020426592444724
1173001,3,How do you currently stay connected with your team while working remotely?,How satisfied are you with your experience working from home?,0.4545454545454545,0.2625979113608847,0.011430380533704735
1173001,4,What are the biggest challenges you face while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.4166666666666666,0.22545927685507894,0.006716808537513295
1173001,5,How do you prioritize your tasks and manage your time while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.4615384615384615,0.23720506184636614,0.01043418640613556
1173001,6,What tools or software do you use to stay organized and productive while working remotely?,What would you recommend to improve for the near future?,0.24,0.17067576927617495,0.002526266173367662
1173001,7,How do you handle conflicts or issues that arise while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.32,0.22034290217600178,0.006120638516064579
1173001,8,What benefits do you think remote work provides?,How often do you exceed your regular scheduled time when working from home?,0.2857142857142857,0.19906470171916396,0.002755160421207148
1173001,9,Any additional comments or feedback?,Do you have a dedicated room or workspace where you can work at your home?,0.1,0.01,0.001
1173003,0,How would you rate the overall onboarding experience for new hires in your department?,Were you introduced to colleagues from your team or other departments?,0.2399999999999999,0.1623427247415253,0.004136172040838058
1173003,1,What do you think is the most important aspect of the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.1428571428571428,0.09861248238441217,0.0005816272144112168
1173003,2,Do you feel that the onboarding process has prepared you well for your role?,Did you receive all your equipments on time?,0.1818181818181818,0.12302238491144037,0.0019078511733312392
1173003,3,How often do you feel like you're still learning and adjusting to your new role?,Were you introduced to colleagues from your team or other departments?,0.2222222222222222,0.17222439448245896,0.002103696491148534
1173003,4,What do you think is the biggest challenge for new hires during the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.2,0.10190275741250253,0.002388909284809872
1173003,5,What suggestions do you have for improving the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.32,0.12610206070732385,0.011022185583819384
1173004,0,What do you think is the most important aspect of your manager's feedback style?,What are the areas I would like you to be focused in the next months,0.2,0.12,0.011200000000000002
1173004,1,How often do you receive feedback from your manager?,What are the areas I would like you to improve,0.1052631578947368,0.06286549707602336,0.0030842823432851102
1173004,2,What do you think would improve the effectiveness of your manager's feedback?,What are the areas I would like you to improve,0.2608695652173913,0.15838509316770183,0.01935689209521237
1173005,0,How satisfied are you with your current role and responsibilities?,Did you get support from your teammates?,0.2352941176470588,0.1074346405228758,0.009494879106326624
1173005,1,What do you think is the most important factor in your job satisfaction?,What worked the most for you (put at the top what worked the best),0.2222222222222222,0.20873015873015874,0.0002578315276727971
1173005,2,Do you feel that your opinions and suggestions are valued and taken into consideration by your supervisor or manager?,Did you get support from your teammates?,0.1538461538461538,0.09296490546490542,0.0017344173124735152
1173005,3,What changes or improvements would you suggest to enhance your overall job experience and satisfaction?,Did you get support from your teammates?,0.1818181818181818,0.1266764345100177,0.0018188606484793337
