QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1146002,0,How often do you feel stressed at work?,I often work overtime and I don't have time for myself,0.0418811804110698,0.021893465426340814,0.0004397399496294369
1146002,1,What are the most common causes of stress at work for you?,The place where I use to work for most of my time is not really comfortable.,0.1247320909635493,0.03278280189228263,0.0022804374883221875
1146002,2,"On a scale of 1 to 10, how would you rate your workload?",The place where I use to work for most of my time is not really comfortable.,0.0455271319916555,0.03555034223109784,0.0002565820248871783
1146002,3,Do you feel supported by your manager or supervisor when dealing with stressful situations?,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.053852233004558,0.028264695660973244,0.000712736775566277
1146002,4,How often do you take breaks or time off to manage your stress?,I often feel overwhelmed by tasks which I'm not sure to complete in time,0.0650325012166339,0.0421931267298285,0.0004602541704580853
1146002,5,Do you feel that your workload is manageable?,I don't feel 100% comfortable working with some of my colleagues.,0.0418811804110698,0.013297578163657028,0.0003078899623894372
1146002,6,What strategies do you use to manage your stress at work?,The place where I use to work for most of my time is not really comfortable.,0.0855878412699897,0.030481845834505812,0.0008264409220715697
1146004,0,I feel comfortable and relaxed in the workplace.,Working Environment,0.0,0.0,0.0
1146004,1,The physical workspace is well-maintained and clean.,Working Environment,0.0,0.0,0.0
1146004,2,I have the necessary resources and equipment to perform my job effectively.,Working Environment,0.0,0.0,0.0
1146004,3,The company culture is inclusive and respectful of diversity.,Working Environment,0.0,0.0,0.0
1146004,4,I feel valued and recognized for my contributions to the organization.,Working Environment,0.0,0.0,0.0
1146004,5,What improvements would you suggest to enhance the workplace environment?,Working Environment,0.0,0.0,0.0
1146004,6,Any additional comments or suggestions regarding the workplace environment?,Working Environment,0.0,0.0,0.0
1173001,0,What is your current role?,How satisfied are you with your experience working from home?,0.0330010405692768,0.0153524566796858,0.00016688931822857677
1173001,1,How often do you work remotely?,How often do you exceed your regular scheduled time when working from home?,0.1969486916579088,0.043868349743517956,0.0031349190490359657
1173001,2,What is your preferred remote work setup?,How satisfied are you with your experience working from home?,0.0443415162709326,0.02462900268218712,0.00032195018940514336
1173001,3,How do you currently stay connected with your team while working remotely?,How satisfied are you with your experience working from home?,0.1946247360403807,0.08985889441457597,0.0032249190138122132
1173001,4,What are the biggest challenges you face while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.2447662733077473,0.07768181481829375,0.003871684232185655
1173001,5,How do you prioritize your tasks and manage your time while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.196116135138184,0.07766215222739775,0.0024129345144186334
1173001,6,What tools or software do you use to stay organized and productive while working remotely?,Rate the biggest difficulties you are experiencing while working from home (from the biggest)?,0.1195228609334393,0.06528031472238333,0.000900223743267379
1173001,7,How do you handle conflicts or issues that arise while working remotely?,How often do you exceed your regular scheduled time when working from home?,0.1601591750738047,0.07314485644096415,0.0016518938592476043
1173001,8,What benefits do you think remote work provides?,How often do you exceed your regular scheduled time when working from home?,0.1011549018761731,0.04094185901371258,0.0007720929416590073
1173001,9,Any additional comments or feedback?,Do you have a dedicated room or workspace where you can work at your home?,0.0121404043627016,0.00121404043627016,1.4738941808990403e-05
1173003,0,How would you rate the overall onboarding experience for new hires in your department?,Would you like to add any additional comment for us to improve our onboarding program?,0.0614084748493646,0.047225129712860546,0.00010798880469324484
1173003,1,What do you think is the most important aspect of the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.0491674359125433,0.04198516866950147,1.2380391060113206e-05
1173003,2,Do you feel that the onboarding process has prepared you well for your role?,Would you like to add any additional comment for us to improve our onboarding program?,0.0614084748493646,0.047225129712860546,0.00010798880469324484
1173003,3,How often do you feel like you're still learning and adjusting to your new role?,Is your workplace/office is comfortable and adeguate to your needs and assigned tasks.,0.1195228609334393,0.06356659327378951,0.0008452936932036576
1173003,4,What do you think is the biggest challenge for new hires during the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.0621984175396105,0.040291630514654085,0.00011517775626163171
1173003,5,What suggestions do you have for improving the onboarding process?,Would you like to add any additional comment for us to improve our onboarding program?,0.0531373602800748,0.04177459467982363,0.0004245651445318084
1173004,0,What do you think is the most important aspect of your manager's feedback style?,What are the areas I would like you to improve,0.0659552461853172,0.04245457367822727,0.0013569614020453806
1173004,1,How often do you receive feedback from your manager?,What are the areas I would like you to improve,0.0494328936494435,0.025931728492587135,0.000615333472236047
1173004,2,What do you think would improve the effectiveness of your manager's feedback?,What are the areas I would like you to improve,0.0970181693735297,0.054866381230480495,0.0024743769551819404
1173005,0,How satisfied are you with your current role and responsibilities?,Did you get support from your teammates?,0.0715322008763116,0.039004624824163926,0.000913138787401215
1173005,1,What do you think is the most important factor in your job satisfaction?,What worked the most for you (put at the top what worked the best),0.1482724380183611,0.08007651675623376,0.0020669705230178994
1173005,2,Do you feel that your opinions and suggestions are valued and taken into consideration by your supervisor or manager?,Did you get support from your teammates?,0.0414957123069771,0.025044877857959075,0.0003116015506821562
1173005,3,What changes or improvements would you suggest to enhance your overall job experience and satisfaction?,Did you get support from your teammates?,0.050784795260207,0.0433475341849349,7.37504697356767e-05
5100002,0,What type of training do you typically receive from your organization?,What do you think it takes to reach them?,0.1651445647689541,0.0716984668477821,0.0028345045629308958
