QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,False,True,,1,-1,0,7,0,1.0,3.7142857142857144,6.285714285714286
1146004,False,True,,1,-1,0,7,0,-1.0,3.5714285714285716,-0.5714285714285716
1173001,False,True,,1,-1,0,10,0,-1.0,4.9,0.09999999999999964
1173002,True,False,Unterminated string starting at: line 1 column 302 (char 301),-1,-1,0,0,0,-1.0,0.0,0.0
1173003,False,True,,1,-1,0,6,0,0.0,4.666666666666667,-0.16666666666666696
1173004,False,True,,1,-1,0,3,0,8.0,3.6666666666666665,-2.6666666666666665
1173005,False,True,,1,-1,0,4,0,2.0,2.25,0.75
1213249,True,False,"Expecting ',' delimiter: line 1 column 702 (char 701)",-1,-1,0,0,0,-1.0,0.0,0.0
1433792,True,False,Unterminated string starting at: line 1 column 6453 (char 6452),-1,-1,0,0,0,-1.0,0.0,0.0
5100002,False,True,,1,-1,0,12,0,-6.0,3.25,-1.5833333333333333
5100003,False,True,,1,-1,0,8,0,0.0,2.125,3.0
500000002,False,True,,1,-1,0,16,0,-7.0,4.375,-2.5
500000003,False,True,,1,-1,0,8,0,-1.0,2.0,0.0
500000005,False,True,,1,-1,0,5,0,1.0,5.2,-1.4000000000000004
500100002,False,True,,1,-1,0,9,0,7.0,5.0,-1.8888888888888888
500100003,False,True,,1,-1,0,10,0,-5.0,2.9,-0.10000000000000009
500100004,False,True,,1,-1,0,9,0,-2.0,3.2222222222222223,0.4444444444444442
500100005,False,True,,1,-1,0,11,0,-3.0,3.1818181818181817,0.09090909090909127
500100006,False,True,,1,-1,0,9,0,-3.0,3.111111111111111,0.6666666666666665
500100007,False,True,,1,-1,0,14,0,-8.0,4.642857142857143,-1.4285714285714288
500100008,False,True,,1,-1,0,10,0,-1.0,2.7,1.7999999999999998
500100009,True,False,"Expecting ',' delimiter: line 1 column 2202 (char 2201)",-1,-1,0,0,0,-1.0,0.0,0.0
500100010,False,True,,1,-1,0,10,0,2.0,1.4,2.6
500100011,False,True,,1,-1,0,9,0,-3.0,4.666666666666667,-0.22222222222222232
500100012,False,True,,1,-1,0,5,0,9.0,4.6,-0.39999999999999947
500100013,False,True,,1,-1,0,10,0,-1.0,4.4,0.8999999999999995
500100014,False,True,,1,-1,0,10,0,-3.0,1.7,1.5000000000000002
500100015,True,False,"Expecting ',' delimiter: line 1 column 2819 (char 2818)",-1,-1,0,0,0,-1.0,0.0,0.0
500100016,False,True,,1,-1,0,5,0,9.0,3.6,0.6000000000000001
500100017,False,True,,1,-1,0,7,0,1.0,4.857142857142857,-2.1428571428571423
500100018,False,True,,1,-1,0,9,0,-1.0,5.0,-1.0
500100019,True,False,"Expecting ',' delimiter: line 1 column 2440 (char 2439)",-1,-1,0,0,0,-1.0,0.0,0.0
500100020,False,True,,1,-1,0,5,0,5.0,3.6,-1.6
