ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Too High,Executive/Senior Management,0
0,0.0,Too High,Manager,0
0,0.0,Too High,Staff/Employee,0
0,0.0,Too High,Intern,0
0,0.0,Too High,Other (please specify): __________________,0
1,0.0,Just Right,Executive/Senior Management,0
1,0.0,Just Right,Manager,0
1,0.0,Just Right,Staff/Employee,0
1,0.0,Just Right,Intern,0
1,0.0,Just Right,Other (please specify): __________________,0
2,0.0,Too Low,Executive/Senior Management,0
2,0.0,Too Low,Manager,0
2,0.0,Too Low,Staff/Employee,0
2,0.0,Too Low,Intern,0
2,0.0,Too Low,Other (please specify): __________________,0
0,1.0,Strongly Agree,Less than 1 year,0
0,1.0,Strongly Agree,1-3 years,0
0,1.0,Strongly Agree,3-5 years,0
0,1.0,Strongly Agree,5-10 years,0
0,1.0,Strongly Agree,More than 10 years,0
1,1.0,Somewhat Agree,Less than 1 year,0
1,1.0,Somewhat Agree,1-3 years,0
1,1.0,Somewhat Agree,3-5 years,0
1,1.0,Somewhat Agree,5-10 years,0
1,1.0,Somewhat Agree,More than 10 years,0
2,1.0,Somewhat Disagree,Less than 1 year,0
2,1.0,Somewhat Disagree,1-3 years,0
2,1.0,Somewhat Disagree,3-5 years,0
2,1.0,Somewhat Disagree,5-10 years,0
2,1.0,Somewhat Disagree,More than 10 years,0
3,1.0,Strongly Disagree,Less than 1 year,0
3,1.0,Strongly Disagree,1-3 years,0
3,1.0,Strongly Disagree,3-5 years,0
3,1.0,Strongly Disagree,5-10 years,0
3,1.0,Strongly Disagree,More than 10 years,0
0,2.0,Too Much Work,1,0
0,2.0,Too Much Work,2,0
0,2.0,Too Much Work,3,0
0,2.0,Too Much Work,4,0
0,2.0,Too Much Work,5,0
0,2.0,Too Much Work,6,0
0,2.0,Too Much Work,7,0
0,2.0,Too Much Work,8,0
0,2.0,Too Much Work,9,0
0,2.0,Too Much Work,10,0
1,2.0,Lack of Resources,1,0
1,2.0,Lack of Resources,2,0
1,2.0,Lack of Resources,3,0
1,2.0,Lack of Resources,4,0
1,2.0,Lack of Resources,5,0
1,2.0,Lack of Resources,6,0
1,2.0,Lack of Resources,7,0
1,2.0,Lack of Resources,8,0
1,2.0,Lack of Resources,9,0
1,2.0,Lack of Resources,10,0
2,2.0,Prioritization,1,0
2,2.0,Prioritization,2,0
2,2.0,Prioritization,3,0
2,2.0,Prioritization,4,0
2,2.0,Prioritization,5,0
2,2.0,Prioritization,6,0
2,2.0,Prioritization,7,0
2,2.0,Prioritization,8,0
2,2.0,Prioritization,9,0
2,2.0,Prioritization,10,0
3,2.0,Other (please specify),1,0
3,2.0,Other (please specify),2,0
3,2.0,Other (please specify),3,0
3,2.0,Other (please specify),4,0
3,2.0,Other (please specify),5,0
3,2.0,Other (please specify),6,0
3,2.0,Other (please specify),7,0
3,2.0,Other (please specify),8,0
3,2.0,Other (please specify),9,0
3,2.0,Other (please specify),10,0
4,2.0,Not Sure,1,0
4,2.0,Not Sure,2,0
4,2.0,Not Sure,3,0
4,2.0,Not Sure,4,0
4,2.0,Not Sure,5,0
4,2.0,Not Sure,6,0
4,2.0,Not Sure,7,0
4,2.0,Not Sure,8,0
4,2.0,Not Sure,9,0
4,2.0,Not Sure,10,0
0,3.0,Eisenhower Matrix,"Yes, always",0
0,3.0,Eisenhower Matrix,"Yes, most of the time",0
0,3.0,Eisenhower Matrix,Sometimes,0
0,3.0,Eisenhower Matrix,Rarely,0
0,3.0,Eisenhower Matrix,"No, never",0
1,3.0,To-Do List,"Yes, always",0
1,3.0,To-Do List,"Yes, most of the time",0
1,3.0,To-Do List,Sometimes,0
1,3.0,To-Do List,Rarely,0
1,3.0,To-Do List,"No, never",0
2,3.0,Task Management Tool,"Yes, always",0
2,3.0,Task Management Tool,"Yes, most of the time",0
2,3.0,Task Management Tool,Sometimes,0
2,3.0,Task Management Tool,Rarely,0
2,3.0,Task Management Tool,"No, never",0
3,3.0,Other (please specify),"Yes, always",0
3,3.0,Other (please specify),"Yes, most of the time",0
3,3.0,Other (please specify),Sometimes,0
3,3.0,Other (please specify),Rarely,0
3,3.0,Other (please specify),"No, never",0
4,3.0,Not Sure,"Yes, always",0
4,3.0,Not Sure,"Yes, most of the time",0
4,3.0,Not Sure,Sometimes,0
4,3.0,Not Sure,Rarely,0
4,3.0,Not Sure,"No, never",0
0,4.0,Strongly Agree,Very frequently,0
0,4.0,Strongly Agree,Frequently,0
0,4.0,Strongly Agree,Occasionally,0
0,4.0,Strongly Agree,Rarely,0
0,4.0,Strongly Agree,Never,0
1,4.0,Somewhat Agree,Very frequently,0
1,4.0,Somewhat Agree,Frequently,0
1,4.0,Somewhat Agree,Occasionally,0
1,4.0,Somewhat Agree,Rarely,0
1,4.0,Somewhat Agree,Never,0
2,4.0,Somewhat Disagree,Very frequently,0
2,4.0,Somewhat Disagree,Frequently,0
2,4.0,Somewhat Disagree,Occasionally,0
2,4.0,Somewhat Disagree,Rarely,0
2,4.0,Somewhat Disagree,Never,0
3,4.0,Strongly Disagree,Very frequently,0
3,4.0,Strongly Disagree,Frequently,0
3,4.0,Strongly Disagree,Occasionally,0
3,4.0,Strongly Disagree,Rarely,0
3,4.0,Strongly Disagree,Never,0
