ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,Please rate your overall satisfaction with the current workplace environment.,How long have you been with the company?,0.14907119849998599
0,Please rate your overall satisfaction with the current workplace environment.,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.022572250559551994
0,Please rate your overall satisfaction with the current workplace environment.,Do you feel that the workplace is inclusive and respectful of all employees?,0.05299235777463638
0,Please rate your overall satisfaction with the current workplace environment.,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.09992541264109854
0,Please rate your overall satisfaction with the current workplace environment.,Do you think that the company did enough to enhance the workplace environment?,0.05299235777463638
0,Please rate your overall satisfaction with the current workplace environment.,How can the company better foster a sense of community and belonging in the workplace?,0.030678869261727353
1,How well do you think the workplace environment promotes productivity?,How long have you been with the company?,0.08760869616261553
1,How well do you think the workplace environment promotes productivity?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.04703996804981149
1,How well do you think the workplace environment promotes productivity?,Do you feel that the workplace is inclusive and respectful of all employees?,0.135254283492739
1,How well do you think the workplace environment promotes productivity?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.058725865244846784
1,How well do you think the workplace environment promotes productivity?,Do you think that the company did enough to enhance the workplace environment?,0.22086932005530155
1,How well do you think the workplace environment promotes productivity?,How can the company better foster a sense of community and belonging in the workplace?,0.04338647298820589
2,Do you feel comfortable and safe in the workplace environment?,How long have you been with the company?,0.0715322008763116
2,Do you feel comfortable and safe in the workplace environment?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.019548142405159532
2,Do you feel comfortable and safe in the workplace environment?,Do you feel that the workplace is inclusive and respectful of all employees?,0.33130398008295237
2,Do you feel comfortable and safe in the workplace environment?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.058725865244846784
2,Do you feel comfortable and safe in the workplace environment?,Do you think that the company did enough to enhance the workplace environment?,0.3024377721377921
2,Do you feel comfortable and safe in the workplace environment?,How can the company better foster a sense of community and belonging in the workplace?,0.11073684138103304
3,How would you rate the availability and functionality of the resources provided in the workplace?,How long have you been with the company?,0.06219841753961052
3,How would you rate the availability and functionality of the resources provided in the workplace?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.15031314117507968
3,How would you rate the availability and functionality of the resources provided in the workplace?,Do you feel that the workplace is inclusive and respectful of all employees?,0.07182054621932575
3,How would you rate the availability and functionality of the resources provided in the workplace?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.06219841753961052
3,How would you rate the availability and functionality of the resources provided in the workplace?,Do you think that the company did enough to enhance the workplace environment?,0.06219841753961052
3,How would you rate the availability and functionality of the resources provided in the workplace?,How can the company better foster a sense of community and belonging in the workplace?,0.25819888974716115
4,Do you feel the workplace environment is conducive to creativity and innovation?,How long have you been with the company?,0.06135967792806904
4,Do you feel the workplace environment is conducive to creativity and innovation?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.06587374402019495
4,Do you feel the workplace environment is conducive to creativity and innovation?,Do you feel that the workplace is inclusive and respectful of all employees?,0.36697077150869745
4,Do you feel the workplace environment is conducive to creativity and innovation?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.051939846011284416
4,Do you feel the workplace environment is conducive to creativity and innovation?,Do you think that the company did enough to enhance the workplace environment?,0.25323389070344454
4,Do you feel the workplace environment is conducive to creativity and innovation?,How can the company better foster a sense of community and belonging in the workplace?,0.04778696521938937
5,Do you feel the workplace environment is accessible and inclusive for all employees?,How long have you been with the company?,0.057344543002191384
5,Do you feel the workplace environment is accessible and inclusive for all employees?,"On a scale of 1 to 10, how would you rate the overall workplace environment within the company? (1 being very poor, 10 being excellent)",0.06361806894087109
5,Do you feel the workplace environment is accessible and inclusive for all employees?,Do you feel that the workplace is inclusive and respectful of all employees?,0.5063696835418333
5,Do you feel the workplace environment is accessible and inclusive for all employees?,"How comfortable are you with the physical workspace (e.g., lighting, temperature, noise levels, etc.)?",0.05309881489255981
5,Do you feel the workplace environment is accessible and inclusive for all employees?,Do you think that the company did enough to enhance the workplace environment?,0.22645540682891918
5,Do you feel the workplace environment is accessible and inclusive for all employees?,How can the company better foster a sense of community and belonging in the workplace?,0.049167435912543356
